Height,Error (Validator),Error (Actor)
901,2.5695937776562936e-24,3.0382963722289223e-10
1901,2.7443658312902903e-24,3.4192133073638593e-10
2901,8.142838922551177e-24,2.3650626043085554e-06
3901,5.029864352152833e-24,3.775236373773914e-09
4901,7.012204472522084e-24,9.646557318716023e-08
5901,2.783309163944455e-24,5.109943257088782e-08
6901,8.142838922551177e-24,2.8334530215654605e-07
7901,7.012204472522084e-24,2.6702656199915647e-06
8901,7.64973453108097e-24,2.658203512842489e-10
9901,7.64973453108097e-24,2.8037222706017112e-08
10901,5.029864352152832e-24,5.9865762289132135e-06
11901,2.7443658312902903e-24,3.4384321880834494e-10
12901,2.7443658312902955e-24,6.237863727306158e-07
13901,6.983335725029134e-24,5.2374836678188634e-08
14901,5.91183851635684e-24,2.8584444598523874e-11
15901,2.7443658312902903e-24,4.105741086728878e-12
16901,7.012204472522082e-24,4.4367796234088965e-09
17901,7.717301674768094e-24,2.9254798641824625e-10
18901,5.91183851635684e-24,1.498124394034959e-08
19901,2.5695937776562936e-24,1.0800341634513013e-12
20901,2.5695937776562936e-24,4.156808270182006e-13
21901,2.7443658312902903e-24,8.980006728661062e-08
22901,2.7443658312902903e-24,3.0616353448252283e-09
23901,5.91183851635684e-24,1.2558865212119398e-06
24901,2.7443658312902925e-24,5.988048003271386e-07
25901,7.64973453108097e-24,3.937374987565378e-06
26901,2.783309163944455e-24,2.1307495912993166e-09
27901,2.783309163944455e-24,2.0678063370650168e-08
28901,2.7443658312902903e-24,6.657408688150221e-11
29901,2.7443658312902903e-24,1.062649019047368e-10
30901,5.40265013898038e-24,1.0172298952714873e-05
31901,5.029864352152832e-24,8.168349359698463e-08
32901,2.7443658312902903e-24,3.841007266412969e-11
33901,5.029864352152833e-24,1.0440726439772063e-08
34901,4.4904167007528236e-24,7.132158138882324e-09
35901,3.1651166147952885e-24,8.66956814262222e-08
36901,2.783309163944455e-24,1.0564380179981964e-07
37901,7.012204472522084e-24,6.981376138617464e-07
38901,2.783309163944455e-24,6.226868599942679e-07
