Height,Error (Validator),Error (Actor)
901,1.19828706409546e-08,0.00012018099777492566
1901,3.564012784859856e-09,5.261746760288879e-05
2901,2.6208944650453295e-09,3.171717423771731e-05
3901,9.977095646973024e-10,8.361494786249206e-05
4901,2.2251169468889796e-09,3.3153874943621846e-05
5901,4.877509621469591e-09,0.0009517221997263775
6901,1.3202540681129319e-08,0.00012013163916855977
7901,3.5963961576083867e-09,0.00010802884737671634
8901,1.773356662069822e-08,0.003337457222621259
9901,1.601870452141183e-08,0.001805278298885374
10901,1.0385532610581273e-09,4.432197778651631e-05
11901,2.154479526782286e-09,0.0017117043465684492
12901,4.933335642534806e-09,0.00021224421230958457
13901,4.832684457543237e-09,4.046711955553447e-05
14901,3.5625055085208373e-09,0.0003076965003251393
15901,4.832684486566821e-09,0.0002023756694643387
16901,1.1982870640974326e-08,0.00013821020257316394
17901,9.729093841348922e-12,4.2660144167244674e-09
18901,6.783464998340486e-08,0.004042681589561825
19901,4.0282088079145907e-11,4.3171013503835503e-08
20901,1.4090440477943357e-09,1.6176455075803828e-05
21901,1.5954602694288937e-08,0.00039335678928134106
22901,9.07104021481541e-08,0.005855436739718732
23901,2.64610151265597e-09,1.0291808237162009e-05
24901,4.8409803905677245e-09,0.00024346205645887534
25901,4.876152411763199e-09,0.00010480217651791279
26901,2.860478671607521e-10,0.0006678852758449047
27901,5.652995206102593e-10,5.3827837017611536e-06
28901,1.0622904942457916e-10,3.1516210613737335e-06
29901,1.598532848816955e-08,0.0003374804535339411
30901,3.571198920391541e-09,0.00012269407747232962
31901,5.442356057199051e-11,6.226996429182897e-08
32901,2.1428334359863356e-08,0.0006164931550639392
33901,1.189891656973691e-08,0.00021919481696262301
34901,1.0283534052092685e-09,2.9232374526300436e-06
35901,3.6935807379716576e-09,0.00013419552438620808
36901,3.820931859080141e-08,0.017805558152595064
37901,1.9957574760796222e-09,9.152409386358373e-05
38901,5.653066058725277e-10,0.0008977700570842193
