Height,Error (Validator),Error (Actor)
901,3.1908288629121167e-24,6.166006664129128e-09
1901,4.50375384517897e-24,2.238094255339142e-09
2901,1.2896355498776493e-22,6.975346667630512e-08
3901,1.8219565194220995e-21,7.181117746442085e-07
4901,3.750814961552863e-17,0.024316688054714902
5901,6.459668992782943e-24,1.3450901888977133e-07
6901,4.7822780171466335e-23,4.984347538244147e-06
7901,2.882015484192117e-24,8.208661197513595e-13
8901,7.003190851334339e-24,2.974071141987437e-11
9901,2.8866261077795635e-24,2.2278483742414947e-10
10901,1.9637078267162355e-23,4.897749499288777e-07
11901,7.037400015493402e-24,1.9606265984585028e-07
12901,1.0840833184000483e-21,2.3310607210377445e-07
13901,9.418070469459435e-24,1.147985202685891e-07
14901,6.434657558901731e-24,1.817569212910982e-08
15901,9.50560518240545e-19,0.000826337250217104
16901,5.428418468758447e-21,0.000164181708080505
17901,3.777906520677609e-24,6.686136651018448e-11
18901,2.585502854676447e-23,3.147369204534647e-07
19901,3.643911774624043e-20,3.225508198952926e-05
20901,2.6923810000001575e-23,5.07384487880642e-07
21901,4.392450361238199e-24,1.4746268068517633e-06
22901,2.581669852772786e-22,1.5378558556824512e-06
23901,4.68314551754464e-24,6.496595822674559e-09
24901,3.848554876988521e-24,5.037731260077614e-09
25901,4.453523118882646e-24,8.133615337071215e-11
26901,2.2952215459424448e-24,1.081302337087816e-06
27901,5.977182994939874e-19,0.0003746480142405038
28901,3.1041379233177476e-21,2.657116222223854e-05
29901,5.080165958935591e-21,1.4549689627773417e-06
30901,1.798554070538297e-23,7.341320068807134e-07
31901,7.939491485151879e-23,3.0744606921464196e-07
32901,2.0463978530629953e-24,1.3249623923302295e-12
33901,1.056528935422566e-23,4.885926402720925e-08
34901,4.184827516455144e-24,7.567146195457307e-10
35901,2.622954578401138e-19,0.001015375808436288
36901,3.2551471893333194e-16,0.027303103527462638
37901,4.939436885217947e-24,3.857849537612695e-11
38901,5.1537674922600724e-21,1.0268736969385734e-05
