Height,Error (Validator),Error (Actor)
901,1.4545282571695696e-18,4.754539164657755e-08
1901,1.1377052308146323e-12,0.04659101963785646
2901,4.246525358053594e-15,0.0005244319858628906
3901,1.8518547619683922e-19,4.210424213180182e-07
4901,2.8615717592676954e-15,0.00016234017699317597
5901,1.6581767719248677e-17,6.913047698478493e-07
6901,6.303931253713959e-20,1.6178710809369028e-09
7901,7.046271414787036e-21,2.123354980956263e-06
8901,3.186507689485934e-19,2.5518436748247426e-08
9901,1.8812304919033001e-19,7.059025104542729e-07
10901,6.219044501277731e-22,8.154416155905647e-12
11901,1.4253297070843018e-24,1.161988293214009e-11
12901,3.793493655490891e-21,7.543207616291077e-10
13901,1.0846029774035913e-19,1.4180488397645756e-09
14901,1.0937528486497242e-18,2.3398203148812567e-06
15901,1.1325737552466681e-21,5.988137510864259e-10
16901,1.1769576039446457e-20,1.2208348310175139e-09
17901,3.3758864641626214e-22,1.8811124012090866e-10
18901,4.649396893068449e-20,9.503575556056086e-08
19901,4.8690334430412086e-21,6.14912308142756e-08
20901,2.560173310285854e-18,8.637204058374814e-07
21901,1.6591653254183067e-23,1.5252943972604605e-09
22901,3.940952242903831e-20,1.7445539138549742e-07
23901,2.5907289554261658e-17,6.881848960077562e-07
24901,3.376033957448457e-22,1.3146871319016164e-09
25901,1.6370790382031196e-17,2.357170949504493e-06
26901,2.601867056749877e-17,2.159985288052204e-06
27901,1.0203718305151635e-17,7.462368915931849e-07
28901,4.052624103599431e-21,2.7631982951598755e-09
29901,2.600365536789967e-17,1.3523320229641019e-06
30901,1.6319381030667582e-17,3.0833007171983343e-07
31901,8.776736941434967e-19,3.1109069294603634e-08
32901,2.3914405452949458e-18,1.692447998201834e-06
33901,1.85185625160367e-19,9.56697132255904e-06
34901,2.4965329120566972e-18,4.566125153232732e-06
35901,2.0681938883010606e-21,2.4056571066296207e-08
36901,3.8570270142825377e-14,0.008168005107692703
37901,6.626451947764039e-21,3.7222058500197753e-10
38901,3.8214614290406914e-23,5.421063657379916e-12
