Height,Error (Validator),Error (Actor)
901,3.92114165151766e-24,1.6655983727418747e-06
1901,5.80887265628894e-23,0.02021255877459697
2901,7.123571955685706e-24,1.383929968868174e-06
3901,2.4245044925749614e-24,0.0005970617051326117
4901,2.6365766538363904e-24,1.4055959424515232e-05
5901,2.6929273170764608e-24,0.010659368054520424
6901,3.7323127505013186e-24,5.087158467438059e-06
7901,3.921141629678471e-24,1.0557534509401233e-11
8901,6.1322358424300545e-24,1.6489258679120765e-08
9901,6.106924831166721e-24,3.678042656167311e-05
10901,2.7591234049105773e-24,6.395457983184266e-07
11901,6.107083753163235e-24,0.0011582103054929016
12901,5.218251062162185e-24,0.00279921483827812
13901,2.447257591105764e-24,0.0033976979011830287
14901,4.076181915894602e-24,0.009455890563833053
15901,6.692488421025655e-24,0.0029383988717656333
16901,6.691226763614735e-24,5.046406165294928e-05
17901,3.2077185255130404e-24,0.006355293797941696
18901,6.132554623310134e-24,0.0006764966680714948
19901,3.834360759002051e-24,0.009674506643188656
20901,6.693820448318256e-24,0.002613850466578622
21901,2.636575655816309e-24,2.6616282979618602e-06
22901,1.7415381554144464e-23,0.014173073396961047
23901,2.424356144457124e-24,9.65622248767712e-06
24901,6.141542637460035e-24,0.001199838859992005
25901,1.0778800327571503e-23,0.01826416573658969
26901,2.3903617610878557e-24,0.00021792871345468858
27901,2.4243560409433537e-24,2.0410441130923615e-09
28901,5.1674401447116065e-24,3.8652027642161585e-05
29901,2.236972304947122e-24,2.9201001632418163e-05
30901,2.253143702172252e-24,0.0022992983151499096
31901,2.390217445682868e-24,2.8994422160532068e-05
32901,4.7209914607742144e-24,0.0003069996345764132
33901,7.12358589397477e-24,0.0002356540941599989
34901,6.70049235122553e-24,0.002886125202699127
35901,6.106967569789793e-24,0.00013339237473822827
36901,3.428505775880085e-23,0.05018277558571983
37901,5.218186172113387e-24,0.0035861833971346474
38901,3.949461841643531e-24,0.001960625418954514
