Height,Error (Validator),Error (Actor)
901,1.4087833967268302e-09,1.2673242075490816e-05
1901,1.0386206499986867e-09,4.382013291141983e-05
2901,5.498595967219008e-10,2.319340215211529e-06
3901,2.8618472765916232e-08,0.002120941603245493
4901,1.724030261072343e-09,0.0007150963420349711
5901,8.822503492982499e-09,0.00020335768518917665
6901,9.417390613556488e-11,1.5228952856726341e-05
7901,6.902708110710183e-08,0.00950564552569891
8901,2.647436961505889e-09,0.0008785456283883049
9901,9.823090364202327e-09,0.0004412137702620002
10901,2.070176312652223e-08,0.001296941321048327
11901,2.139329097039499e-08,0.0003804091092972478
12901,1.5680078888441396e-11,3.714241429957049e-07
13901,9.128063401494159e-09,0.00025922307165833714
14901,5.091402119380252e-08,0.0026727868105502275
15901,2.8822714536802666e-10,9.166472509863675e-07
16901,3.826922553556211e-08,0.0011433780579216378
17901,3.5708638383517003e-09,0.00048477239874357626
18901,3.5625105336713543e-09,2.145342843022226e-05
19901,5.089426407132226e-08,0.0015448688968392307
20901,1.1879103842923682e-08,0.00016446917477839644
21901,1.0841240999527514e-10,4.354883023217557e-05
22901,1.228655461028107e-08,0.00013844831251034207
23901,2.1384577938424186e-08,0.0007516104220089449
24901,1.4628143487151873e-07,0.00956277769744828
25901,1.0385503302614122e-09,0.0011570379392472534
26901,3.4678006686225568e-09,0.00040400369604386437
27901,1.0390314058967066e-09,3.0368896744306715e-05
28901,1.0626898449801624e-10,4.6945017108356134e-06
29901,1.9234649051232715e-09,9.260812617160746e-06
30901,9.068811084249089e-08,0.009663022997871043
31901,9.947806637825584e-08,0.017038608539397156
32901,4.026150015625237e-08,0.005832061305514816
33901,2.8664951786871956e-08,0.0006370254814766033
34901,5.003454829306878e-09,0.0007863301130814303
35901,2.646102099086349e-09,6.368766751628869e-05
36901,1.1498177251217826e-08,0.00019523673574806783
37901,1.5890747620282396e-07,0.023083039766426866
38901,1.6060391939534648e-08,0.001315595551476215
