Height,Error (Validator),Error (Actor)
901,6.691219844850698e-24,1.4475236965513225e-12
1901,2.3902106705801655e-24,3.653518296197686e-12
2901,6.691219844850698e-24,2.44378415886806e-08
3901,3.92114162967858e-24,6.41634270788505e-11
4901,2.4243560409433353e-24,8.884386192792529e-11
5901,2.3902106706044424e-24,5.362604308098539e-09
6901,3.921141629683595e-24,8.74500170040805e-10
7901,6.69121984485071e-24,4.03038795808412e-09
8901,3.921141629678472e-24,8.770907212483326e-11
9901,6.691219844850698e-24,1.871176087597432e-13
10901,5.167439032294114e-24,5.161639747504665e-14
11901,2.390210670580165e-24,2.421573542848068e-14
12901,5.167439032294114e-24,1.9782294433159e-12
13901,2.39021067059072e-24,4.316520853362624e-08
14901,3.92114162967847e-24,4.4994469750422916e-14
15901,3.92114162967847e-24,1.1222743593666111e-14
16901,5.167439032294114e-24,3.6081327604093844e-14
17901,5.1674390322941386e-24,1.7934198648937036e-10
18901,6.132235842108579e-24,6.852317082809385e-16
19901,3.921141629678481e-24,4.160298071894914e-11
20901,2.2369711788946843e-24,8.82241640018013e-12
21901,2.3902106705803014e-24,3.8169318720350573e-10
22901,6.691219844850698e-24,1.1160313774597385e-13
23901,2.3902106705801655e-24,6.939526575522247e-20
24901,2.759123404910145e-24,1.2932340145291475e-10
25901,6.691219844855937e-24,1.3131303066127668e-08
26901,4.3941313140374705e-24,5.002687026812969e-05
27901,4.394127339765703e-24,4.9605136326031865e-15
28901,2.42435604094333e-24,2.9218635951563337e-16
29901,5.167439032294114e-24,1.6400191408747535e-11
30901,5.167439032294114e-24,1.4945900035322722e-14
31901,2.42435604094333e-24,4.827448300239915e-12
32901,6.132235842108579e-24,2.440677218745056e-12
33901,2.236971178896898e-24,8.956188103388821e-10
34901,3.921141630010559e-24,1.0265453065451589e-07
35901,2.3902106705801655e-24,1.2116930285558025e-11
36901,6.691219844850725e-24,1.0631177047067022e-09
37901,6.132235842108822e-24,4.61328437131581e-09
38901,2.3902106705806632e-24,1.3646665700031427e-10
