Height,Error (Validator),Error (Actor)
901,1.3681664089789366e-14,0.0030380099374380347
1901,6.457310410541389e-14,0.008885848482140263
2901,2.0572866470191085e-14,0.010543815195002311
3901,2.180425298654789e-15,0.016695365620828455
4901,2.6857863267773638e-20,2.248810998387723e-06
5901,1.4942618867399948e-13,0.026965238001762808
6901,3.211564460532887e-12,0.1286746895956913
7901,1.0160685456082958e-16,9.44611047033095e-05
8901,1.1994336169940025e-11,0.12160367787336968
9901,2.418515747295492e-11,0.11794754307413627
10901,2.5937388382177516e-13,0.02153156701485791
11901,2.6334322464205893e-11,0.16084212879364443
12901,3.263495230966288e-11,0.14180692085708216
13901,2.2389122748327105e-15,0.001428443456370109
14901,1.0968084064600862e-12,0.04031640839647079
15901,1.8720010652683831e-13,0.026727076436993884
16901,1.1196833818701147e-12,0.05573307351496273
17901,1.09691160185928e-12,0.05820101594160661
18901,1.8521740736241864e-13,0.027688333309505073
19901,7.8098042583443e-13,0.030793770141528752
20901,1.3643357096617704e-14,0.0032195604771180684
21901,4.547605884411527e-12,0.072852093648134
22901,7.357899047017561e-14,0.028970025352661067
23901,1.0209344014124491e-17,0.000802375263884701
24901,1.3681671871313446e-14,0.001757762186609445
25901,4.368757871227692e-14,0.023787332012029205
26901,2.8615802733448537e-15,0.00222012670800559
27901,6.156606928334488e-12,0.12476950228898193
28901,1.6392961428519053e-16,7.013922818736776e-05
29901,1.5718433810108513e-12,0.04553131132651582
30901,2.051979630899023e-13,0.03217038948819594
31901,1.6902952305957325e-11,0.1555379311124834
32901,1.2465538382907352e-09,0.4530418507399127
33901,4.348417537074518e-13,0.03040478804395998
34901,1.0996535478993537e-12,0.1101644416203868
35901,4.287297897793649e-15,0.0014004505669188126
36901,4.2568069129497004e-15,0.0014872889183421094
37901,2.314336924632274e-14,0.011593213835449753
38901,1.2421598517583454e-17,2.6301246525832246e-06
