Height,Error (Validator),Error (Actor)
901,3.1184917824022634e-21,1.0060839021817374e-05
1901,8.706168925562486e-24,1.8808262008583848e-07
2901,1.296440633798382e-22,8.817221223317175e-08
3901,1.2618557779158087e-17,0.005560986973141958
4901,1.834574246193968e-21,1.5018469052792779e-05
5901,1.2811632780873995e-23,3.49858958499342e-07
6901,1.8228555592097315e-21,7.240436083837998e-06
7901,6.916271704357725e-22,2.6343310493622355e-06
8901,1.8057103902915023e-24,1.492176764993466e-12
9901,4.1066166102901586e-22,1.0124932339432485e-05
10901,3.6402931724255766e-20,2.4362359331079118e-05
11901,2.2571916355127588e-15,0.06510953919950158
12901,3.1012083377652802e-24,4.903871932242691e-10
13901,5.057247978851537e-21,1.4082203649645913e-06
14901,9.452963461332051e-20,4.779142392175057e-05
15901,1.785808225223424e-24,1.3606173455399937e-11
16901,1.1602808501685717e-23,3.0657179928511667e-05
17901,5.398191572076526e-18,0.003200015138481299
18901,4.167016619857762e-18,0.0017001622306783539
19901,1.5152602672937057e-19,0.0006659160463993976
20901,1.863096233117358e-16,0.02461214507674611
21901,1.6716382090375635e-24,6.0066309798555324e-12
22901,1.807766824831328e-23,4.6099255407500895e-07
23901,3.780499498391763e-24,3.839130662549112e-09
24901,1.963803542081263e-21,2.0038788092980778e-06
25901,2.6765270044912332e-24,1.439394792160075e-08
26901,3.1085593026704212e-24,2.7813476970892188e-08
27901,1.0088492398164391e-19,0.0001717093745035585
28901,3.4615520619232604e-24,1.4604811995935103e-09
29901,2.888315085220249e-24,8.544921228742039e-10
30901,1.509471416623954e-19,6.231013805955591e-05
31901,1.6734057869876142e-24,1.461583680878986e-12
32901,6.907672095220358e-22,6.048456788554357e-05
33901,3.777910923333857e-24,1.7244561524761634e-09
34901,1.0846188389455734e-21,1.1537187815824348e-06
35901,4.790710999595318e-23,8.564226664050933e-06
36901,1.6762022100188716e-24,6.561842281137477e-10
37901,8.371426057741066e-18,0.0031650470649982063
38901,4.507383867883351e-24,5.218219507444368e-09
