Height,Error (Validator),Error (Actor)
901,2.7833091639444752e-24,1.077547101345648e-08
1901,7.012204472522124e-24,1.741030692438634e-07
2901,2.7833091639444752e-24,1.7578870763305997e-20
3901,5.9118385163568666e-24,9.57171508987852e-21
4901,7.012204472522112e-24,2.3692471360020742e-11
5901,7.649734531081e-24,6.95155304467091e-11
6901,2.7833091639444752e-24,2.394266524873784e-15
7901,7.717301674768123e-24,1.1948675182583842e-24
8901,2.744365831290311e-24,4.938945783196236e-28
9901,5.911838516356867e-24,7.38707002651732e-12
10901,2.569593777656314e-24,4.484172080731345e-15
11901,5.9118385163568666e-24,5.064467352474451e-16
12901,2.744365831290311e-24,1.274650980024327e-07
13901,3.025348974034271e-24,7.500283110732428e-10
14901,5.9118385163568666e-24,7.728809109926464e-12
15901,2.74436583129031e-24,7.266088375796726e-15
16901,7.649734531081e-24,9.894785075731487e-08
17901,5.9118385163568666e-24,4.1632673308486567e-16
18901,2.5695937776563138e-24,2.0484669585378437e-19
19901,5.029864352152858e-24,4.182248681852989e-12
20901,7.649734531081e-24,1.6174872719677335e-10
21901,2.7833091639444756e-24,8.168176859908072e-16
22901,7.649734531081e-24,1.3656584453310943e-15
23901,2.7833091639444752e-24,1.2051233604076637e-10
24901,7.012204472522112e-24,4.370339300567884e-12
25901,7.012204472522112e-24,2.95041026815644e-14
26901,7.012204472522112e-24,8.494902459139824e-18
27901,2.744365831290311e-24,1.3865724580968782e-08
28901,2.7833091639444756e-24,1.202002108758628e-15
29901,2.744365831290311e-24,1.7309162832037106e-16
30901,2.744365831290311e-24,7.348324559734101e-12
31901,2.7833091639444752e-24,2.5307482063352752e-17
32901,2.7833091639444752e-24,2.191494004704915e-15
33901,2.7833091639444752e-24,1.471910420339398e-15
34901,2.744365831290311e-24,9.715631070983749e-17
35901,7.649734531081e-24,4.539855377814286e-07
36901,4.490416700752848e-24,2.185752420550747e-25
37901,5.9118385163568666e-24,1.3309823974267084e-19
38901,4.682069798848132e-24,7.025380297135127e-13
