Height,Error (Validator),Error (Actor)
901,4.041969442722646e-15,2.765612589487189e-09
1901,1.8016390323787228e-16,1.3048497705727326e-08
2901,4.254326358716677e-15,2.2300323427029702e-05
3901,3.8291704470991615e-13,1.454783770483946e-06
4901,4.042407291467791e-15,3.389648290244847e-08
5901,1.132804065627716e-12,2.8471219168640313e-06
6901,8.74717207740798e-14,7.815226124244631e-08
7901,4.1720481404943135e-14,3.856607327625773e-08
8901,4.624941076295736e-12,6.969265213439283e-05
9901,1.1328212729365504e-12,2.5599524676202475e-05
10901,2.818386902477322e-14,1.6807369334510664e-05
11901,6.594640947373588e-12,0.0009719392811029288
12901,5.515392387205621e-13,3.332876001011459e-05
13901,4.0958186596123725e-15,2.142686664784786e-06
14901,2.397344511903682e-12,8.936465436115117e-05
15901,1.129917192691343e-12,2.8648496698824016e-05
16901,1.8614178885671676e-13,1.2519546368131404e-06
17901,1.1490670429903585e-18,3.6965358523383075e-12
18901,1.3534277460667235e-11,0.00043877027620593925
19901,2.620051105965675e-17,3.1367742818122414e-10
20901,1.9219719100380707e-14,6.675413626848434e-07
21901,5.755007576319995e-13,1.3894435876423343e-05
22901,9.247775499854294e-12,0.00034814259779111274
23901,8.747902874437188e-14,1.3541176393817218e-06
24901,1.6128656866010783e-12,3.097749500883286e-05
25901,3.8773436263321945e-13,1.590553421462198e-05
26901,3.4046136431633216e-12,0.0005372517487320988
27901,6.013120802091627e-15,2.2661700587751458e-07
28901,9.307340861312588e-15,1.1812524801929012e-08
29901,2.7821900177305607e-13,2.3236572406345273e-05
30901,3.828862606275643e-13,3.247062747150191e-06
31901,2.6173794799393038e-17,5.223506306614826e-12
32901,4.6367527626821045e-12,0.0001551827948541693
33901,8.747495189575503e-14,0.00012899625563336293
34901,1.5173009909879469e-16,1.8228979581235571e-09
35901,1.8205608172018646e-15,3.496163253562328e-07
36901,9.690814520573052e-11,0.01437760399266815
37901,4.172056162391368e-14,3.700056113822745e-08
38901,1.2133170603004085e-12,0.00016689565210342052
