Height,Error (Validator),Error (Actor)
901,6.736166540219015e-16,4.752283948306814e-09
1901,6.54196434756501e-12,0.001806519577223246
2901,1.5551086602914832e-13,6.163992262087058e-05
3901,1.3128607133483512e-11,0.00100838772081802
4901,2.1563198700996562e-14,5.8084104188826e-06
5901,4.8214708344468155e-12,0.00033822660310894837
6901,5.486999362230428e-13,1.4943065919145615e-06
7901,1.2985640260716054e-11,0.0002761634388374542
8901,1.8292503413351692e-13,2.046578103480813e-06
9901,6.510766754499752e-10,0.024719929519415342
10901,1.9668265450541701e-13,1.1470316138868932e-05
11901,3.402500973389818e-12,0.000323147955733953
12901,3.4715417810370374e-10,0.01796994272561607
13901,1.8292503443674466e-13,1.323772728259241e-06
14901,1.1089504317845119e-16,2.4141971448369783e-08
15901,2.6409953358734734e-13,6.439934836758823e-07
16901,6.754217627105703e-10,0.03655881194522775
17901,1.8475359750982196e-14,2.3536406682826497e-06
18901,3.7200062814409e-12,8.74428356649654e-05
19901,5.5440365229491245e-18,9.585325398072974e-09
20901,1.9410323874577215e-13,0.00019274776910545058
21901,3.739559438240654e-15,3.035718506613542e-08
22901,1.8720237647039558e-14,2.668737501886409e-06
23901,1.5937888118618583e-15,1.3855284127610348e-07
24901,3.269387252839348e-12,2.3665598139519534e-05
25901,2.460856530799599e-12,0.00020418928287346797
26901,6.299171475192458e-13,6.703963619122259e-06
27901,6.8157488753891534e-12,0.0006245812865211583
28901,2.6409967597477643e-13,2.7718577605047194e-05
29901,4.6227986357069774e-12,7.047706894490028e-05
30901,2.5662454116798595e-15,7.9726868403808e-09
31901,8.342488640656628e-15,2.975069519407442e-09
32901,5.475492098905519e-09,0.17865269250482485
33901,1.1410636954132466e-12,3.098143495880258e-05
34901,6.736920001969448e-16,9.814438875857477e-07
35901,3.2693872553718136e-12,6.329798669393271e-05
36901,2.757933124394865e-16,2.430030153588953e-09
37901,3.8118075937291956e-13,5.042161468491527e-06
38901,9.315739278294685e-14,1.6955366319141158e-05
