Height,Error (Validator),Error (Actor)
901,2.5695937776562943e-24,7.664611278489763e-07
1901,2.7443658313217377e-24,0.00013480454636273092
2901,5.91183851635684e-24,2.1508601903424386e-07
3901,2.7443658312902903e-24,5.713367183962773e-10
4901,5.912788945198759e-24,0.015080196409593452
5901,4.490416700762695e-24,6.284995470606466e-05
6901,4.4904167007528236e-24,1.7338536181390383e-10
7901,5.402650332938039e-24,0.0061875704995560665
8901,7.649734531536776e-24,0.00031816542751241563
9901,2.7443658312902903e-24,5.05700906708896e-08
10901,5.0298643521529285e-24,0.00018636005905489888
11901,7.649734531080985e-24,1.0441400076940498e-05
12901,2.7443658312902903e-24,9.874885363362454e-09
13901,7.649734531080994e-24,9.353459042304899e-06
14901,2.744365831290305e-24,2.2251353580139534e-06
15901,4.4904167007528236e-24,1.8745376091244293e-06
16901,2.783309163944455e-24,1.3043975594755173e-07
17901,2.7443658312905577e-24,3.609256840343455e-05
18901,5.91183851635684e-24,1.3475977848438314e-07
19901,2.5695937776562936e-24,5.0992567199901e-08
20901,3.0253489740342507e-24,2.0556417354490807e-07
21901,2.7443658312902903e-24,3.799111414688807e-11
22901,2.5695937776563725e-24,5.793580593507145e-06
23901,5.029864352152833e-24,6.164694620743692e-07
24901,5.029864352152833e-24,2.821145848697991e-07
25901,2.783309163944455e-24,1.055397123395019e-08
26901,7.649734531247886e-24,0.00027011073841872704
27901,5.91183851635684e-24,3.7134556335902153e-07
28901,2.744365831348287e-24,0.00011661379395371427
29901,2.783309163944455e-24,1.1716038552329583e-09
30901,7.64973453108097e-24,1.1365958672321103e-06
31901,3.0253489740342503e-24,7.973346303397496e-09
32901,5.91183851635684e-24,5.016975104518381e-08
33901,2.783309163944455e-24,1.0094026601045521e-11
34901,7.64973453108097e-24,7.05506412146681e-08
35901,7.64973453108097e-24,1.2583703060111582e-07
36901,7.012204472522082e-24,3.0906768908525663e-06
37901,7.64973453108097e-24,2.9551333991643165e-09
38901,5.91183851635684e-24,2.328149791398161e-06
