Height,Error (Validator),Error (Actor)
901,6.539446233477572e-12,0.0002563794936774476
1901,2.623391008148784e-10,0.018067963183022576
2901,4.043980340776287e-15,2.3349730305667768e-08
3901,2.7169711871089646e-15,5.25488277095585e-08
4901,8.998584088464546e-14,6.142929905318398e-06
5901,6.299189807555468e-14,4.539669343538877e-06
6901,9.225441085472933e-12,0.00013627389518703443
7901,1.2684992058847137e-17,1.2717196562768038e-09
8901,3.8606696990780684e-20,5.275740816317898e-13
9901,1.68552549962514e-12,0.00013972055568016678
10901,4.625071355440094e-12,0.00012942381265973146
11901,7.99404228762077e-13,1.0524303088575253e-05
12901,4.744236953405023e-12,0.0012729139710943892
13901,9.613900263669189e-11,0.005713279940738209
14901,1.2708082258030993e-13,1.2539644229594945e-06
15901,3.404613641356962e-12,0.00016067405621382616
16901,2.3973445124856973e-12,0.0001606525480664839
17901,5.570423840577935e-13,2.8561456450296364e-06
18901,1.920842672707034e-14,1.6287715100083036e-07
19901,4.8236146067425965e-12,0.00019310724748969148
20901,8.25137053130779e-13,0.00032817688557448637
21901,7.901639716315367e-13,9.645410063739061e-06
22901,1.1299130002051887e-12,2.590412539872277e-05
23901,1.3018126011204592e-11,0.0003017101262859158
24901,4.172050302098033e-14,1.1074558176336055e-05
25901,7.598990475432117e-15,2.7040258058729443e-06
26901,2.3386621830400476e-14,1.1442269680055873e-07
27901,4.515704255059751e-12,0.00037905346226855435
28901,6.0061487891038006e-15,3.8613316633857773e-07
29901,2.8167839343974104e-14,4.2518214357619606e-07
30901,2.954500770852049e-14,4.676886999504734e-06
31901,6.010515634844083e-14,6.717868574247404e-08
32901,3.8392306213613165e-13,1.4082801717963127e-06
33901,3.6015163380932406e-10,0.032132087411623246
34901,1.6136395200665017e-12,6.731180460170465e-05
35901,4.769725776264761e-10,0.03766257783678942
36901,1.844025381610784e-13,1.8801901763384063e-06
37901,8.86640080339162e-15,1.2754218383223396e-08
38901,3.2714974658215035e-12,3.629029726232413e-05
