Height,Error (Validator),Error (Actor)
901,8.337499822463674e-15,5.0833345031256035e-09
1901,1.1278680553146276e-12,1.286037598794926e-05
2901,1.6838523020780408e-15,2.1015791300804327e-09
3901,1.844235674222567e-12,0.00018422990898544432
4901,4.636198925425918e-12,0.00010548231995659075
5901,9.031090913004632e-13,8.941267525526042e-05
6901,1.4531590352313084e-14,1.8138739491755706e-06
7901,9.862742975357576e-12,0.000691419889026649
8901,1.1278680549824639e-12,6.758458578890104e-06
9901,6.537360241887901e-12,0.00011712534184895886
10901,6.815642991320023e-12,0.0005745068483880492
11901,2.7674181982957712e-14,1.336190175819421e-06
12901,4.572057235696394e-16,7.753533015704918e-09
13901,9.039138134184464e-14,3.5099246638598057e-07
14901,4.0622246220412193e-14,5.792381955675288e-06
15901,4.202001391161951e-17,2.1508432541389828e-10
16901,2.4952124576714696e-13,2.6014928390939983e-05
17901,2.6480315922534443e-13,1.8191745343961184e-06
18901,8.624345901012647e-14,2.1971143970750736e-07
19901,4.622741774120859e-12,7.743052472898124e-05
20901,4.668839007152796e-14,6.145635150776148e-07
21901,5.979653549907719e-14,7.598308245152505e-07
22901,5.577014156775951e-15,1.3513705417466886e-05
23901,1.82518520209473e-13,1.7354292303692146e-05
24901,5.489906746760475e-13,6.065859894623982e-06
25901,3.724232296045594e-12,0.0004361165897472124
26901,1.271930856448428e-13,8.874680138255298e-06
27901,2.431804916325281e-15,1.1457728728954386e-09
28901,6.527416800669294e-15,4.245982093344708e-07
29901,3.307789616398563e-16,4.315252689793028e-07
30901,4.623150055363211e-12,5.2536605761282945e-05
31901,1.898108341325058e-11,0.0023210554822809537
32901,4.626094516382646e-12,0.00032088648477212196
33901,1.4506052726428267e-13,4.1232514853264747e-07
34901,1.1372398686478267e-12,0.00012924450870720783
35901,8.468486529264107e-15,0.00010275409821209068
36901,8.36317854362213e-15,2.5879960098266497e-08
37901,2.524948994599333e-10,0.012904352283253949
38901,7.970099033612384e-13,0.0004667745538352946
