Height,Error (Validator),Error (Actor)
901,1.6730047958254478e-11,0.12862564869116405
1901,2.9784585202755796e-14,0.0024215482128367724
2901,5.439449613833825e-13,0.023169267627428075
3901,4.414023356463594e-12,0.09232604682684034
4901,1.8659791975302434e-13,0.013276342208790095
5901,3.0538512691593613e-15,0.002103084743650238
6901,1.1460013519394063e-12,0.03467834691038564
7901,4.3183145681183027e-14,0.012284265878619423
8901,5.676231333723207e-13,0.05085430880482959
9901,4.186900451573986e-17,1.23662555850589e-05
10901,6.336444868085645e-16,5.3459566328316786e-05
11901,1.418094936075682e-13,0.017913168997925975
12901,1.6271192860083818e-14,0.006817422503885894
13901,9.530870662839995e-16,0.00015359032956121894
14901,2.326105664120195e-13,0.05668924835536862
15901,5.3943445399279874e-17,1.935438274599581e-06
16901,5.676242248432876e-13,0.030461620990420393
17901,4.9738876182098845e-14,0.007672421513108266
18901,8.234199839932512e-17,4.5740934281728506e-05
19901,6.540506119094786e-18,2.5727067723073658e-06
20901,8.294549432897766e-17,3.016996445555569e-06
21901,3.8182093293064646e-19,7.024276909338187e-09
22901,2.6034389074804074e-12,0.08712440842889915
23901,9.376823582970051e-20,1.7596280169132068e-07
24901,6.262507420791747e-18,7.131943468620574e-07
25901,4.855806829210382e-15,0.0006854382103060355
26901,2.45774893504385e-17,9.898101867903655e-05
27901,1.9031276422385324e-16,4.756818299766189e-06
28901,3.117670920223611e-14,0.004119957710192502
29901,6.67018283759615e-15,0.001436045658223354
30901,3.998211409181402e-18,1.4000118343263805e-07
31901,6.653809681014509e-16,0.00024066529855213084
32901,3.2003214328730894e-15,0.000583739594696126
33901,1.3821514707136448e-14,0.002352157796909801
34901,9.661067541048404e-15,0.0009937571269293618
35901,1.1494711159759929e-17,4.530141884159313e-06
36901,1.489504254037831e-17,1.055276086131792e-06
37901,6.176080143847212e-12,0.07967638863833884
38901,1.1494777062880846e-17,2.9172915846520347e-05
