Height,Error (Validator),Error (Actor)
901,6.0112756405496445e-15,9.316092983388676e-08
1901,1.3091402924345873e-14,2.258429483324718e-05
2901,7.916898280787588e-13,4.261135947341977e-06
3901,1.5187169890003493e-14,5.553106761259449e-06
4901,1.8908622563483953e-13,2.0395325398191807e-05
5901,9.869980334057258e-17,5.212233910345171e-10
6901,2.85281739536583e-14,1.8757086718139195e-07
7901,7.988937881577165e-13,1.4704339069831005e-05
8901,1.37156020652193e-14,1.7100063977334568e-08
9901,8.887548519704201e-15,6.747905376137418e-08
10901,3.272661639260487e-12,5.6310308634627446e-05
11901,1.0728110971079682e-14,2.3565589256241956e-07
12901,3.4455678252986172e-18,3.7609999832912075e-08
13901,4.041605353496513e-15,6.080533335358253e-09
14901,8.751943488779472e-14,2.2359178915402046e-07
15901,6.046310705263511e-14,1.4939112974677167e-05
16901,6.995388937001768e-15,0.00010904609142641406
17901,9.225409487932297e-12,0.0005000752312705855
18901,6.011275639352362e-15,1.2807619900320819e-07
19901,1.84638502101687e-15,8.171019775773715e-08
20901,4.3993032376497664e-13,9.845754218415257e-06
21901,8.751999124148991e-14,2.5764183887902853e-05
22901,2.8581577244142348e-15,5.802166197003906e-07
23901,3.2633681060411276e-12,4.6860083263911637e-05
24901,3.056286290213343e-13,8.955428740489738e-07
25901,1.6170352067306384e-12,0.00021322664430456004
26901,1.2642018703492093e-11,0.0021263830679275585
27901,1.2042878972075362e-11,0.0004126355001035046
28901,1.330579469938041e-10,0.005062398066078083
29901,5.573800943171214e-13,4.314657630333527e-06
30901,8.861300131922592e-15,8.176646358124613e-09
31901,2.7545178272213077e-15,1.921124148377242e-06
32901,6.011105521598989e-14,1.2521825242710378e-07
33901,6.975894167944156e-18,1.206466618355911e-10
34901,1.2042878964649754e-11,0.0003696955747813085
35901,3.302074738736223e-12,0.00011406618026585128
36901,3.8309018694270003e-13,2.3289511196912215e-06
37901,1.2698328199165613e-13,1.6583902904688656e-06
38901,4.0983281660852506e-17,1.0386011918613495e-11
