Height,Error (Validator),Error (Actor)
901,6.997853238756791e-20,0.1146767359846397
1901,2.4243566571037936e-24,1.792265112931634e-05
2901,2.7591278697619766e-24,7.336010285548704e-05
3901,6.6912247946131e-24,0.00016680604995430307
4901,6.691222448365977e-24,5.33147185086326e-05
5901,2.5779780834884695e-24,0.006135610907548445
6901,1.8841568954056313e-23,0.02159966709512308
7901,2.298520377028441e-20,0.08662791213175028
8901,3.923568176882564e-24,0.0020725373338563095
9901,8.124671548232546e-24,0.010448085910300057
10901,2.4268339290685905e-24,0.0022676341628412168
11901,6.691219844851078e-24,8.492185798082434e-06
12901,8.296795202820435e-22,0.057295801999162774
13901,1.0124653370086316e-23,0.016911182140490005
14901,2.4392356708412927e-24,0.0026986381510864747
15901,1.2959977469589418e-21,0.06614188240220051
16901,5.215816257347884e-24,0.003817730171211704
17901,5.168755203232979e-24,0.0009796146373302163
18901,5.1674393756227485e-24,6.128835671468467e-05
19901,4.3941872854783126e-24,0.0014312485339922122
20901,6.691219845467031e-24,8.41979178285483e-06
21901,4.3949125695131105e-24,0.0010762605062846742
22901,1.0424172776937602e-23,0.017685092519519174
23901,2.463584310080673e-23,0.023855341434026938
24901,7.637110680002925e-23,0.04314611796420636
25901,9.705120096916332e-24,0.010165652883266773
26901,8.503612340955458e-22,0.05151146976286444
27901,5.167443498228796e-24,0.0001260252913745059
28901,2.127185133332652e-21,0.05148066197971015
29901,9.653435520045408e-24,4.195489188752572e-05
30901,2.424364793386352e-24,0.0001188385905199986
31901,2.236989243008913e-24,0.0001286699865204085
32901,2.3902106822127687e-24,2.08446103123419e-06
33901,1.881664424684481e-23,0.01865718609627055
34901,5.254010089823054e-24,0.006180325710711234
35901,3.747812545666211e-24,0.004076440258005532
36901,5.1674498360148324e-24,0.00047520237374881237
37901,5.167456045348646e-24,0.0005508938630571814
38901,2.759123404910459e-24,3.78117589788777e-05
