Height,Error (Validator),Error (Actor)
901,7.649734531081134e-24,9.98592509873336e-06
1901,7.649734531081028e-24,5.943641543741057e-06
2901,4.682069798848132e-24,3.719409285493712e-08
3901,7.649734531081026e-24,6.209860941205366e-06
4901,5.911838516585603e-24,0.00032607818948713187
5901,2.5695937776563644e-24,3.958979070985794e-07
6901,3.1651166147953094e-24,3.382709827129925e-08
7901,7.012204472522334e-24,1.4772760117748773e-05
8901,6.983335725029162e-24,6.365238363672432e-10
9901,5.9118385163568666e-24,1.8774926285284853e-08
10901,5.9118385163570525e-24,1.709369013544491e-05
11901,7.649734534084018e-24,0.0009989048617166073
12901,2.7443658312913255e-24,4.037106867802915e-06
13901,4.4904167070589996e-24,0.0005936702682026702
14901,5.029864818850428e-24,0.0019964028342374478
15901,5.911838516356867e-24,4.874089098463202e-08
16901,2.783309163944794e-24,6.2803005695063695e-06
17901,3.1651166147953098e-24,1.3530309733560566e-11
18901,5.911838516356872e-24,6.088950908559627e-06
19901,3.025348974034276e-24,1.5195887096967664e-07
20901,2.7833091639444803e-24,1.4885090308482125e-07
21901,7.012204472522112e-24,7.531023476693078e-08
22901,7.649734531081895e-24,2.8671076407383068e-06
23901,6.983335725445817e-24,0.00016869948323119922
24901,2.7833091639444752e-24,1.0710984784796634e-07
25901,7.012204472522112e-24,5.854799258267665e-08
26901,2.7833091639444752e-24,1.3586303991701386e-08
27901,2.7833091639444756e-24,1.5248180053702034e-07
28901,4.4904167024727636e-24,0.00022618681705355355
29901,7.649734531081002e-24,1.4941169323671772e-07
30901,2.7833091639444756e-24,1.3600961908203745e-07
31901,7.649766116911993e-24,0.006091901602669304
32901,3.648102460536025e-24,3.3194200155475163e-10
33901,7.012204472522112e-24,1.8586489381181538e-06
34901,7.649734531081929e-24,5.034924813790455e-06
35901,7.012204472736697e-24,8.052774039695361e-05
36901,4.490416700752848e-24,3.964093544799395e-08
37901,5.9118385163568666e-24,6.401145954924794e-07
38901,6.983335725029162e-24,1.2453703001065718e-07
