Height,Error (Validator),Error (Actor)
901,1.7811708838035104e-24,2.142353594339537e-14
1901,2.8910317608203823e-24,2.0503808928100697e-11
2901,4.314287491438912e-24,2.225460935173937e-07
3901,1.6712191465285792e-24,6.654890322380203e-13
4901,1.7811609455690914e-24,2.7581723195709026e-16
5901,2.8818520828821282e-24,1.5177246886156554e-16
6901,8.353137185196398e-21,4.169308140135437e-06
7901,4.8734513312140144e-24,4.849691586856509e-14
8901,2.9827656410996766e-23,1.7698372135487958e-07
9901,5.469844788397159e-24,1.357446090357484e-08
10901,1.7993762790119832e-24,6.08710080375584e-10
11901,2.918669415851158e-24,7.6800362350413e-09
12901,1.805893171857988e-24,3.57204213807337e-12
13901,3.8499349551670324e-22,1.9059681091435237e-07
14901,3.7779006623427e-24,3.4052886944893388e-15
15901,4.1752714869396006e-24,5.8621562370374626e-08
16901,4.873772402530278e-24,1.9388571205857467e-12
17901,3.310451830438378e-24,1.1964096148944303e-09
18901,4.8758529853376804e-24,6.931900363927843e-12
19901,2.8842544533097294e-24,1.4729846125701495e-10
20901,2.8818522076511837e-24,3.688619628155448e-15
21901,4.4715603299941925e-24,1.2434031900397924e-12
22901,1.8063425340166663e-24,3.1044439094957336e-12
23901,3.778263786413596e-24,2.140029801634208e-10
24901,1.781161495520181e-24,2.328091280240009e-14
25901,3.221913910117851e-24,9.648276460922749e-13
26901,4.873451070245486e-24,8.913804938334874e-15
27901,3.27092340312534e-24,7.36660751488571e-11
28901,2.272551288834437e-22,0.0001119725024064189
29901,1.8057103928259122e-24,5.624759048455582e-12
30901,5.181437528165976e-24,3.716339423921517e-09
31901,4.453360637547222e-24,1.2791567350538892e-13
32901,4.9160853327001925e-24,7.072182123830788e-14
33901,1.0834720970996103e-21,3.079745111452544e-06
34901,1.1685450344777387e-21,3.938611869871546e-06
35901,3.777920806891356e-24,3.457325097352784e-13
36901,1.8951153392728982e-24,1.383279683544807e-09
37901,5.184313188568694e-24,1.6729979844812946e-09
38901,1.7811709439597218e-24,3.6016771454450574e-13
