Height,Error (Validator),Error (Actor)
901,4.4904167007528236e-24,1.5092162111438602e-08
1901,3.165116614795288e-24,5.430147867552853e-09
2901,4.008602832036067e-24,1.751877317369349e-05
3901,4.490416701319986e-24,0.0004088425216346896
4901,5.91183851635684e-24,4.664598769495972e-10
5901,6.983335725029134e-24,1.5554497859685447e-06
6901,3.0253489740342753e-24,2.522604821398815e-05
7901,5.91183851635684e-24,1.9550671673698254e-11
8901,2.7833091639478856e-24,3.617726657467827e-05
9901,5.91183851635684e-24,5.427881215958635e-07
10901,3.0253489758486505e-24,0.0014920145892121323
11901,5.91183851635684e-24,5.2260907984466724e-08
12901,8.14283892436554e-24,0.0012156596051992187
13901,2.5695937777161776e-24,8.726105108409586e-05
14901,2.783309172164091e-24,0.0009975114684637294
15901,7.64973453108097e-24,5.459821454777691e-08
16901,2.7833091639447224e-24,2.14402170476387e-05
17901,4.4904167007528236e-24,4.6503335965189054e-08
18901,2.744365831290291e-24,2.582598503278167e-07
19901,2.783309163944455e-24,8.857533713225976e-07
20901,7.64973453108097e-24,4.862347223874457e-08
21901,5.911838516356874e-24,2.0362940811745133e-06
22901,4.4904167007528236e-24,6.71083765294521e-09
23901,4.4904167007528236e-24,3.886479113844772e-08
24901,2.783309163944455e-24,2.280912366053374e-09
25901,4.4904167007528236e-24,4.482111147878198e-09
26901,5.91183851635684e-24,5.299084068565098e-07
27901,7.012204472522082e-24,1.1533611868854866e-07
28901,7.64973453108097e-24,3.50454757831252e-08
29901,2.783309163944455e-24,3.863862160152771e-08
30901,2.783309163944455e-24,2.9360133705948546e-11
31901,5.91183851635684e-24,9.080218541562242e-08
32901,5.029864352152833e-24,4.6857367335419664e-06
33901,5.029953689472144e-24,0.017929958517185107
34901,5.029864352152833e-24,2.1462254946003604e-07
35901,3.025348988676537e-24,0.001799858441420998
36901,2.7833091639444554e-24,1.1028428596873579e-08
37901,2.7833091639479502e-24,7.039622053125655e-05
38901,4.490416700752862e-24,3.803137220369766e-06
