Height,Error (Validator),Error (Actor)
901,5.40265013898038e-24,4.072259766485613e-09
1901,2.783309163944455e-24,1.7965911935132152e-07
2901,5.91183851635684e-24,1.9690728579262152e-09
3901,2.7443658312902903e-24,1.3738401524730371e-09
4901,2.783309163944455e-24,4.670387489991439e-09
5901,2.5695937776562936e-24,3.305142338334718e-11
6901,7.012204472522082e-24,9.429246854672925e-08
7901,5.91183851635684e-24,4.595589073412545e-09
8901,3.165116614795288e-24,4.1642971133199476e-07
9901,7.717301674768094e-24,3.7485248948448655e-10
10901,5.91183851635684e-24,1.6743290216640677e-07
11901,5.91183851635684e-24,7.691338028991204e-09
12901,4.4904167007528236e-24,1.5376843779751607e-08
13901,4.490416700752824e-24,4.490434409672773e-07
14901,3.0253489740342503e-24,7.69130987474756e-09
15901,2.5695937776562936e-24,4.661383899204674e-09
16901,2.7443658312902903e-24,8.338157812642818e-12
17901,5.91183851635684e-24,1.0262021542467133e-09
18901,4.4904167007528236e-24,1.8422188355286393e-07
19901,7.64973453108097e-24,9.345573036931256e-08
20901,7.717301674768094e-24,5.1964646830709657e-11
21901,7.64973453108097e-24,3.9128917206427085e-09
22901,2.783309163944455e-24,5.229120573162608e-08
23901,4.4904167007528236e-24,3.6080997365547054e-07
24901,2.7443658312902903e-24,1.9301842928278013e-10
25901,7.64973453108097e-24,6.262942843240313e-09
26901,7.64973453108097e-24,6.761203440110325e-11
27901,5.029864352152833e-24,4.9487946817118975e-08
28901,5.91183851635684e-24,3.242117000354989e-11
29901,8.142838922551177e-24,2.4819709704756108e-06
30901,4.4904167007528236e-24,5.434573271683965e-08
31901,2.7443658312902903e-24,8.483009478175775e-10
32901,5.029864352152833e-24,5.608949812039153e-08
33901,4.4904167007528236e-24,5.57565495447425e-09
34901,7.012204472522084e-24,2.864861950145877e-06
35901,4.83448007049288e-24,3.291918139974215e-05
36901,7.012204472522084e-24,9.328052314086988e-06
37901,6.983335725029134e-24,3.4130143361459046e-08
38901,2.783309163944455e-24,1.2261096943957248e-10
