Height,Error (Validator),Error (Actor)
901,3.727892703968197e-24,0.00016554348669301305
1901,3.2386261180828056e-22,0.00343288172480891
2901,3.386617038329221e-24,2.362504341183941e-08
3901,4.7198174487377935e-24,1.7742207428521043e-05
4901,1.0872024387273031e-22,0.0012203505122170028
5901,1.2364023350782359e-22,0.0026542662113328
6901,4.568725584317014e-24,0.00011057842634224978
7901,4.4491177777065894e-24,0.00011850606026999373
8901,1.6605473067199968e-16,0.14074243216565374
9901,2.8523291640652057e-24,2.7165474754050388e-05
10901,5.280836116149663e-24,5.170320068584651e-05
11901,2.6951974143155553e-23,0.00045838935427609015
12901,4.084993969761698e-20,0.014347635174100072
13901,5.269768906997087e-24,3.4604805306945426e-05
14901,2.7518512023516214e-24,1.230039257560769e-08
15901,4.4577850996822584e-24,1.4818028907123553e-10
16901,2.0783850255799746e-24,9.892727856897115e-07
17901,3.402260090855957e-24,1.949944631461298e-05
18901,1.1134423792451363e-20,0.017234933076749913
19901,1.74069879184448e-23,0.00019126170378052623
20901,3.386612152683633e-24,1.304773912061886e-11
21901,4.604772038829985e-24,4.6451516230623705e-05
22901,1.124050232554737e-16,0.13676827501083147
23901,2.387879522892962e-24,3.6535892793793825e-06
24901,4.45815953492721e-24,8.28737093850174e-06
25901,2.2825969764251093e-24,1.4560895581974107e-08
26901,1.6791769625413406e-23,0.00016400820738442004
27901,8.244893682109236e-19,0.03494132951656956
28901,1.2279988268203825e-22,0.001305885141558088
29901,4.457798400587273e-24,1.5286473304539343e-06
30901,3.2265274357872677e-24,8.159990257782911e-06
31901,5.291255114653339e-24,3.129607333699712e-05
32901,1.9390998791598118e-24,6.3338292797634035e-09
33901,2.1084721707848042e-24,9.798334602348985e-06
34901,2.5771160766234366e-24,2.5205864270494287e-05
35901,5.7674506962926234e-24,8.46968203860017e-11
36901,1.5627797178907512e-23,0.00039018319547213105
37901,3.0565458550599834e-22,0.002884955391139454
38901,5.291127866908603e-24,3.0821564315224918e-06
