Height,Error (Validator),Error (Actor)
901,1.101396766833227e-21,1.0309537407276538e-05
1901,3.639958012727474e-20,5.093926829121044e-05
2901,3.1016431022939767e-21,1.8162725081017305e-05
3901,1.8230401116196423e-21,1.4135675118189954e-05
4901,8.446053206772677e-24,1.6778989071396158e-07
5901,4.532414541961724e-24,1.2728032130844724e-07
6901,1.139988839973202e-23,3.917067382314729e-08
7901,3.2709113897234077e-24,1.121939974069268e-09
8901,5.0295913050705655e-15,0.05411251029176757
9901,3.640321415607443e-20,1.4391493061688988e-05
10901,3.782538778027184e-24,1.238756347237583e-10
11901,1.6994634783965947e-20,5.675417829543971e-05
12901,1.2527223023292719e-23,6.022097375232563e-09
13901,8.364058029008376e-18,0.0027431934310012214
14901,3.7796423169964456e-24,4.752546731080651e-09
15901,8.242994718106206e-18,0.0035411386883276667
16901,1.8417187860457125e-24,3.596572197193562e-09
17901,4.956023422510559e-24,5.095440293980426e-09
18901,4.453360638441984e-24,5.712481453026139e-11
19901,3.8096998924210724e-19,0.00022868111541375947
20901,6.399589556649567e-18,0.005922680645007693
21901,9.45296346133963e-20,6.372939486248301e-05
22901,1.5345452396791227e-14,0.085371119620715
23901,5.160885572918098e-21,1.2323607165201799e-05
24901,3.8880233082920184e-19,0.000657859326093502
25901,7.749111253114525e-23,2.9303552442687845e-07
26901,6.356493604210383e-19,0.002636186979259872
27901,3.101731287711951e-21,0.00010554168307653843
28901,4.554131530304679e-24,7.959157387912574e-10
29901,7.939504587856977e-23,6.586009685931214e-06
30901,1.3779663992540427e-20,0.0002787024551758666
31901,2.33857094058319e-22,0.00011793946754908145
32901,4.597265792906668e-23,5.338507288968526e-07
33901,3.2225671143876123e-24,1.9655192203238566e-08
34901,2.4087550313380645e-19,0.0002897933350891876
35901,3.804350921205633e-19,0.0015966222518258458
36901,4.664051428708041e-23,3.3098197015016223e-07
37901,5.177218515997044e-24,5.886074643687575e-07
38901,2.392626671657328e-22,6.741861165361853e-05
