Height,Error (Validator),Error (Actor)
901,2.6429283786387223e-23,4.0107416821618325e-07
1901,5.24686678310443e-18,0.006158184858654231
2901,3.069482717538346e-20,6.218074214885541e-05
3901,1.384735545734694e-19,7.552690257968982e-05
4901,8.44259255465709e-17,0.013983279887576631
5901,3.366260893942887e-24,3.860689948326835e-08
6901,1.5560740682667708e-18,0.0019213525282952607
7901,1.8057145549777016e-24,4.09164715113214e-10
8901,5.055039606253607e-20,0.0004987439183350713
9901,7.040785756640437e-22,9.829449444827184e-06
10901,1.7980023836626226e-20,6.472810126118618e-05
11901,3.76428569314313e-19,0.0004765804578485158
12901,5.463320510332423e-20,0.0007503987867085243
13901,2.550904871959366e-19,0.0006836600530186152
14901,2.8825007821734172e-24,1.1465714651795633e-11
15901,2.882172715298278e-24,1.1543562683932667e-09
16901,2.27133854071263e-19,0.0003930016420902857
17901,2.887170369779555e-24,7.67623270986625e-09
18901,6.397643355026489e-18,0.0029815519994500876
19901,1.303480892585578e-22,1.8862836527263418e-06
20901,9.016223385978955e-20,0.0003806992923509548
21901,6.223758883289182e-19,0.001702369590524855
22901,1.0845459719328125e-20,1.9707743315918683e-05
23901,2.768111482635177e-23,7.913133582883091e-06
24901,9.681458273239055e-19,0.0005816170082416252
25901,1.8063581912675733e-24,1.2250426298729211e-08
26901,2.7652289256989042e-24,4.4798607833535994e-08
27901,8.188179895265515e-23,1.5993468545937964e-05
28901,3.7646100304387344e-24,1.357451773569193e-06
29901,2.280419825512987e-19,0.00028298813248552393
30901,4.636215132845761e-24,6.672909433925444e-08
31901,1.2185560051880989e-21,1.3608527910610822e-06
32901,4.454663830376251e-24,1.8080500006983296e-09
33901,1.8812856556080757e-24,6.809701381141239e-09
34901,1.3901350386489282e-19,0.0003056909800219003
35901,8.546625323882093e-20,0.00044149118127989384
36901,4.375450470558318e-19,0.003560194546411188
37901,1.0842391965224905e-20,2.5477739597035837e-05
38901,5.497601009762435e-24,5.408846522546884e-07
