Height,Error (Validator),Error (Actor)
901,5.167439032294194e-24,1.6955504104292718e-09
1901,5.167439032294348e-24,2.5597567550910353e-09
2901,3.9211416296784935e-24,1.5476196657923061e-10
3901,2.3902106705823967e-24,3.395912041673835e-09
4901,2.6365760349388928e-24,9.49446115286616e-06
5901,6.132235842108583e-24,3.4233848661686783e-09
6901,5.1674390322941136e-24,1.0218403830690915e-10
7901,6.750462772755416e-24,3.7955236751995143e-06
8901,2.6365756532589803e-24,5.846074315971353e-13
9901,6.1069238308376864e-24,5.988414245962329e-13
10901,6.750462467100486e-24,6.971686747811859e-12
11901,2.3902106705806592e-24,7.025455439028806e-10
12901,6.691233783484466e-24,6.743834095819486e-05
13901,6.691219844869839e-24,6.136463470818071e-07
14901,2.2370534884513466e-24,0.00011793800501171409
15901,2.390210670580165e-24,3.304162349278846e-13
16901,2.6365756532589803e-24,2.46502217395525e-15
17901,5.167439032294177e-24,6.235913750081041e-09
18901,2.636575653261474e-24,1.2107446523179182e-07
19901,6.1322358421086465e-24,3.217515486502733e-09
20901,2.3902106705808098e-24,4.604764520195874e-09
21901,6.691263583968506e-24,0.0002678228108824516
22901,2.42435604094333e-24,1.1622302816737474e-15
23901,6.132235842152686e-24,1.4585088464661596e-07
24901,3.921141630973266e-24,4.2658420417764305e-08
25901,2.3902106705801655e-24,2.9721250288051224e-15
26901,5.1674390323329196e-24,1.429225027665859e-08
27901,2.4243998002880187e-24,9.70621946404689e-05
28901,2.3902106706189667e-24,1.97399957821392e-09
29901,2.759123404910502e-24,7.996020459013587e-09
30901,2.425954781390872e-24,0.0006892322939924722
31901,6.691219844850698e-24,8.38330118505889e-15
32901,3.921141629678471e-24,1.5983970002675039e-12
33901,2.239328351715569e-24,0.0008068541922842401
34901,3.92114162967847e-24,3.8547540984445696e-17
35901,2.6365756532589803e-24,2.121315498767523e-11
36901,5.167439032294114e-24,8.065940281293555e-14
37901,2.236971178894657e-24,1.2727402536919522e-11
38901,2.236971178894657e-24,1.4330553783952657e-15
