Height,Error (Validator),Error (Actor)
901,4.687669863988488e-22,0.0036409251179934142
1901,2.1001606307527262e-24,1.9185804918697298e-07
2901,3.386612096272412e-24,1.3068660450400247e-08
3901,6.260499021790261e-22,0.004702269666015428
4901,4.468137388465103e-24,1.1638562339197649e-05
5901,2.3755337411010896e-21,0.007878662427947028
6901,7.061701372315442e-24,0.0012122084981975201
7901,2.8501349203874783e-24,6.843517730218607e-05
8901,2.070804693412087e-24,2.7505418019909944e-08
9901,1.6348861634375556e-22,0.002660048074568941
10901,4.9962053975159326e-21,0.008550691976083616
11901,3.843881733492819e-22,0.0024355455966086374
12901,3.562520371055506e-19,0.03724549441950575
13901,2.0724965992083286e-24,1.0411743162589044e-06
14901,3.9824358288351636e-20,0.024658675377789038
15901,2.216895939637113e-20,0.012292452215587717
16901,6.108600040143579e-24,0.0001417665146334723
17901,2.402894296509639e-24,2.829305134685446e-05
18901,6.228919237787754e-22,0.003352200873696769
19901,3.386612108182435e-24,5.856653027134309e-10
20901,1.0756049377439237e-15,0.20419829650819274
21901,4.457785983780108e-24,2.341085990650012e-09
22901,8.832950434902516e-23,0.002904221729421011
23901,4.55334133462765e-24,0.00018558047030276984
24901,7.119110985248617e-24,0.00011802341049528612
25901,3.0040981774149127e-21,0.007517020676353457
26901,5.2870127493637655e-24,7.391538515201528e-07
27901,1.053357679762273e-21,0.006522169486037204
28901,8.028337385164362e-23,0.0014132748541516899
29901,5.28742869242494e-24,2.90841553251758e-06
30901,2.1108112956304124e-24,1.6844096863667566e-05
31901,8.418773481684417e-24,0.0004693015199918383
32901,4.374863624831869e-22,0.01074384776400097
33901,4.974254789342547e-21,0.00783532639644272
34901,6.1086000249518764e-24,0.00011620213242280598
35901,4.5711383399380445e-23,0.0016807507309390265
36901,1.334357423450439e-20,0.009342434513736089
37901,2.173275654637197e-24,8.269105707062208e-06
38901,5.360653044207386e-24,5.02187398944244e-05
