Height,Error (Validator),Error (Actor)
901,4.38184063992064e-17,0.009665172781049202
1901,2.071950683476324e-12,0.3007755429889756
2901,1.1520303749684172e-17,0.007377580434395418
3901,1.9391537864449932e-17,0.006328399696563481
4901,3.509234800143416e-18,0.004532015085094
5901,4.879386178949072e-16,0.04208620049031658
6901,3.235998952469635e-15,0.06239327732789582
7901,1.3720376335347243e-20,5.521049503491878e-06
8901,1.2587078730978517e-17,0.00814548755741703
9901,2.2943149240398947e-15,0.05234274200893524
10901,1.8020774697206477e-23,1.3590100156655553e-07
11901,1.5380197383267339e-15,0.05148208903177848
12901,4.878225563090266e-24,5.837051661767934e-09
13901,7.012010330979507e-22,6.729925357220202e-05
14901,4.609376065454234e-17,0.012630117710813488
15901,4.819330351977239e-16,0.04049560536064638
16901,3.811951206610103e-16,0.029495888472781194
17901,2.4093185729520725e-19,0.0002739264265854208
18901,4.0960328519664783e-22,5.80962204777342e-05
19901,7.207040474315519e-16,0.032655387850082304
20901,4.879305498683134e-16,0.02933963786089775
21901,7.159472995695569e-17,0.017787761358619866
22901,9.453032828249322e-20,7.9170501798122e-05
23901,5.465509762941513e-13,0.23658112452556304
24901,1.9737677956361477e-23,5.313737101789932e-05
25901,1.0473717949775577e-15,0.04025152130349726
26901,3.7957658461625177e-19,0.00038260297621794763
27901,8.982873167508069e-17,0.013569556468193989
28901,5.978267801857472e-19,0.0003660679499160011
29901,6.070333064052061e-19,0.00038738734181077114
30901,3.2709728540345338e-21,3.4877722329390486e-06
31901,3.5063617226900627e-14,0.11846307565586485
32901,1.547430159337293e-16,0.024742680367445063
33901,1.089457041257265e-21,4.887802588515571e-05
34901,8.353938129832546e-21,1.8517185934816655e-05
35901,3.708645837386761e-20,4.7000675664129197e-05
36901,7.193570700063577e-19,0.008104714327515155
37901,3.292394619263267e-15,0.054041557773258295
38901,2.4360794550609395e-14,0.11514988531799719
