Height,Error (Validator),Error (Actor)
901,3.945255268545736e-20,7.345602321206256e-10
1901,3.3005687936897176e-20,2.397428842668422e-09
2901,2.538396700882812e-18,5.439971863077952e-07
3901,1.1283055355490268e-20,3.969672600887201e-10
4901,4.118584782464031e-24,1.0028701753868788e-13
5901,2.306625536650782e-22,3.83401611804506e-12
6901,2.9729725286623466e-16,3.345683376311124e-05
7901,6.510226201711408e-21,1.4990849720891853e-10
8901,1.247214562318676e-16,2.2621355112003655e-05
9901,5.469848326922615e-17,4.97025411566462e-07
10901,3.164225335173145e-20,8.423997402517268e-09
11901,1.460358140804666e-19,6.21035885689878e-08
12901,7.131643455998727e-22,6.703214555119587e-10
13901,8.816431158705852e-16,0.00013006685918752638
14901,3.9736564311298714e-24,1.652224271762936e-12
15901,1.909991601444624e-18,4.758772234316559e-07
16901,8.887564541804067e-20,3.6024491139581196e-10
17901,2.5066852106963526e-18,2.1511956261940936e-06
18901,9.885567194813609e-19,6.420599320418585e-09
19901,1.8920816313231834e-20,3.838788379330651e-09
20901,3.153165951707081e-20,1.990601321453962e-10
21901,2.1784174583442016e-21,1.528956247527855e-10
22901,1.8732925709900602e-20,7.001758370467759e-10
23901,8.723143127385046e-20,4.209993243672198e-09
24901,7.004287935446001e-23,2.2844256582085386e-12
25901,5.529411298369324e-24,2.418312329190222e-12
26901,1.2403263588475838e-23,5.159076519925575e-13
27901,2.497715215249504e-18,1.5892405439154388e-07
28901,5.701302009146032e-17,0.00021055675276338703
29901,7.4523721687875e-24,4.866028450519098e-11
30901,1.24334463378295e-16,1.6806409373646778e-06
31901,1.3150627429215982e-24,6.573373414191746e-11
32901,8.723258632377251e-20,4.1457826709399795e-10
33901,8.322190501591748e-17,1.8720575505012e-05
34901,1.6279987849962001e-15,0.0002649776768454494
35901,3.849620236921605e-21,7.745176180175443e-11
36901,3.1508125225333874e-20,1.1268996625474698e-08
37901,2.4081829595273323e-22,2.2411910148704287e-08
38901,1.3677816598967524e-22,3.6135952385257755e-11
