Height,Error (Validator),Error (Actor)
901,2.62064889899648e-24,2.2609172578986412e-10
1901,2.2989885487454722e-17,1.950954454434079e-06
2901,3.894952123770651e-23,8.362392938410543e-13
3901,1.3586631636997086e-21,2.2159474644744673e-10
4901,4.1138696622875e-22,1.75666557792005e-11
5901,2.8624462452674765e-16,5.073288596943171e-05
6901,2.298988632670968e-17,7.476295042963307e-07
7901,6.403003341650196e-16,0.000130311947401
8901,6.5817149805402326e-15,0.001292479013455102
9901,3.527292748948004e-17,1.692530731461171e-06
10901,6.163553078452046e-19,6.53021940309146e-09
11901,3.047399774820813e-15,0.00043442137407719006
12901,1.874829842606648e-20,1.1944522229942648e-08
13901,1.6271135707940923e-14,0.009513668359587347
14901,6.320864439714142e-16,8.818235454419007e-05
15901,1.4748032377401632e-14,0.006291622180940802
16901,4.1370536377825004e-19,5.001219760880538e-06
17901,3.786851266860416e-21,1.7231393051032402e-10
18901,8.723575353715146e-20,1.3627295405426019e-08
19901,1.6128867175127363e-21,4.335873703674904e-12
20901,6.269817723269982e-19,1.8230650944120562e-08
21901,2.3828356081263216e-19,5.791263515236859e-08
22901,4.0372922738076197e-22,2.512909656840038e-10
23901,3.2121031841050074e-20,9.017516604495745e-09
24901,7.007428511560645e-21,5.299468337480364e-08
25901,2.351525457727238e-19,4.97805144739057e-08
26901,2.8226952141897e-16,7.891903171744675e-05
27901,2.822520122410969e-16,5.675968478057687e-05
28901,1.149477554935747e-17,8.145820519786768e-07
29901,5.69407584270006e-17,4.238703956602734e-06
30901,3.819139678926286e-19,1.8799322422686857e-06
31901,1.780373707910885e-17,2.6251503592437578e-06
32901,5.319420291548695e-23,1.243121490087361e-12
33901,6.186820623854103e-18,8.662857586906947e-08
34901,4.559674776595354e-24,1.191791621049325e-09
35901,2.3509242915493082e-23,5.240978027813845e-09
36901,4.0022157688243796e-18,1.6726848656337955e-06
37901,3.935247266342226e-18,1.7899999627057024e-07
38901,5.261068029474184e-20,7.0533827295042345e-09
