Height,Error (Validator),Error (Actor)
901,2.8821737769344076e-24,2.325766689613633e-12
1901,3.0925431271748268e-24,6.448223590071657e-10
2901,3.9885917038136924e-24,1.5856777277018326e-09
3901,8.442278746811528e-24,3.2259060989584885e-07
4901,1.8081280734532826e-24,3.310306951912715e-11
5901,1.670986577135424e-24,3.1532606630623756e-16
6901,2.88185220864641e-24,2.5286063945004124e-14
7901,1.9033938514688193e-24,3.4451357680556083e-10
8901,2.88185444863839e-24,1.278311169106857e-12
9901,1.781219863829694e-24,8.717221514682394e-13
10901,4.399830081903973e-23,1.0980171904959029e-08
11901,1.8057919481922246e-24,1.1176281142179753e-11
12901,1.8057333607749783e-24,6.102637492953273e-12
13901,4.916086616462094e-24,1.8960249131386471e-13
14901,2.8818526553491584e-24,1.9911465178133396e-14
15901,2.1428163690783997e-23,1.2374544447489603e-07
16901,5.080165958935591e-21,3.864734900812347e-06
17901,8.13320183000535e-24,1.0642863919924324e-08
18901,4.8734712545929845e-24,6.201196912372546e-12
19901,1.8064196621885632e-24,2.7263468019402646e-11
20901,2.0509404402208244e-24,3.6279911540771164e-08
21901,8.247434594797532e-23,1.90029867220154e-07
22901,3.779503704784123e-24,5.096669258767402e-10
23901,2.1954233745916172e-24,6.424559318459442e-10
24901,3.2540737057841e-24,3.5538838679670384e-09
25901,2.250224271207551e-20,8.058477677424599e-05
26901,1.1391783541809626e-23,4.86725705163919e-09
27901,2.5705294947607506e-23,1.9746259789280597e-08
28901,1.0095993812369418e-23,3.2295813383027707e-09
29901,4.882630748931663e-24,6.324908508447197e-09
30901,1.781161494994584e-24,1.4195055375726506e-13
31901,3.794978474417025e-24,1.1288835588466108e-10
32901,4.474243783083553e-24,3.3485529259655916e-10
33901,4.4715591764884664e-24,2.2555937663556533e-15
34901,4.934363707818728e-24,1.2273144754318432e-10
35901,1.0070077494935936e-23,1.2190973655741206e-06
36901,2.5135399204025e-24,1.0480924109179387e-08
37901,4.874687149085321e-24,2.041274932121531e-11
38901,3.777900659294985e-24,1.5491196264752617e-15
