Height,Error (Validator),Error (Actor)
901,2.656669892176419e-13,5.486739294317593e-07
1901,1.2549343210833305e-15,1.1159475016597083e-07
2901,4.098265633745605e-17,1.1001071512102553e-10
3901,5.358142451595863e-16,8.606209467044145e-09
4901,3.5629929870514155e-13,7.159248069399956e-06
5901,1.52223331943062e-16,1.3260059153177017e-10
6901,8.771717395315545e-14,1.7454779095194703e-05
7901,2.7170769926103793e-17,3.2147164572854175e-08
8901,1.9220536951242354e-14,8.277779057283064e-07
9901,6.539432758544094e-12,9.833750790521537e-05
10901,1.950193194416317e-19,1.2871729286497518e-09
11901,2.7252681569411316e-15,6.654781017728109e-09
12901,3.829170447525858e-13,2.8791795496455515e-06
13901,3.2647496039714512e-12,7.990953498156658e-05
14901,1.2400610111554149e-15,1.988109562873006e-07
15901,2.5587629463903173e-11,0.0016885946872482846
16901,4.120239775181191e-14,1.5293355299868207e-07
17901,6.07291573899332e-15,5.1718046458987505e-09
18901,6.011105135212223e-14,3.5858467283242883e-08
19901,2.7252722731290122e-15,1.7980732406234088e-07
20901,8.091019470398895e-16,1.896200674273785e-09
21901,3.470271738074839e-10,0.014495432039233048
22901,1.6816697468426297e-17,2.8386172633174447e-09
23901,1.844144739849818e-12,2.7892389291023757e-05
24901,5.518881558222102e-13,0.00039166516314985015
25901,6.1084254567003106e-15,5.883486483020917e-07
26901,2.5527422338393536e-11,0.000401663416657813
27901,2.6591500217103687e-11,0.0015350442717819801
28901,1.9264575877117986e-14,1.7121097338945671e-07
29901,3.831702418790004e-13,5.671981132625743e-06
30901,2.3231579807379047e-12,3.3475162655486885e-05
31901,1.8338023442248036e-10,0.009828156950448424
32901,9.229211600916407e-12,0.0002466088965357009
33901,2.818361349578655e-14,2.5139022328827696e-07
34901,2.894040413082112e-17,2.3683640538614853e-10
35901,3.8392306213398666e-13,1.1874986960318696e-06
36901,3.839267202358175e-13,9.049563194736284e-05
37901,8.771707433900228e-14,1.4654704271205734e-07
38901,1.2817350520966577e-13,1.1563078880329634e-06
