Height,Error (Validator),Error (Actor)
901,4.706416809645917e-15,0.004659457627673212
1901,3.1231657823626505e-10,0.3008454609598067
2901,2.976797912626582e-14,0.005832304090897833
3901,9.75595998316628e-15,0.0031661130733513006
4901,1.0002256819454303e-15,0.0012893473032015998
5901,1.5600253542321275e-12,0.05251712955154783
6901,7.853976745282049e-13,0.061264207097245296
7901,6.665457016283836e-15,0.0005480486400532581
8901,3.439436712315255e-14,0.0090340471396021
9901,4.663831335107564e-12,0.08764994889218124
10901,2.2977087723183954e-17,1.134746607544876e-06
11901,2.2246494530598193e-12,0.06063731286442517
12901,8.456690266526853e-20,7.363920963913254e-08
13901,8.208778594767909e-17,2.0602073944681247e-05
14901,4.315399185825684e-14,0.011674757508168907
15901,2.769830655223326e-13,0.048488403892291074
16901,8.846682902037676e-11,0.19328642964349185
17901,4.2446866776594366e-16,0.0002780452088206135
18901,1.5835889257220944e-18,1.0101703483763125e-05
19901,1.2838611445323053e-13,0.035402881489420585
20901,5.67937043967866e-13,0.03200136030202588
21901,1.9452005938819798e-13,0.016764917476367835
22901,4.1975498630879896e-18,0.00012723792918969005
23901,4.5934747582940396e-10,0.31204831212350026
24901,1.0182280549769287e-17,6.583862074016023e-05
25901,1.5735684994478558e-12,0.04796262420820647
26901,9.653087825212841e-15,0.001636996905361028
27901,1.8831393731522074e-13,0.029124503540837482
28901,6.9038674544541804e-15,0.0010752134501646623
29901,3.1997853905740477e-15,0.0005930744686776296
30901,4.291270584962469e-16,0.00011176231557562182
31901,3.321869817748826e-12,0.10051090701052734
32901,4.954085548855865e-12,0.08066624689054816
33901,2.0653814766499028e-15,0.00031999400877881235
34901,4.1867359712967016e-17,9.73598427796974e-06
35901,1.4143088472210333e-15,0.0002897074927271295
36901,1.861150474115804e-13,0.017272818538728255
37901,2.261263107590987e-11,0.12489070866895574
38901,4.412021553782932e-12,0.1269994692321543
