Height,Error (Validator),Error (Actor)
901,4.3941274831690514e-24,5.28230611236515e-06
1901,5.167439032468141e-24,2.747135232757045e-07
2901,2.3902106705991655e-24,1.5621092441215833e-08
3901,2.236971178895229e-24,6.962495725591948e-09
4901,2.236984057403025e-24,0.00010484828998696024
5901,2.7591234049146673e-24,1.158296836997075e-05
6901,2.390485515060883e-24,0.00045783711221228797
7901,7.378058046927047e-24,0.009415304089689318
8901,2.4243560409659868e-24,8.672691567640425e-09
9901,7.123575929918189e-24,3.9341810794861576e-05
10901,6.106927435688393e-24,6.071355608556976e-05
11901,2.2369711803158214e-24,8.980148463159997e-08
12901,2.390210670740944e-24,3.80982652774664e-08
13901,4.1415247902722794e-24,2.9105406531504752e-05
14901,3.732312745467089e-24,3.134702982868757e-06
15901,4.7209846390668946e-24,0.0002255272949487198
16901,5.167439032294114e-24,3.5347230197005515e-13
17901,6.509759537255454e-24,2.2251071941080866e-06
18901,2.390210671910865e-24,1.0159304776208938e-06
19901,6.69633774004352e-24,0.0008588192391676983
20901,2.6365759589139514e-24,5.045727583648354e-06
21901,4.3942748925591335e-24,0.00016494209222694291
22901,2.4244364309511295e-24,0.00019176994710642646
23901,3.92114162967847e-24,6.8371340637273e-11
24901,2.759123404919767e-24,1.165577157789354e-06
25901,2.3903588194513303e-24,0.0002636647365804876
26901,9.653436637429997e-24,0.00015311922371707623
27901,4.394127340415598e-24,3.0336399986476737e-06
28901,2.4243560409433533e-24,4.5321886635272976e-09
29901,6.691243305535144e-24,6.062440198791513e-05
30901,6.132235842773933e-24,7.939279843919946e-07
31901,2.7591234049102893e-24,1.356965143775759e-06
32901,2.7235317428230052e-24,0.0029523023744989167
33901,4.403332475124631e-24,0.00271993883737343
34901,2.5096176835662873e-24,5.328035023298196e-06
35901,6.1568320068323944e-24,0.002864462084381695
36901,6.132773622254803e-24,0.0006094077194091368
37901,2.139238091532622e-22,0.030679024107503828
38901,6.132235842108578e-24,5.751017241899018e-10
