Height,Error (Validator),Error (Actor)
901,3.436504195027267e-24,1.3772155407061104e-05
1901,7.589354672525677e-17,0.12462902581495446
2901,4.457799351922149e-24,1.8213582500302249e-06
3901,1.3288638380477948e-21,0.0029491477786067516
4901,4.055060455377101e-24,3.56329570661864e-05
5901,2.471363564057054e-20,0.016058905361633208
6901,4.4683115787822216e-24,1.2768507763895958e-05
7901,5.767450696328674e-24,1.8065654740923513e-10
8901,5.769675142939203e-24,1.062847353075197e-06
9901,1.4961257819117906e-23,0.0003553082618746678
10901,6.139050555209732e-24,9.412472982233442e-07
11901,5.301809011978657e-23,0.0014135545086606317
12901,5.765151285967547e-21,0.007591107112301894
13901,1.0731999893781452e-23,0.0022398261587229227
14901,5.30751343193557e-22,0.004570265650575633
15901,3.252507691567625e-24,0.0022075713064657926
16901,1.8187360554382216e-23,0.0001984211467960581
17901,3.5164972743434925e-19,0.024653364944688512
18901,6.831047745781124e-24,0.000551917085674828
19901,5.815084086589761e-21,0.013303608067806661
20901,4.303193976263152e-21,0.006922132812974159
21901,1.947330833677519e-24,2.492130761504101e-06
22901,5.1774629765341453e-17,0.1103007513588586
23901,3.8006683958819314e-24,1.715643834651889e-05
24901,3.4598076558066924e-19,0.024314997344666543
25901,1.2653377730635567e-18,0.043045613603773424
26901,4.843805311591083e-24,0.00022179174555969516
27901,2.1001740415550587e-24,2.090683363762054e-08
28901,5.2676183301194916e-24,3.629391905716409e-05
29901,8.828652934098867e-24,0.00013904398256891346
30901,9.713342386255578e-21,0.009986984481543141
31901,1.3253991902613738e-21,0.0034991666551644506
32901,5.3472792077439304e-24,0.00020971553584569637
33901,5.7302840809614874e-24,9.408939545150856e-05
34901,5.76514099698436e-21,0.0066619655935114055
35901,4.657904756861525e-24,0.00030905971504600834
36901,2.5802830853732563e-20,0.04336743912135054
37901,4.4534813554322113e-20,0.016028494468581646
38901,5.534875521992808e-23,0.0014986692927452159
