Height,Error (Validator),Error (Actor)
901,5.501821637686859e-13,0.00013109438734324895
1901,9.223257543760074e-12,0.0004090045886445325
2901,8.311741274593243e-12,0.0006994054657301898
3901,2.729720891994639e-11,0.00649421391303175
4901,4.14283987260686e-14,1.595983419428312e-06
5901,3.574936341249713e-11,0.0022100933654403574
6901,1.7033024231586877e-09,0.06790813982725054
7901,4.034348666620987e-14,7.471860788860685e-07
8901,1.370645633469877e-11,0.0017575444070295097
9901,2.5523357617079472e-11,0.000980918685951763
10901,1.1286912580370232e-12,0.00284070783949255
11901,8.882975036884901e-10,0.045228688541395716
12901,3.568019074962946e-11,0.0050053680312921395
13901,2.063782809908569e-10,0.026946272975014052
14901,8.967607610511117e-10,0.05415688436176352
15901,4.973651763895041e-11,0.00255493305668901
16901,4.864697472035031e-11,0.008127546235669084
17901,9.245667122928652e-12,0.0005039325441510992
18901,2.526071680802275e-10,0.013309989639098586
19901,3.4788853938424363e-10,0.018211277954526848
20901,1.179276198187038e-12,5.691696191574644e-05
21901,1.7022301526666509e-09,0.0699106207224702
22901,4.62315223762441e-12,7.666249447749879e-05
23901,1.6294659800806673e-12,0.00021770181212721416
24901,1.851715750772919e-16,1.0288277366398331e-05
25901,2.6234754155353864e-10,0.02350585959436469
26901,1.6116212363767377e-12,1.795728122641145e-05
27901,7.4395389508081e-12,0.00044313841771016576
28901,9.245591897677537e-12,0.000872418617912973
29901,9.611386792166443e-12,0.00023537664404074468
30901,1.2344265413726626e-15,3.994402273354333e-06
31901,3.948828171807966e-14,7.095985899541486e-05
32901,6.985682701256176e-11,0.0074089113913603215
33901,8.176621223115145e-09,0.14758385342449581
34901,2.5535456708388268e-11,0.0011474461599020392
35901,1.76967986364407e-08,0.17739523915371927
36901,1.8976567881810465e-11,0.0006227796214551775
37901,7.363873212307505e-11,0.008226882690170427
38901,1.8420773200136976e-11,0.00926029106308659
