Height,Error (Validator),Error (Actor)
901,4.490417298906576e-24,0.00291117657912563
1901,7.115572899068505e-24,0.052335930215420615
2901,7.40200821493479e-24,0.010872282580637126
3901,3.025348981216795e-24,0.0015436957215545488
4901,5.029865512102007e-24,0.0041565292986462206
5901,2.784313623468494e-24,0.012889545181618547
6901,9.847379530970817e-19,0.39841744937343243
7901,1.7132908048048382e-22,0.12998537952379735
8901,3.02534897403427e-24,6.1664813436279715e-06
9901,5.0756932646686424e-24,0.03333616999282001
10901,4.490585366437538e-24,0.010383833772673011
11901,7.649734531112906e-24,2.812863344660407e-05
12901,7.649734531081012e-24,9.832193031328713e-07
13901,5.402650139243166e-24,0.0007757563850015371
14901,5.029864352152858e-24,1.0934435448381546e-07
15901,2.783723879106012e-24,0.010938031629718474
16901,1.0507610786744949e-23,0.08389879564274111
17901,5.033761698476969e-24,0.025549501696922387
18901,8.159080345809504e-24,0.024044721047502923
19901,2.7833091654957843e-24,0.0005251129778740441
20901,2.914614449202661e-24,0.03882978971693386
21901,4.6797288372632454e-23,0.1834219624091123
22901,6.98884852234762e-24,0.03314146912558852
23901,7.649734543075418e-24,0.000604362994373636
24901,3.648102471284195e-24,0.0005833030063885827
25901,7.420136915174873e-24,0.06027913715511399
26901,1.1048069387067025e-23,0.02336288579138277
27901,3.0253828005139432e-24,0.01143881394699139
28901,2.7833091749842332e-24,0.0004663443774420706
29901,2.7536144056495458e-24,0.020302607133199473
30901,7.130334039417053e-20,0.291312848058756
31901,6.154945192413916e-24,0.046650078648342246
32901,1.5781970995196718e-23,0.11611710837945576
33901,4.9136834436784536e-24,0.06005397005098992
34901,5.029864364130775e-24,0.0008726375855376094
35901,3.648102464644717e-24,0.0008282550883208871
36901,1.2550613920417687e-23,0.09461054800311258
37901,2.7925583673151067e-24,0.023684227640936324
38901,2.7910495699539235e-24,0.030535091385098162
