Height,Error (Validator),Error (Actor)
901,2.5695937776563138e-24,3.452999803201093e-14
1901,7.012204472522112e-24,9.143525571456614e-14
2901,3.0253489740342705e-24,3.081269446656133e-08
3901,5.9118385163568666e-24,1.437798588739753e-12
4901,7.649734531081e-24,1.4356155026117223e-12
5901,7.649734531081e-24,1.688953883667357e-10
6901,2.744365831290311e-24,7.990953865589974e-14
7901,2.5695937776563138e-24,3.2581958291330244e-11
8901,7.012204472522112e-24,2.9324976487895905e-12
9901,4.490416700752848e-24,2.7251387591635642e-15
10901,5.029864352152858e-24,3.1524431028799862e-15
11901,5.9118385163568666e-24,6.715833789368036e-15
12901,5.029864352152857e-24,1.6313706978933792e-14
13901,4.490416700752848e-24,1.275228971536036e-09
14901,2.7833091639444752e-24,5.812731928243452e-15
15901,2.5695937776563138e-24,9.307219100599935e-17
16901,7.649734531081e-24,3.1511388115266016e-15
17901,5.9118385163568666e-24,2.900035505989974e-11
18901,5.029864352152858e-24,1.00969839646772e-15
19901,7.649734531081e-24,8.863992471405047e-13
20901,3.025348974034271e-24,1.3270760595882213e-13
21901,7.649734531081e-24,2.3692480628962845e-12
22901,4.490416700752848e-24,3.3691032654641186e-14
23901,2.7833091639444752e-24,8.321792099944543e-22
24901,3.1651166147953098e-24,8.948126867452861e-10
25901,3.025348974034271e-24,3.10421711797819e-10
26901,2.7443658312977745e-24,1.1231908590637978e-05
27901,7.649734531081e-24,1.4915025495942553e-17
28901,5.029864352152858e-24,3.153448189981566e-15
29901,2.744365831290311e-24,1.8393838206671713e-13
30901,2.7833091639444752e-24,4.9389634917491976e-17
31901,4.490416700752848e-24,1.023418392158735e-14
32901,7.649734531081e-24,9.559657733112049e-15
33901,5.029864352152858e-24,1.797397532673405e-10
34901,4.490416700752848e-24,1.2011647837166986e-08
35901,7.012204472522112e-24,3.6836607789905124e-13
36901,6.983335725029162e-24,7.70280585489273e-10
37901,2.7833091639444752e-24,1.1162844955518722e-10
38901,5.9118385163568666e-24,6.55906018812026e-13
