Height,Error Probability
2689496,2.268657237639458e-10
2689497,1.172064007253846e-10
2689498,4.2387880806469224e-11
2689499,6.637261097123067e-11
2689500,6.093879180331829e-11
2689501,8.509876707887903e-11
2689502,3.464334619256321e-11
2689503,2.141444768763981e-11
2689504,3.171560477689405e-11
2689505,7.23503431282076e-12
2689506,1.5261359086893773e-12
2689507,7.175488307933243e-14
2689508,3.0859610404768665e-14
2689510,4.683536560694649e-15
2689511,1.2651967048043518e-15
2689512,1.5835369360114905e-15
2689513,2.4367562812042487e-15
2689514,6.9168424983994545e-18
2689515,3.137697404386857e-18
2689516,2.0886639447655146e-17
2689517,2.3008767767437674e-17
2689518,1.6265590212281014e-18
2689519,2.0862324131502796e-17
2689520,1.51701955673685e-17
2689521,7.136088813866188e-16
2689522,1.0224740747624115e-14
2689523,1.0259601165327114e-14
2689524,6.585162320696287e-15
2689525,6.2504739159631235e-15
2689526,1.6888159090541966e-14
2689527,2.204816658352841e-15
2689528,2.667351553284983e-16
2689529,4.111204852904625e-16
2689530,2.9888268790524144e-16
2689531,3.879923546356783e-17
2689532,2.291012450736179e-16
2689533,2.1434937731147137e-15
2689534,2.7597993722474e-14
2689535,7.652280707728823e-15
2689536,3.634098540756823e-15
2689537,1.0216384996601372e-14
2689538,4.468012614262206e-14
2689539,1.7960060305142213e-13
2689540,4.310183919463775e-13
2689541,1.5057360518104327e-12
2689542,2.1443252106290293e-13
2689543,1.458025398455076e-13
2689544,3.3286093309564144e-12
2689545,1.505736051810428e-12
2689546,1.584109201004963e-12
2689547,1.900496887593021e-13
2689548,4.893427831262434e-12
2689549,1.4956842451358473e-11
2689550,7.478074759034688e-12
2689551,2.161675243220252e-11
2689552,1.4541521601680342e-11
2689553,1.0640868087376132e-11
2689554,7.2335033299391715e-12
2689555,3.371708748345402e-12
2689556,3.3716658768286535e-12
2689557,3.330542094508956e-12
2689558,2.247599403308413e-12
2689559,3.371658854259749e-12
2689560,1.5841136675197277e-12
2689561,2.1358636576804685e-11
2689562,7.2305526699510394e-12
2689563,1.4796658763771504e-12
2689564,1.00417565972143e-12
2689565,6.914282060739676e-13
2689566,1.035576128108496e-11
2689567,3.042325248742174e-11
2689568,1.6534403405453564e-10
2689569,9.630978632504787e-11
2689570,8.716903095672902e-11
2689571,1.6703629560538654e-10
2689572,2.2900003550321014e-10
2689573,8.856358148492575e-11
2689574,6.136751141684174e-11
2689575,1.1883062239097677e-10
2689576,1.2359543063892623e-10
2689577,4.3504243620642816e-10
2689578,3.067498639119473e-10
2689579,1.1624209046883772e-10
2689580,2.3652961335579526e-10
2689581,4.2039959460343556e-11
2689582,8.5271982575128e-12
2689583,4.9735712438508186e-12
2689584,4.9080949355134466e-12
2689585,4.8961478577329285e-12
2689586,4.955085147277547e-12
2689587,3.3305420840166686e-12
2689588,7.142720496240842e-12
2689589,7.478074756352613e-12
2689590,1.0387492319245216e-11
2689591,5.6587762232943666e-12
2689592,7.148148721967816e-12
2689593,3.042325250195028e-11
2689594,4.487753095189828e-11
2689595,8.533123119362265e-11
2689596,3.4643353718230805e-11
2689597,7.697765591732201e-12
2689598,2.2385605325851937e-12
2689599,1.0939324784653318e-12
2689600,4.403250435994682e-13
2689601,1.27009878901231e-14
2689602,3.65029198512773e-15
2689603,6.128464591599587e-15
2689604,6.149978833472103e-15
2689605,1.240465275884485e-15
2689606,7.739579358295231e-17
2689607,7.244858010681053e-17
2689608,2.3011440980686683e-17
2689609,2.3047445074312715e-16
2689610,9.350522558931791e-17
2689611,2.294046328869393e-16
2689612,2.1339171501488974e-15
2689613,1.0224740747624126e-14
2689614,7.191152805005244e-14
2689615,4.4714416569442665e-14
2689616,2.1778254087966094e-15
2689617,1.0217670322902783e-14
2689618,7.169472584943358e-14
2689619,1.8068993393728992e-14
2689620,1.0421917669539329e-14
2689621,1.2668282920977808e-15
2689622,3.636166404310771e-15
2689623,4.570950837671689e-15
2689624,3.3063578712807856e-16
2689625,4.930299809122118e-16
2689626,1.303471200950946e-16
2689627,2.2911780256285793e-16
2689628,1.2461985784834696e-15
2689629,7.171248308151143e-16
2689630,7.142999861092518e-16
2689631,1.0216149311109637e-14
2689632,1.1377128191122542e-13
2689633,2.7987377137958223e-13
2689634,1.1418583889693373e-13
2689635,2.247362027811424e-12
2689636,2.1358746136399848e-11
2689637,3.0751169771158675e-11
2689638,4.316898414318375e-11
2689639,2.0802932241743196e-11
2689640,5.2840471385972864e-12
2689641,2.147345161677176e-11
2689642,3.171609860792163e-11
2689643,4.491281278047702e-11
2689644,2.0832901974588254e-11
2689645,8.530537947987475e-11
2689646,8.162117743491632e-10
2689647,6.026468299763692e-10
2689648,1.863634954098974e-10
2689649,2.2951252294410134e-10
2689650,2.2951387729125694e-10
2689651,5.967661758008413e-10
2689652,1.669831580728061e-10
2689653,2.577893817011503e-10
2689654,8.167110597195978e-10
2689655,4.883094336909553e-10
2689656,8.167110592204662e-10
2689657,3.75753739549383e-09
2689658,2.2924701945195878e-09
2689659,3.763830960511313e-09
2689660,2.0556686146291443e-09
2689661,4.3601405606737773e-10
2689662,8.464520980293102e-10
2689663,1.7191754768226162e-10
2689664,1.6529529792618765e-10
2689665,8.856358151021722e-11
2689666,1.1910388129505657e-11
2689667,5.284487825035857e-12
2689668,1.535132841571893e-12
2689669,2.277732614464923e-12
2689670,1.0356342941147255e-11
2689671,6.977006181065973e-12
2689672,1.505711898752103e-12
2689673,2.8621736669195935e-13
2689674,8.310582226849805e-14
2689675,3.573345213366945e-14
2689676,1.939230340305045e-14
2689677,2.794438299605414e-14
2689678,1.1387115860364162e-13
2689679,7.191162088983049e-14
2689680,4.3217727529725225e-13
2689681,4.321772690218826e-13
2689682,1.5055984181429798e-12
2689683,6.507150977605346e-13
2689684,5.341719639987797e-13
2689685,1.8864975247076808e-13
2689686,2.8031519336083567e-13
2689687,2.7670611947869787e-13
2689688,1.9734396904246968e-13
2689689,4.400283142901137e-13
2689690,4.893579576819452e-12
2689691,8.509627338139866e-11
2689692,5.898461265966003e-11
2689693,1.6537398394883823e-10
2689694,3.161638272010225e-10
2689695,4.3601405606649683e-10
2689696,5.967661757905544e-10
2689697,5.980981666713382e-10
2689698,1.1133395485822965e-09
2689699,4.515307295554203e-10
2689700,3.2851218103223887e-10
2689701,1.719248471931443e-10
2689702,1.6537668669370002e-10
2689703,1.188870740146429e-10
2689704,2.2908685073375895e-10
2689705,1.2008320508361477e-10
2689706,1.6698336181178055e-10
2689707,8.600780309454746e-11
2689708,1.0830305039316319e-11
2689709,2.1373915241902044e-11
2689710,4.785911779367583e-12
2689711,2.3163138071241536e-12
2689712,7.164468742872261e-12
2689713,1.5261134746988685e-12
2689714,2.3614046365943623e-12
2689715,1.0363156822157062e-11
2689716,7.230552678347014e-12
2689717,1.761411084461162e-12
2689718,1.0330771962706801e-12
2689719,1.3723550916903706e-13
2689720,3.627848742441848e-14
2689721,2.344287428252334e-14
2689722,7.383870001311465e-15
2689723,3.81858705148859e-15
2689724,2.148209084200073e-15
2689725,2.1779760322440658e-15
2689726,3.633496374692294e-15
2689727,1.2461985619348465e-15
2689728,1.2847502397705697e-16
2689729,2.292954259684092e-16
2689730,1.266774597077879e-15
2689731,2.1435011502222174e-15
2689732,1.6887960188770113e-14
2689733,1.6876602503467198e-14
2689734,1.71838688248806e-14
2689735,1.0224758614397454e-14
2689736,1.8068993394071032e-14
2689737,1.1388620738336584e-13
2689738,1.0004970591900208e-12
2689739,2.831763559836266e-13
2689740,6.597356795542308e-13
2689741,2.2487064368306776e-12
2689742,7.782207377817051e-13
2689743,4.308339461027443e-13
2689744,3.3244884848792485e-13
2689745,3.627299250045107e-14
2689746,7.325737351434537e-14
2689747,1.791128840299604e-13
2689748,1.1418584579011907e-13
2689749,6.593829855292949e-13
2689750,2.254121704877756e-12
2689751,3.493040007473756e-12
2689752,7.1653355663947635e-12
2689753,1.0036702568464142e-12
2689754,1.001125874814925e-12
2689755,4.545123050504609e-14
2689756,7.169482430789686e-14
2689757,1.7898619564905843e-13
2689758,1.50557613069028e-12
2689759,7.162555019178063e-12
2689760,9.852557144262342e-13
2689761,4.720624034961342e-13
2689762,3.375529347133552e-13
2689763,2.7934966005236376e-13
2689764,6.688216221487723e-13
2689765,1.5057369900938458e-12
2689766,5.108533670147402e-13
2689767,8.207161865039384e-13
2689768,1.8864975247076808e-13
2689769,4.3095818926526035e-13
2689770,1.0145273761650774e-12
2689771,2.952746893553318e-13
2689772,1.7969709062260494e-13
2689773,2.2473668460197306e-12
2689774,2.361398342651926e-12
2689775,3.3292879639751864e-12
2689776,3.493040006066912e-12
2689777,3.373899735394791e-12
2689778,3.3305607805870003e-12
2689779,2.3613983440674048e-12
2689780,7.79465141958264e-13
2689781,1.2376369726147286e-12
2689782,4.835831031076572e-13
2689783,3.3287528581993438e-12
2689784,3.330539201858223e-12
2689785,4.306051453966042e-11
2689786,3.048570332914833e-11
2689787,3.0485703334071144e-11
2689788,2.160453062854398e-11
2689789,2.204706435775821e-12
2689790,1.0383708479317198e-11
2689791,3.338356231306086e-12
2689792,6.957365455743836e-13
2689793,3.329287963975281e-12
2689794,5.108533670181559e-13
2689795,4.356364270474359e-13
2689796,1.7960309897875848e-13
2689797,6.263170363236012e-15
2689798,4.485870093633191e-14
2689799,7.191154526752847e-14
2689800,3.3829383275350886e-14
2689801,4.4858700934193303e-14
2689802,1.7909026605308495e-13
2689803,1.208689056243848e-13
2689804,7.636970559934066e-14
2689805,1.1388962109254244e-13
2689806,2.948693506652014e-14
2689807,1.2686303750195389e-15
2689808,2.1355629641463837e-15
2689809,6.242632190185703e-15
2689810,6.149997133114697e-15
2689811,6.263169410108854e-15
2689812,7.522637476393899e-16
2689813,1.2469784108620288e-15
2689814,6.128454579402514e-15
2689815,4.1561128960313697e-16
2689816,2.292960503103333e-16
2689817,4.08448505958332e-16
2689818,7.171248307953098e-16
2689819,3.633008770104675e-15
2689820,4.570950834907137e-15
2689821,1.0219263235800178e-14
2689822,1.6876602503541347e-14
2689823,1.8068993393728323e-14
2689824,1.137986971147756e-13
2689825,1.7960060305241562e-13
2689826,1.7898619568102507e-13
2689827,2.789107498362411e-13
2689828,5.108533670128023e-13
2689829,1.0330771922903858e-12
2689830,1.5268427995145724e-12
2689831,4.3218300742493196e-13
2689832,1.208689203115235e-13
2689833,2.8115611025448355e-14
2689834,7.284228658838234e-14
2689835,4.3217803467754344e-13
2689836,1.0011258759646918e-12
2689837,3.328597811065431e-12
2689838,1.5102228975530364e-12
2689839,5.108533674007176e-13
2689840,2.8218818284760196e-13
2689841,5.444950877876521e-14
2689842,7.166043036403057e-14
2689843,4.545123051350266e-14
2689844,2.948709066911559e-14
2689845,2.759453879868187e-14
2689846,7.165057646612195e-14
2689847,1.0409488022375572e-14
2689848,3.706029625554735e-15
2689849,2.143501161293118e-15
2689850,9.171698101014046e-16
2689851,6.151043199672448e-15
2689852,6.128450616826622e-15
2689853,3.915870648679064e-15
2689854,2.310249505125377e-15
2689855,2.1811269031765778e-15
2689856,2.1339399873705855e-15
2689857,2.7594744918883882e-14
2689858,6.263169345466161e-15
2689859,1.4713316618223412e-16
2689860,6.076804443584908e-17
2689861,1.2431567481377973e-15
2689862,3.636162845348875e-15
2689863,1.68766025070327e-14
2689864,7.652280707728991e-15
2689865,2.463003655266261e-15
2689866,1.5738106155980756e-16
2689867,1.2431567481377973e-15
2689868,3.633491402301016e-15
2689869,1.025960116562307e-14
2689870,1.6887960166904192e-14
2689871,1.1385165604982548e-13
2689872,1.0006061866163626e-12
2689873,4.3217726882660566e-13
2689874,7.28405542466561e-14
2689875,2.789108237058456e-13
2689876,4.3217726882660566e-13
2689877,1.5055984181426116e-12
2689878,1.0011258745481417e-12
2689879,7.146580998744746e-12
2689880,2.2772052910942446e-12
2689881,3.324504202741568e-13
2689882,6.614915949402767e-13
2689883,2.831764342422974e-13
2689884,1.8178476511182827e-13
2689885,6.688223654941724e-13
2689886,1.000606835669396e-12
2689887,6.957365450435438e-13
2689888,1.004131218468881e-12
2689889,1.491703634307594e-11
2689890,4.955085131342894e-12
2689891,3.324504202741568e-13
2689892,1.181256075578831e-13
2689893,1.1569084045486637e-13
2689894,7.284241244244549e-14
2689895,1.817848418406519e-13
2689896,1.789675055963192e-13
2689897,7.625427648955529e-14
2689898,1.1424976885399265e-13
2689899,1.8979103985521553e-13
2689900,4.3239156076868036e-13
2689901,8.679398354762818e-14
2689902,5.821834703688603e-14
2689903,2.7960583023827534e-13
2689904,1.1377130927504948e-13
2689905,7.169472584943628e-14
2689906,1.81784261304006e-13
2689907,7.191168063897179e-14
2689908,6.593829858059412e-13
2689909,1.7806514453666728e-13
2689910,6.614915934740775e-13
2689911,1.5057361570292023e-12
2689912,2.8317635598365014e-13
2689913,1.5064987836002762e-12
2689914,2.798737713809846e-13
2689915,2.7849517193268856e-14
2689917,1.0367431930505893e-14
2689918,2.1779110263208913e-15
2689919,3.706031139553593e-15
2689920,9.171818662897615e-16
2689921,1.0228477887899052e-14
2689922,2.7594220311784354e-14
2689923,2.7910134764141037e-13
2689924,7.284055419895584e-14
2689925,2.798742632780186e-13
2689926,5.444685571218964e-14
2689927,4.3083394610277146e-13
2689928,1.5102228975583588e-12
2689929,1.014527317046712e-12
2689930,2.1443361289433578e-13
2689931,1.2586724198496659e-13
2689932,1.7942528841559158e-13
2689933,1.208691229054867e-13
2689934,1.8101227710598475e-14
2689935,1.7896469683222255e-13
2689936,7.16505764661221e-14
2689937,1.2683669328802373e-14
2689938,4.472902137738184e-14
2689939,1.2683669423798217e-14
2689940,2.797624444713029e-14
2689941,4.765098696353676e-14
2689942,1.1424979317936311e-13
2689943,2.789153667467892e-13
2689944,3.382938320911138e-14
2689945,6.5934337813357e-13
2689946,1.0006061866163614e-12
2689947,4.893850045575527e-12
2689948,1.0356310083693638e-11
2689949,5.128947234996065e-12
2689950,1.0387492319245216e-11
2689951,5.6587762232943666e-12
2689952,2.137391522454089e-11
2689953,4.785911779354658e-12
2689954,1.4956983879138537e-11
2689955,2.439613034934036e-11
2689956,4.3169031723991687e-11
2689957,2.2295919097547112e-11
2689958,1.1910388132837744e-11
2689959,3.3614718237204207e-12
2689960,3.330565171564228e-12
2689961,1.8178426201794108e-13
2689962,6.614601003085916e-13
2689963,4.371288308809134e-13
2689964,1.505736986262797e-12
2689965,3.338355791159922e-12
2689966,1.000497058985231e-12
2689967,3.3305392014807935e-12
2689968,4.9550851313429264e-12
2689969,1.0036715855308091e-12
2689970,6.95736546694726e-13
2689971,1.3732849945118992e-13
2689972,7.954564879956629e-14
2689973,4.480768281639306e-14
2689974,4.30782064785217e-13
2689975,2.1443252107022808e-13
2689976,4.3220196010787075e-13
2689977,1.8979103985521553e-13
2689978,1.796970901529235e-13
2689979,7.191154526755672e-14
2689980,2.948693290062931e-14
2689981,2.8115611010190444e-14
2689982,2.3052228320295895e-15
2689983,6.1307769286633016e-15
2689984,4.422749314415474e-16
2689985,7.609088577134762e-17
2689986,1.3382977949853273e-17
2689987,6.009997348429963e-18
2689988,3.1961348097267987e-18
2689989,1.1171562743995135e-17
2689990,1.1184351457321403e-17
2689991,3.632918573282685e-15
2689992,4.570950834907137e-15
2689993,1.7115799288519827e-14
2689994,2.1779110263208913e-15
2689995,1.3431643431608068e-15
2689996,4.4679991629618086e-14
2689997,2.3050858598121124e-15
2689998,4.2557596878299974e-17
2689999,7.056356723660814e-17
2690000,3.954902189891869e-17
2690001,3.860771365597377e-17
2690002,1.1473166292730757e-17
2690003,2.0866462570907594e-17
2690004,4.291522488964232e-18
2690005,6.343570610867145e-18
2690006,2.203207369032258e-19
2690007,2.1451060834485736e-19
2690008,1.6243759817809558e-18
2690009,1.1173488635563013e-17
2690010,2.0984190144985176e-17
2690011,2.1410348035549606e-17
2690012,4.0639741962816615e-16
2690013,7.293286657641219e-16
2690014,2.7594760722813794e-14
2690015,7.191152805005135e-14
2690016,4.4714416569442665e-14
2690017,1.6887960159894487e-14
2690018,2.7704695680821158e-14
2690019,4.4714416569442665e-14
2690020,1.7909024114357278e-13
2690021,1.0400489799138856e-14
2690022,4.57449183906623e-16
2690023,8.265165500872072e-16
2690024,2.1469012341897582e-15
2690025,1.266821295527126e-15
2690026,1.2462039707424651e-15
2690027,6.123165798268805e-15
2690028,2.759414359275071e-14
2690029,7.164261595251858e-14
2690030,1.7960060305142213e-13
2690031,2.7910134770923817e-13
2690032,6.597349907518643e-13
2690033,6.597349907518635e-13
2690034,6.614590654607525e-13
2690035,1.0541888689749955e-12
2690036,1.5055894431152763e-12
2690037,4.907351775045493e-12
2690038,1.7614047134632904e-12
2690039,6.814570080363646e-13
2690040,1.1569084045372168e-13
2690041,2.8086096000775456e-14
2690042,3.915904973330891e-15
2690043,1.3463395094594029e-15
2690044,7.494079051657724e-16
2690045,1.842918296153133e-16
2690046,7.16300486687242e-16
2690047,6.12329519407497e-15
2690048,1.2667745970912176e-15
2690050,7.171276825590519e-16
2690051,7.739579496839704e-17
2690052,2.0864301344501152e-17
2690053,7.136255346693717e-16
2690054,4.164034857581028e-17
2690055,1.1941304016522452e-17
2690056,3.881680320622514e-17
2690057,2.098425724556133e-17
2690058,3.8607586448014654e-17
2690059,2.291011921383856e-16
2690060,1.2414310405833866e-15
2690061,1.3431513797582361e-15
2690062,3.652085253702511e-15
2690063,3.706013209390746e-15
2690064,2.135535784941336e-15
2690065,6.149978780854515e-15
2690066,2.9884538473453983e-16
2690067,4.065350902172312e-16
2690068,9.350499285397274e-17
2690069,7.197269267921943e-17
2690070,7.143119058403597e-16
2690071,3.6330087704573804e-15
2690072,3.6334887581752945e-15
2690073,1.021765941257908e-14
2690074,6.149978780776503e-15
2690075,2.3050858645235814e-15
2690076,1.026672050189915e-14
2690077,1.0409493225095853e-14
2690078,2.177837279867616e-15
2690079,2.759802023094903e-14
2690080,1.0224740747625096e-14
2690081,2.7597993715508446e-14
2690082,4.307312602668054e-13
2690083,5.108533670128023e-13
2690084,3.331312486176227e-12
2690085,4.896143053726929e-12
2690086,3.4930400060479773e-12
2690087,3.331312486176227e-12
2690088,4.907351779430411e-12
2690089,2.277205291839678e-12
2690090,3.493048805726819e-12
2690091,4.558105725973681e-13
2690092,1.055451696886757e-12
2690093,1.015343934593055e-12
2690094,1.5057444258338923e-12
2690095,1.054188868818268e-12
2690096,2.247474311033505e-12
2690097,1.0356310083693646e-11
2690098,7.162555019178063e-12
2690099,7.162555020588377e-12
2690100,3.863296232974313e-12
2690101,6.665867951259615e-13
2690102,2.2476091535478603e-12
2690103,7.162555019202722e-12
2690104,1.0360943296107232e-11
2690105,7.1625550191781e-12
2690106,5.658774531769463e-12
2690107,2.316313807123818e-12
2690108,1.5058883809118568e-12
2690109,7.782207385224404e-13
2690110,3.329287963975281e-12
2690111,2.798737713809846e-13
2690112,1.817842614018065e-13
2690113,1.37059018514083e-13
2690114,1.3681062091464876e-14
2690115,4.5725033875299653e-14
2690116,4.546831136762984e-14
2690117,3.636203558278765e-15
2690119,3.706011044247552e-15
2690120,1.688798790963818e-14
2690121,9.1716979735778e-16
2690122,2.134287423401802e-15
2690123,2.2048166485770925e-15
2690124,2.4366165126853496e-15
2690125,1.02484638258486e-14
2690126,1.7183899318099326e-14
2690127,6.1284606273202995e-15
2690128,7.746924243367012e-16
2690129,7.06744628635973e-17
2690130,1.2847502462193474e-16
2690131,4.1561129021898545e-16
2690132,3.63293274661491e-15
2690133,1.0409488022375572e-14
2690134,2.703158999876868e-15
2690135,6.216922665750086e-15
2690136,1.0224868244220692e-14
2690137,2.305085866413885e-15
2690138,6.130775422559666e-15
2690139,7.164261599466386e-14
2690140,1.71838688248806e-14
2690141,1.0409532787293103e-14
2690142,1.7896388796955657e-13
2690143,4.485373841079156e-14
2690144,7.746924262899133e-16
2690145,7.058987170049953e-17
2690146,9.350499285397274e-17
2690147,1.3547019856098503e-16
2690148,2.1335756147367795e-15
2690149,2.1778254087964883e-15
2690150,7.739687250187656e-17
2690151,4.064206942945078e-16
2690152,2.2929542575271464e-16
2690153,5.151512830779655e-17
2690154,4.564017046808331e-17
2690155,2.3643716074482858e-17
2690157,4.2866788481625193e-17
2690158,1.2404807621883312e-15
2690159,1.6876602568943442e-14
2690160,1.1376900582832644e-13
2690161,1.156167499755762e-13
2690162,3.382962060229958e-14
2690163,4.5278403757991043e-14
2690164,2.0817317002002555e-14
2690165,1.71158070734097e-14
2690166,1.3432380662482707e-15
2690167,1.2860220502982501e-16
2690168,1.2792335443424183e-16
2690169,3.1957915749800957e-18
2690170,9.288441615761846e-19
2690171,4.2274630292518776e-19
2690172,4.254331234718095e-19
2690173,8.354674372972851e-19
2690174,3.8565696975603525e-17
2690175,1.240259272719274e-15
2690176,1.1376896700613534e-13
2690178,2.0816127062320144e-14
2690179,2.4366165126853496e-15
2690180,2.1410640757088134e-15
2690181,3.706019540306743e-15
2690182,4.468013996654764e-14
2690183,4.485373841079159e-14
2690184,4.3078189508540307e-13
2690185,4.3217726882660566e-13
2690186,1.2086890572062987e-13
2690187,1.819462875566876e-13
2690188,1.3706400175070685e-13
2690189,8.280398160815051e-15
2690190,5.235011246244591e-15
2690191,1.0365635455884824e-14
2690192,2.8090893922514693e-14
2690193,1.6944015383300895e-14
2690194,2.808527276447209e-14
2690195,6.242661213745179e-15
2690196,4.4853840189455034e-14
2690197,2.789153508495166e-13
2690198,2.247366780397679e-12
2690199,1.0360943294710137e-11
2690200,1.1883028837421938e-10
2690201,2.2951385806828814e-10
2690202,2.289834143957184e-10
2690203,5.980981666713382e-10
2690204,4.3936987469650693e-10
2690205,3.464343057532669e-11
2690206,6.117229169477242e-11
2690207,4.894295140809306e-11
2690208,6.082471608800156e-11
2690209,1.6527997356980019e-10
2690210,8.51375652978629e-11
2690212,6.318910581970973e-11
2690213,8.605179179235753e-11
2690215,1.65657631974848e-10
2690216,6.881018004161519e-11
2690217,4.3420345611342995e-11
2690218,6.070481001222479e-11
2690219,7.47807476001233e-12
2690220,3.496493711890294e-12
2690221,2.1359510680981037e-11
2690222,3.1715598864610406e-11
2690223,4.356122280194782e-11
2690224,2.4396614845389354e-11
2690225,8.530325599739647e-11
2690226,8.856359633547164e-11
2690227,2.2901799162892438e-10
2690228,1.6045998553976763e-10
2690229,9.07737445556182e-11
2690230,1.2059176279886693e-10
2690231,6.883103010709219e-11
2690232,1.602028911971001e-11
2690233,1.5702510111826427e-11
2690234,4.30659634521112e-11
2690235,8.231696045423858e-12
2690236,1.0449597416105187e-11
2690237,1.1883034523366043e-10
2690238,3.171559886445606e-11
2690239,1.5599292423030484e-11
2690240,1.4962726201348717e-11
2690241,1.0479895745469637e-11
2690242,8.50974433176474e-11
2690243,1.20083205083615e-10
2690244,1.235956398867151e-10
2690245,6.323751585229887e-11
2690246,2.2958975447208346e-10
2690247,2.2908690687116586e-10
2690248,4.3601405607896937e-10
2690249,3.7559599728047536e-09
2690250,2.059206686257006e-09
2690251,1.1540428495108118e-09
2690252,1.2458899308179417e-09
2690253,6.332092302659122e-10
2690254,6.049975310311473e-10
2690255,1.8641530264268566e-10
2690256,1.2662663677666896e-10
2690257,1.6767757146510813e-10
2690258,2.37948472105734e-10
2690259,1.6570977693494088e-10
2690260,1.235955050624939e-10
2690261,8.605179231266458e-11
2690262,4.306449188843094e-11
2690263,4.4877530952141586e-11
2690264,8.533123119362279e-11
2690265,4.350609909621085e-10
2690266,8.600769221401428e-11
2690268,1.5585966210212222e-11
2690269,3.041320992122593e-11
2690270,4.3168942088908566e-11
2690271,4.316894209547801e-11
2690272,3.0485703334071144e-11
2690273,2.439612438808755e-11
2690274,1.6019926813003418e-11
2690275,1.0913775105338447e-11
2690276,2.1437268846146658e-11
2690277,2.2047527738326626e-12
2690278,4.940196538810918e-12
2690279,1.5841436934977875e-12
2690280,5.117123168108705e-13
2690281,3.3313815101391586e-12
2690282,7.162555121034054e-12
2690283,2.618486131816675e-12
2690284,6.6658679512598e-13
2690285,4.3713687992846513e-13
2690286,1.5064988829504903e-12
2690287,3.3716588545091933e-12
2690288,3.4930488057268707e-12
2690289,3.868451045435954e-12
2690290,4.9075974659123886e-12
2690291,2.2772070938810014e-12
2690292,3.3383600485190183e-12
2690293,7.142624615311716e-12
2690294,7.478074756352613e-12
2690295,1.0553730543742096e-12
2690296,7.795451947250482e-13
2690297,1.5056643270599614e-12
2690298,6.593193896518494e-13
2690299,6.614590654607473e-13
2690300,2.83176356122478e-13
2690301,6.614601003077449e-13
2690302,1.5064973584870316e-12
2690303,2.952736092957386e-13
2690304,4.3748471049045125e-13
2690305,6.688324493971397e-13
2690306,2.952747616717055e-13
2690307,2.2474743136389647e-12
2690308,2.3613983426533407e-12
2690309,3.331312486176227e-12
2690310,4.907351779430411e-12
2690311,2.6184861317582387e-12
2690312,7.205217818980368e-13
2690313,6.638527712365901e-13
2690314,7.142739453147723e-12
2690315,7.162555019184974e-12
2690316,3.493040007473756e-12
2690317,1.7639673504693738e-12
2690318,1.0905626835154915e-12
2690319,2.178925112007186e-13
2690320,1.012721540467677e-12
2690321,3.330697734511176e-12
2690322,1.5261122959334668e-12
2690323,3.3289425880705652e-12
