Height,Error Probability
2685365,2.2474000527933945e-12
2685366,3.371658854259749e-12
2685367,2.2541247156547667e-12
2685368,1.5261121946348245e-12
2685369,4.552504441090042e-13
2685370,1.3732850050194462e-13
2685371,2.88929126870577e-13
2685372,1.796701161114639e-13
2685373,3.382950904246318e-14
2685374,1.1379869777545555e-13
2685375,1.7960060305665396e-13
2685376,6.597349908891525e-13
2685377,1.0036700993442307e-12
2685378,1.1355828096196752e-13
2685379,1.2586724093416102e-13
2685380,1.3938072349344838e-13
2685381,1.5076582429689132e-12
2685382,1.510223992273558e-12
2685383,1.5102229031600568e-12
2685384,1.8178426140351792e-13
2685385,6.614601003077539e-13
2685386,2.831763565715461e-13
2685387,1.0145294979641585e-12
2685388,1.0145295000133791e-12
2685389,1.0036715869922066e-12
2685390,4.9073517794360375e-12
2685391,7.2305526719007825e-12
2685392,2.1369582964300695e-11
2685393,3.040814231333604e-11
2685394,1.4924942032740153e-11
2685395,6.067987440607414e-11
2685396,1.5585933726732765e-11
2685397,8.515352148583702e-11
2685398,2.1414304487668337e-11
2685399,8.513756530680277e-11
2685400,8.530338356556794e-11
2685401,2.4396124388087542e-11
2685402,4.316903171952658e-11
2685403,2.2908686457101442e-10
2685404,3.1686506244871764e-10
2685405,1.6698315810282525e-10
2685406,3.171565999071897e-11
2685407,2.2787765844810454e-12
2685408,2.2476091535508633e-12
2685409,1.5841092010181607e-12
2685410,2.148328374692707e-13
2685411,3.049768478855486e-14
2685412,1.797545653055773e-14
2685413,2.7759351335847647e-14
2685414,1.7896469210761945e-13
2685415,7.652280707818936e-15
2685416,1.6946198457028073e-14
2685417,2.204820102133236e-15
2685418,4.708246092521276e-16
2685419,7.216272602403796e-16
2685420,2.4239088958572725e-16
2685421,1.0293463403010919e-16
2685422,8.740139061258727e-17
2685423,4.0740734504837993e-16
2685424,6.123295133600846e-15
2685425,1.3431513797643622e-15
2685426,3.634098540756823e-15
2685427,1.3608968993248257e-16
2685428,1.2783803488628719e-16
2685429,1.517019556987853e-17
2685430,1.141752402523828e-17
2685431,1.1184634046341577e-17
2685432,3.195791600182998e-18
2685433,2.4536788054173813e-19
2685435,3.2693688955015026e-20
2685436,2.5881822889466094e-20
2685437,5.2544828963889526e-20
2685438,3.1069506831658975e-18
2685439,3.107625477264104e-18
2685440,2.1410347953060522e-17
2685441,3.857212718539458e-17
2685442,1.2792330229009172e-16
2685443,4.084485059487543e-16
2685444,1.3086595900475297e-16
2685445,2.098431980314074e-17
2685446,3.856467543352732e-17
2685447,1.1473166291752531e-17
2685448,7.063842104073441e-17
2685449,1.2792330229259347e-16
2685450,1.1473166291755164e-17
2685451,2.1410572684884995e-17
2685452,3.9549404818123834e-17
2685453,6.568043447235965e-18
2685454,3.9628027347123706e-17
2685455,1.2357011466958904e-17
2685456,7.067450035603497e-17
2685457,2.302564116686388e-16
2685458,3.6330087701085745e-15
2685459,4.468095165520593e-14
2685460,4.310183918496097e-13
2685461,4.3217726882660945e-13
2685462,3.330539202010435e-12
2685463,1.506497357332439e-12
2685464,1.5064973573324377e-12
2685465,1.0011258745481464e-12
2685466,4.896143050592849e-12
2685467,2.136040536577715e-11
2685468,4.907351775045493e-12
2685469,7.143312108983263e-12
2685470,4.785911767707916e-12
2685471,4.940195057418739e-12
2685472,4.955151571893412e-12
2685473,1.0541922309772554e-12
2685474,1.0013811965563795e-12
2685475,3.328651524964852e-12
2685476,1.0005122641484294e-12
2685477,3.3305392014807935e-12
2685478,5.128947234996115e-12
2685479,2.2550858235413056e-12
2685480,3.328651666397072e-12
2685481,6.957365450434807e-13
2685482,1.2104243853012012e-13
2685483,4.31147106365349e-13
2685484,2.7849520390002836e-14
2685485,1.1812560682266534e-13
2685486,1.2098482583338494e-13
2685487,1.9006126208231115e-13
2685488,1.2105562958647983e-13
2685489,7.637896081708614e-14
2685491,2.793691573317683e-14
2685492,4.651790439555778e-14
2685493,2.2108760642751406e-15
2685494,2.2941486811830053e-16
2685495,3.6361589150238154e-15
2685496,1.0217659413087357e-14
2685497,1.5825322227342569e-15
2685498,8.226857374557897e-16
2685499,6.1236719332982085e-15
2685500,1.6887960160038884e-14
2685501,1.0962891025742456e-14
2685502,2.7722316092915032e-14
2685503,7.284057979743451e-14
2685504,4.30782200735078e-13
2685505,2.2487064368254192e-12
2685506,1.0036700993442295e-12
2685507,1.4917004088938774e-11
2685508,2.229591476195341e-11
2685509,1.191038812950462e-11
2685510,3.0429820234057195e-11
2685511,4.30643464513372e-11
2685512,1.6527996626289355e-10
2685513,3.161638271080981e-10
2685514,8.85635814796505e-11
2685515,6.067706818573001e-11
2685516,2.959543215764489e-11
2685517,8.520620222117475e-12
2685518,8.79899060160619e-12
2685519,1.0852432738473885e-11
2685520,3.3853652370251214e-12
2685521,3.3727424169010607e-12
2685522,5.129098214041825e-12
2685523,6.067708380715341e-11
2685524,4.350259931656362e-10
2685525,1.1541731135830006e-10
2685526,1.6916344843521944e-10
2685527,3.163239315477808e-10
2685528,1.6698316033423566e-10
2685529,8.530346205771637e-11
2685530,8.600769228612503e-11
2685531,1.2008335551250916e-10
2685532,3.17156600391497e-11
2685533,2.6221306805744197e-12
2685534,2.4375936254480948e-12
2685535,1.191319604093537e-12
2685536,6.602803727757003e-13
2685537,2.2772075374541573e-12
2685538,2.618495091536514e-12
2685539,2.3163138151346393e-12
2685540,6.691715465118814e-13
2685541,6.597404818780303e-13
2685542,4.552488923597963e-13
2685543,2.8001815752392413e-13
2685544,6.593830366031652e-13
2685545,1.5055761306902943e-12
2685546,7.28405541989545e-14
2685547,1.1385180364100568e-13
2685548,5.4446855423241107e-14
2685549,1.2586724093416031e-13
2685550,2.791310921433039e-13
2685551,6.688208567599888e-13
2685552,5.444720690486177e-14
2685553,4.8999676072119173e-14
2685554,1.2015480380206704e-13
2685555,1.1396106304772673e-13
2685556,7.62544600462415e-14
2685557,1.8194629033759945e-13
2685558,1.5065079773174625e-12
2685559,3.328940683080423e-12
2685560,4.955085131342899e-12
2685561,3.4930488057268166e-12
2685562,2.1362377982198673e-11
2685563,3.0407766541300994e-11
2685564,1.0830281454451334e-11
2685565,7.235034311485551e-12
2685566,3.0408207813372035e-11
2685567,1.0104096404136416e-11
2685568,3.308545918289627e-12
2685569,7.35991971332388e-13
2685570,1.001924320433628e-12
2685571,1.5064981096179042e-12
2685572,3.371658854986661e-12
2685573,3.3305420839881935e-12
2685574,1.0383577707841769e-11
2685575,1.491841033990268e-11
2685576,4.30605145396602e-11
2685577,1.1911505805175757e-10
2685578,4.353784747438358e-11
2685579,2.0802995165616938e-11
2685580,1.5318703164274544e-11
2685581,1.709809815811288e-11
2685582,1.1885112060009434e-10
2685583,4.894203571938646e-11
2685584,3.604004879087185e-11
2685585,6.098204397128785e-11
2685586,1.200844334937747e-10
2685587,9.63100270268308e-11
2685588,3.1157515645097085e-11
2685589,3.1525622168652905e-11
2685590,2.2350258746974272e-11
2685591,7.237283512650344e-12
2685592,1.1757132856830113e-12
2685593,4.894352733086661e-12
2685594,1.0360943316371887e-11
2685595,1.0383577707838865e-11
2685596,7.230552671900442e-12
2685597,4.9073577451790966e-12
2685598,1.0383577716132676e-11
2685599,1.0356310084695284e-11
2685600,1.0360943294710137e-11
2685601,1.038357770781581e-11
2685602,3.863296232974311e-12
2685603,2.254188955020423e-12
2685604,2.6184870152797546e-12
2685605,7.162670677800377e-12
2685606,6.067541356083138e-11
2685607,4.8942035594318064e-11
2685608,8.515352148583702e-11
2685609,3.075116980028261e-11
2685610,4.316898414318521e-11
2685611,1.7085786134430643e-11
2685612,8.599947993846072e-12
2685613,7.255957131516219e-12
2685614,5.130485903570578e-12
2685615,7.23513202492405e-12
2685616,1.1756158186049518e-12
2685617,1.9734392201371995e-13
2685618,6.638527796891983e-13
2685619,1.156195022805931e-13
2685620,1.1561714635626643e-13
2685621,6.593834340970225e-13
2685622,7.143312108261704e-12
2685623,1.5261121923399653e-12
2685624,1.5261152911173823e-12
2685625,3.3383600453370185e-12
2685626,3.3383557943313356e-12
2685627,3.3305392020105336e-12
2685628,1.0541888684357955e-12
2685629,2.2478404551382057e-12
2685630,3.3305392014881234e-12
2685631,2.798737713795849e-13
2685632,2.798737714769743e-13
2685633,1.1378356470886946e-13
2685634,1.3705826499303473e-13
2685635,1.2586724093416031e-13
2685636,3.4499364986922446e-14
2685637,3.1017808754997846e-14
2685638,1.703876682599809e-14
2685639,1.1378612965429358e-13
2685640,2.8317635835466517e-13
2685641,4.321779847518629e-13
2685642,2.8317635657156806e-13
2685643,4.321779847456238e-13
2685644,6.688208385377962e-13
2685645,1.2086941711214173e-13
2685646,4.3083394661962677e-13
2685647,6.593829854049308e-13
2685648,1.3705826499303473e-13
2685649,4.308339461027443e-13
2685650,2.8317635598560107e-13
2685651,6.957387668223453e-13
2685652,6.519998487728583e-13
2685653,2.249293072163464e-12
2685654,1.014527343983113e-12
2685655,4.552504441251743e-13
2685656,1.7969709062245537e-13
2685657,2.791013839885852e-13
2685658,4.310183918514255e-13
2685659,1.0036700993442295e-12
2685660,1.7960060311966062e-13
2685661,1.5055724278144744e-12
2685662,4.907351775045493e-12
2685663,8.50964200099699e-11
2685664,2.4396124378875368e-11
2685665,1.601992681300339e-11
2685666,4.328292656486919e-11
2685667,2.229627937574677e-11
2685668,1.492805378002061e-11
2685669,5.128947263949632e-12
2685670,1.7639673505001253e-12
2685671,6.815120920467408e-13
2685672,2.254798071486479e-12
2685673,4.9550894382665615e-12
2685674,1.5841136823354305e-12
2685675,1.0357310783792644e-11
2685676,1.509253198535223e-11
2685677,2.136958296430068e-11
2685678,1.0360943294729078e-11
2685679,1.038357770781581e-11
2685680,3.0485703334071144e-11
2685681,2.0802932210889482e-11
2685682,7.0648327010395114e-12
2685684,1.1129062309091673e-12
2685685,3.3404892233290568e-12
2685686,1.495694143151028e-11
2685687,4.306434687026133e-11
2685688,3.0485703329171275e-11
2685689,1.495684245400816e-11
2685690,1.5585933731719332e-11
2685691,6.067511583590358e-11
2685692,1.1888707207344752e-10
2685693,9.630978632504787e-11
2685694,3.115751520008656e-11
2685695,6.15155820362113e-11
2685696,6.134563931263308e-11
2685697,4.8942744995620605e-11
2685698,1.0449600215443511e-11
2685699,6.068007502765284e-11
2685700,7.146580998871252e-12
2685701,1.4956842451358283e-11
2685702,6.070450633187339e-11
2685703,1.708578610497799e-11
2685704,4.04699288299623e-12
2685705,1.0413747262662763e-11
2685706,5.65891581045303e-12
2685707,2.4373693615162736e-12
2685708,2.2614914682070356e-12
2685709,1.0355498039411719e-11
2685710,2.1414304472119128e-11
2685711,1.7085786111776687e-11
2685712,5.284047138596483e-12
2685713,3.3489318946651243e-12
2685714,1.0355498038921382e-11
2685715,2.229591476198509e-11
2685716,6.987561646833162e-12
2685717,5.284487825035857e-12
2685718,1.4945052441923224e-11
2685719,3.041046694423147e-11
2685720,3.171559886477047e-11
2685721,3.0496327975603017e-11
2685722,3.3716594784937624e-12
2685723,2.3614046272110593e-12
2685724,1.0041312205184962e-12
2685725,1.0541891904586414e-12
2685726,1.0152854995933436e-12
2685727,1.897966212819387e-13
2685728,6.593152858173467e-13
2685729,2.0816127062324798e-14
2685730,1.1376902208297278e-13
2685731,2.9527360929570605e-13
2685732,1.3732849945113835e-13
2685733,1.7962216218584495e-13
2685734,4.31018598895664e-13
2685735,7.625427650686457e-14
2685736,1.0421917669540241e-14
2685737,3.64940337568198e-15
2685738,1.6943836645371495e-14
2685739,2.8085269074274586e-14
2685740,6.585207560669731e-15
2685741,1.4021148306223462e-16
2685742,2.294180683639037e-16
2685743,4.0679222539744986e-16
2685744,2.302564092344644e-16
2685745,1.2241685520104698e-17
2685746,6.343570610868018e-18
2685747,6.096991278109106e-18
2685748,6.5689344052058505e-18
2685749,5.965235899962376e-18
2685750,3.456351582231074e-18
2685751,3.1306831024135986e-18
2685752,1.1171190514403365e-17
2685753,2.1410347953060522e-17
2685754,4.064577842230354e-16
2685755,4.241476829892967e-17
2685756,1.1498571374883717e-17
2685757,1.2781330146354975e-16
2685758,1.2792330229337483e-16
2685759,3.632920080647212e-15
2685760,1.1377128191122542e-13
2685761,2.2048166484655843e-15
2685762,2.6673515532788945e-16
2685763,6.009779773155488e-18
2685764,6.0865473331537406e-18
2685765,5.922584490741159e-18
2685766,2.290663689097882e-16
2685767,1.2404652753117262e-15
2685768,9.350499284436232e-17
2685769,2.4831135055830367e-17
2685770,1.2832165843523223e-16
2685771,1.2402599696712635e-15
2685772,3.878378854399699e-17
2685773,1.2847502397590967e-16
2685774,2.2929542596840267e-16
2685775,2.13391714672635e-15
2685776,2.1434937731013015e-15
2685777,7.293286670916094e-16
2685778,4.4227963088259837e-16
2685779,2.304742923201506e-16
2685780,4.1561165751133047e-16
2685781,4.084502540368116e-16
2685782,2.133627109189416e-15
2685783,4.4227492198130545e-16
2685784,5.1766630112195456e-17
2685785,1.2420201688774762e-15
2685786,6.12844939159077e-15
2685787,2.305085859841586e-15
2685788,1.2419589836777892e-15
2685789,2.177825421538061e-15
2685790,2.4235821739458347e-16
2685791,6.1235966505402145e-15
2685792,1.1378356468654124e-13
2685793,1.5055724277726692e-12
2685794,1.5261121923399653e-12
2685795,1.035631540586077e-11
2685796,8.231695988076189e-12
2685797,1.064086610220449e-11
2685798,2.136219000396351e-11
2685799,1.0383577710461976e-11
2685800,7.478074759034996e-12
2685801,1.4928051522943438e-11
2685802,3.1613809623078674e-10
2685803,8.85635814796505e-11
2685804,1.6570860758881747e-10
2685805,1.7179454918068054e-10
2685806,1.1915320371638054e-10
2685807,2.2908686457102837e-10
2685808,2.3132641433674725e-10
2685809,5.970263434265345e-10
2685810,8.464520978610668e-10
2685811,8.182613622074601e-10
2685812,4.3601409083226095e-10
2685813,8.165732136053365e-10
2685814,3.757537394228972e-09
2685815,4.901439295870599e-09
2685816,1.73387905291308e-09
2685817,1.1267723062841043e-09
2685818,2.7816202869793163e-09
2685819,1.5692633917866971e-09
2685820,3.758136758321019e-09
2685821,2.1285110933035962e-09
2685822,2.6971710144910996e-09
2685823,2.840113857501835e-09
2685824,3.791814797342072e-09
2685825,2.292503433239815e-09
2685826,2.9415922606567542e-09
2685827,6.227785865169484e-10
2685828,1.1922909651841945e-10
2685829,5.96807480478867e-10
2685830,3.1933461653134014e-10
2685831,2.3132668962351537e-10
2685832,1.8636349569628233e-10
2685833,8.167110597202221e-10
2685834,2.378981773204643e-10
2685835,8.86298304127936e-11
2685836,1.1891079143426427e-10
2685837,6.133535437348748e-11
2685838,4.3537907090970266e-11
2685839,1.558596623656186e-11
2685840,5.66602817962056e-12
2685841,1.0112651331077418e-12
2685842,4.893873932141577e-12
2685843,1.5261121924710985e-12
2685844,2.766979574877294e-13
2685845,1.6621908123174157e-13
2685846,1.0908807821591496e-14
2685847,1.6907023126506263e-14
2685848,6.242648510004327e-15
2685849,2.143501192346471e-15
2685850,4.42274927632454e-16
2685851,7.177457252951586e-16
2685852,7.457958811396607e-16
2685853,4.708246092521276e-16
2685854,1.4308102831920485e-16
2685855,2.155513275658754e-17
2685856,8.120166305774635e-18
2685857,3.858090742555704e-17
2685858,1.2402598183505163e-15
2685859,2.9884538340506027e-16
2685860,1.1243530233752627e-17
2685861,3.126661658912544e-18
2685862,2.3986615078902033e-19
2685863,1.8713098069942528e-20
2685864,1.0655114748464073e-19
2685865,5.261862756358377e-20
2685866,4.254331234319399e-19
2685867,3.1108105737979792e-18
2685868,2.0984190144986895e-17
2685869,3.860758614795403e-17
2685870,1.284750237597586e-16
2685871,1.24026389386399e-15
2685872,2.499254430769968e-16
2685873,4.065350902172287e-16
2685874,2.135531280129999e-15
2685875,1.39792598432907e-16
2685876,4.0638733682819665e-16
2685877,2.1434937731013015e-15
2685878,2.135531281429207e-15
2685879,2.13391714672635e-15
2685880,6.128449200270308e-15
2685881,1.718386882488108e-14
2685882,1.2683775074274717e-14
2685883,6.411582161493739e-15
2685884,4.4873516651391574e-14
2685885,2.7894388840949664e-13
2685887,1.1561674997594848e-13
2685888,1.1418606601944519e-13
2685889,1.8178426171701776e-13
2685890,2.7987426327804575e-13
2685891,4.8933567472091276e-12
2685892,4.893850045575527e-12
2685893,1.0356310083693638e-11
2685894,1.0360943294710137e-11
2685895,1.5092531985285708e-11
2685896,2.1360415681096434e-11
2685897,8.231695988076189e-12
2685898,7.697765589266838e-12
2685899,1.191306037578952e-12
2685900,2.273186534778052e-12
2685901,2.9533538456128143e-13
2685902,4.323947072615118e-13
2685903,1.0011261533182195e-12
2685905,3.330539202295988e-12
2685906,3.493040006049105e-12
2685907,3.0409003925729484e-11
2685908,6.067541157248749e-11
2685909,1.1896224311980668e-11
2685910,3.0485832660291445e-11
2685911,3.041046098727273e-11
2685912,7.230552669951326e-12
2685913,1.7614110844609084e-12
2685915,7.953304105483465e-14
2685916,4.505730533169715e-14
2685917,1.710339251345709e-14
2685918,2.2120074070559737e-14
2685919,1.146651443722634e-13
2685920,1.1418765151935145e-13
2685921,4.764922998679792e-14
2685922,1.157247437228793e-13
2685923,7.284228658838282e-14
2685924,1.1378366562499742e-13
2685925,1.7960060305179397e-13
2685926,1.7909024119083174e-13
2685927,1.208689056225615e-13
2685928,1.0013811939081407e-12
2685929,1.0036701005095479e-12
2685930,2.9527360949246846e-13
2685931,1.0007199173732124e-12
2685932,6.95736545048827e-13
2685933,4.893590325882257e-12
2685934,6.688208373652312e-13
2685935,2.8317708991355475e-13
2685937,1.8979170748518328e-13
2685938,7.6369706124402e-14
2685939,3.391425008342483e-14
2685940,1.694732054552646e-14
2685941,4.468608552537163e-14
2685942,6.585162310621958e-15
2685943,7.166042275275087e-14
2685944,4.4680951655316224e-14
2685945,7.1694725849433e-14
2685946,1.0004948311605178e-12
2685947,2.248706436825374e-12
2685948,1.5261121923399803e-12
2685949,3.324504202741568e-13
2685950,3.5203696976070747e-13
2685951,6.718222299174344e-13
2685952,4.3225716063380627e-13
2685953,2.1443308041903984e-13
2685954,2.8218818676807793e-13
2685955,6.597400879840353e-13
2685956,1.8178426143909938e-13
2685957,1.1385180364101328e-13
2685958,2.8085269050880455e-14
2685959,2.7849755810270277e-14
2685960,3.8101404105662585e-15
2685961,4.472584077592758e-14
2685962,4.545123270798606e-14
2685963,1.8178476506533157e-13
2685964,4.764945858814916e-14
2685965,6.593152635768619e-13
2685966,4.896143050592831e-12
2685967,7.2305526699510895e-12
2685968,4.907357745179093e-12
2685969,3.371658858677887e-12
2685970,4.893852742451154e-12
2685971,3.338355791159922e-12
2685972,2.1360405367668068e-11
2685973,5.658774529078149e-12
2685974,6.067706818573001e-11
2685975,1.1911505805175773e-10
2685976,1.5092531988928974e-11
2685977,1.5092555009597254e-11
2685978,4.316898417850615e-11
2685979,3.042325250196757e-11
2685980,1.7085786104978787e-11
2685981,5.284047138596472e-12
2685982,4.903256823685492e-12
2685983,1.0479895745469637e-11
2685984,1.047990568192839e-11
2685985,1.5092555029010485e-11
2685986,8.510361493338377e-11
2685987,1.6527996626289404e-10
2685988,3.161638271080981e-10
2685989,1.3423499709201058e-10
2685990,3.1618929803137663e-10
2685991,1.1541731135881833e-10
2685992,1.601992681300339e-11
2685993,2.106152146144619e-11
2685994,6.123503056959882e-11
2685995,3.17192853464228e-11
2685996,1.4561813247224425e-11
2685997,8.521488422357579e-12
2685998,3.056806717784724e-11
2685999,7.1626235843258185e-12
2686000,1.4924942400130228e-11
2686001,2.1369567615386263e-11
2686002,8.231695988076633e-12
2686003,4.907450761485178e-12
2686004,5.6587762232943666e-12
2686005,1.0904489564581295e-12
2686006,4.893427831262834e-12
2686007,3.3716588542599046e-12
2686008,5.108556159082802e-13
2686009,1.5068693341619888e-12
2686010,1.8178426171760598e-13
2686011,1.79090460579379e-13
2686012,7.169472584977413e-14
2686013,3.382938320911046e-14
2686014,2.8765070366379756e-14
2686015,2.9520769189614334e-14
2686016,1.5881510501991166e-15
2686017,2.168814836669858e-15
2686018,2.1435591164295996e-15
2686019,4.084485870872393e-16
2686020,7.095163972071908e-17
2686021,7.095163959805557e-17
2686022,3.632931382187423e-15
2686023,3.734577630140859e-15
2686024,8.222428369092859e-17
2686025,4.2430047521034567e-17
2686026,7.27482409037191e-17
2686027,1.309193253244388e-16
2686028,1.5171842242334522e-17
2686029,1.2779983887631843e-16
2686030,2.344165443567995e-16
2686031,7.171276825592471e-16
2686032,4.084485081430787e-16
2686033,6.1240787336822656e-15
2686034,2.9884538340506017e-16
2686035,3.6375920594001214e-15
2686036,6.1284492129271786e-15
2686037,3.649319515932831e-15
2686038,2.7597993722474e-14
2686039,1.71838688248806e-14
2686040,1.7896443243101124e-13
2686041,1.138516560498243e-13
2686042,2.7891535071614866e-13
2686043,1.8178426130400326e-13
2686044,6.688223640277574e-13
2686045,1.8979170748518328e-13
2686046,6.593433786465899e-13
2686047,6.68820837365272e-13
2686048,1.0036715855308091e-12
2686049,7.14272049840865e-12
2686050,6.067541157248742e-11
2686051,4.3168942088794887e-11
2686052,5.658774531769463e-12
2686053,2.2757465727460503e-13
2686054,2.2478198575129555e-12
2686055,2.2541217056102308e-12
2686056,2.3613983436868835e-12
2686057,1.5858114118472203e-12
2686058,3.331381505708566e-12
2686059,1.5102229246150588e-12
2686060,2.3613983437290843e-12
2686061,6.965549459369414e-13
2686062,2.2492930721578096e-12
2686063,3.863296375016377e-12
2686064,7.144019403623522e-12
2686065,3.3244884848793343e-13
2686066,1.1519538980900157e-13
2686067,4.4714887579529044e-14
2686068,1.0962891047328379e-14
2686069,6.154438281737628e-15
2686070,3.706013209390746e-15
2686071,2.1339198314357527e-15
2686072,6.1284492002708315e-15
2686073,3.649319515932272e-15
2686074,6.263169361005098e-15
2686075,6.2169226091481245e-15
2686076,3.64940337568198e-15
2686077,6.242632629955349e-15
2686078,1.2667820803323805e-15
2686079,2.499283578492207e-16
2686080,8.156778187140622e-18
2686081,2.0995966025595498e-17
2686082,1.2779197248931093e-16
2686083,1.2402598162740188e-15
2686084,1.3431513797581223e-15
2686085,1.247230637860661e-15
2686086,1.3979282819012952e-16
2686087,7.244858033671626e-17
2686089,1.1474064888177581e-17
2686090,1.278121089039328e-16
2686091,8.109108038748794e-18
2686092,1.2851810138023003e-16
2686093,2.499258123529756e-16
2686094,4.189497512180947e-17
2686095,1.1420329082551217e-17
2686096,2.1335763341803046e-15
2686097,2.2910119213807446e-16
2686098,1.021638499656769e-14
2686099,2.7616028187523154e-14
2686100,4.4714416554072985e-14
2686101,7.191152805005244e-14
2686102,7.164261596275729e-14
2686103,4.545123050504149e-14
2686104,1.1385180364100568e-13
2686105,2.784951714604497e-14
2686106,7.447918343632851e-14
2686107,2.791618929698139e-13
2686108,4.764922619639979e-14
2686109,4.3083394610874333e-13
2686110,3.3305392014881363e-12
2686111,2.2473992063414887e-12
2686112,3.371658854259749e-12
2686113,2.2541247156547667e-12
2686114,2.248706438442909e-12
2686115,1.5841092010050801e-12
2686116,2.2550858235413056e-12
2686117,1.035631066281913e-11
2686118,3.0485703329149064e-11
2686119,1.1884033448207652e-10
2686120,1.717945223332796e-10
2686121,4.306816530995147e-11
2686122,4.188397672838248e-11
2686123,4.851270790778781e-12
2686124,1.0764075474959179e-11
2686125,6.069738227823357e-11
2686126,5.898461641389383e-11
2686127,1.652675823531249e-10
2686128,1.6045998553904222e-10
2686129,1.2662435959875762e-10
2686130,6.098204397128783e-11
2686131,8.60085964487122e-11
2686132,6.067543196840103e-11
2686133,1.6565650833975128e-10
2686134,2.313264143763032e-10
2686135,2.2951405424867072e-10
2686136,2.5778885836197516e-10
2686137,9.077374455562646e-11
2686138,1.6535312843367353e-10
2686139,9.630978862773828e-11
2686140,2.1927881678249377e-11
2686141,2.137095899693459e-11
2686142,3.171559954931072e-11
2686143,6.071609773370697e-11
2686144,4.308213278279539e-11
2686145,8.600769221401428e-11
2686146,2.1604562342899505e-11
2686147,7.478091806154476e-12
2686148,1.1910388165544181e-11
2686149,1.6021092077252847e-11
2686150,1.2022960005906576e-11
2686151,8.5097233347813e-11
2686152,2.4396124379190485e-11
2686153,8.511085890411488e-11
2686154,3.464334559613706e-11
2686155,4.04699288299623e-12
2686156,1.2762895469883529e-12
2686157,4.910350353276096e-12
2686158,1.1756063789692425e-12
2686159,1.8559126979624392e-13
2686161,1.0007107050183148e-12
2686162,2.361398344474885e-12
2686163,3.328632586310477e-12
2686164,2.6184861303275543e-12
2686165,2.4373676610887612e-12
2686166,1.0071775417792098e-12
2686167,5.108716022096952e-13
2686168,6.614918172943683e-13
2686169,6.614591789653113e-13
2686170,1.0145273172903328e-12
2686171,1.0011268689195347e-12
2686172,1.000512264149809e-12
2686173,1.7614047124254092e-12
2686174,1.0330771922903858e-12
2686175,6.594541596165822e-13
2686176,1.3705826518515146e-13
2686177,6.594602328474823e-13
2686178,1.0011258745508874e-12
2686179,1.4796594444229355e-12
2686180,6.643497872263233e-13
2686181,5.926859759526956e-14
2686182,1.7463495761304518e-14
2686183,4.4736055227676223e-14
2686184,4.5451295075738566e-14
2686185,1.796009402172892e-13
2686186,1.5055984186032127e-12
2686187,2.254121704877753e-12
2686188,2.3613983436867527e-12
