Height,Error Probability
2710768,4.907351775045493e-12
2710769,9.852557144262342e-13
2710770,1.0355784234363147e-11
2710771,7.230552669951078e-12
2710772,2.1414326732237862e-11
2710773,3.4930400121777516e-12
2710774,4.897247330342003e-12
2710775,1.5261121946348245e-12
2710776,6.957387668224419e-13
2710777,1.0041312205181997e-12
2710778,3.328940893825213e-12
2710779,1.0360943294710355e-11
2710780,8.231695988076211e-12
2710781,5.035367377966085e-12
2710782,1.5098286657671964e-11
2710783,1.0830473685621225e-11
2710784,2.3638312808010265e-12
2710785,2.3639877275163644e-12
2710786,1.5056643271984984e-12
2710787,4.8938500457074284e-12
2710788,3.260155627064279e-12
2710789,1.0037122639827688e-12
2710790,1.000606260241623e-12
2710791,2.784951714535064e-14
2710792,1.151619535008832e-14
2710793,3.850480943839669e-15
2710794,1.7156003970606522e-14
2710795,1.1377390612086724e-13
2710796,1.505736051948965e-12
2710797,1.5261121923399704e-12
2710798,4.552504441089333e-13
2710799,2.2492445550431215e-12
2710800,6.957365466969136e-13
2710801,6.617746030588317e-13
2710802,8.679398354754505e-14
2710803,2.789785776399154e-13
2710804,1.0036700993481732e-12
2710805,3.3289406829387554e-12
2710806,4.907351775045493e-12
2710807,1.5261121928771036e-12
2710808,3.371665010024988e-12
2710809,5.12895951397935e-12
2710810,3.496493722304357e-12
2710811,1.0387779520683382e-11
2710812,2.2047010441053255e-12
2710813,3.6019190267517176e-12
2710814,4.8965141766329746e-12
2710815,1.0541889070030649e-12
2710816,1.491714972358299e-11
2710817,4.3537847465260715e-11
2710818,4.487761443021043e-11
2710819,2.2898235885120788e-10
2710820,1.6527996626289244e-10
2710821,3.161381652528891e-10
2710822,4.3601405606649683e-10
2710823,4.3936987469650693e-10
2710824,2.577893817011505e-10
2710825,1.2167686295278848e-10
2710826,8.274846598636857e-11
2710827,4.6044778412007266e-11
2710828,8.524097372882357e-11
2710829,9.630988120909341e-11
2710830,1.1911468634691675e-10
2710831,4.316894628703477e-11
2710832,1.652799662791664e-10
2710833,1.1911505805175757e-10
2710834,4.894203561111183e-11
2710835,8.716903095672904e-11
2710837,8.603628834298825e-11
2710838,4.350623456347889e-10
2710839,6.881017833763555e-11
2710840,8.59994799384485e-12
2710841,7.43209442763553e-12
2710842,5.133913209544817e-13
2710843,1.5106542447201846e-12
2710844,1.7614296088732253e-12
2710845,3.338438817007119e-12
2710846,3.3289408997535255e-12
2710847,2.6184861303446166e-12
2710848,2.9811105600208587e-13
2710849,2.3358396389766166e-13
2710850,4.807051040919297e-14
2710851,1.1381112126075323e-13
2710852,4.468095279598193e-14
2710853,7.284055419896936e-14
2710854,1.817847650593126e-13
2710855,4.3712989305645047e-13
2710856,2.248708472235935e-12
2710857,3.4930400060725637e-12
2710858,3.339736245093238e-12
2710860,1.047989066114573e-11
2710861,3.863308686237956e-12
2710862,7.209250103920087e-12
2710863,2.135879327395304e-11
2710864,1.0830281454451877e-11
2710865,3.0429304771617305e-11
2710866,6.082470210975915e-11
2710867,1.7085786111777756e-11
2710868,1.531870312837577e-11
2710869,1.763038683920738e-12
2710870,2.1362537970860833e-11
2710871,1.4917227717322216e-11
2710872,4.955085131342894e-12
2710873,2.1358481111997434e-11
2710874,1.0830281454451334e-11
2710875,1.7639673504693685e-12
2710876,6.815120920466981e-13
2710877,1.000712224054885e-12
2710878,7.62542769901386e-14
2710879,1.7900924032746032e-13
2710880,1.806899339407109e-14
2710881,4.469240884841266e-14
2710882,7.169472584977413e-14
2710883,2.247362027722126e-12
2710884,1.584109201004963e-12
2710885,5.117121107501538e-13
2710886,8.282922553597164e-15
2710887,1.873960350962671e-17
2710888,3.096940215142268e-18
2710889,1.203316191307115e-17
2710890,3.536127303096864e-18
2710891,3.3476853554360896e-18
2710892,2.945366688499071e-20
2710893,5.3041643841618954e-20
2710894,2.144986850734208e-19
2710895,4.743506963572223e-19
2710896,5.991074926328216e-20
2710897,1.0655114774761608e-19
2710898,5.43098629568226e-20
2710899,4.225484555090712e-19
2710900,3.0463683289861517e-20
2710901,5.257159904211243e-20
2710902,4.2263123521255666e-19
2710903,2.1449360119260176e-19
2710904,8.354674372972822e-19
2710905,2.130441704396346e-19
2710906,3.1108105675930123e-18
2710907,5.928481127259516e-18
2710908,4.0638740797680524e-16
2710910,7.171248299411956e-16
2710911,2.13362710756949e-15
2710912,4.0844850594873114e-16
2710913,4.084485064941231e-16
2710914,1.6801217738701842e-16
2710915,4.104787336289853e-17
2710916,3.881680320622514e-17
2710917,2.133572754973058e-15
2710918,1.137689616930555e-13
2710919,4.3217726882660566e-13
2710920,5.444685549103469e-14
2710921,7.447918343632884e-14
2710922,4.548366542866057e-14
2710923,1.000495683764209e-12
2710924,6.688208373652264e-13
2710925,4.552504441089333e-13
2710926,2.1483283894530922e-13
2710927,1.5103282191963749e-12
2710928,3.3383575590262067e-12
2710929,1.4956842470946446e-11
2710930,4.316894209549631e-11
2710931,1.6534403407082652e-10
2710932,2.2899928704727202e-10
2710933,2.1604530623583895e-11
2710934,2.136958296430068e-11
2710935,3.1715598864575354e-11
2710936,6.067511583590358e-11
2710937,9.630978632504722e-11
2710938,1.197726603984369e-10
2710939,3.464401676174962e-11
2710940,4.414846736685269e-11
2710941,2.1372794895647318e-11
2710942,6.067541181692754e-11
2710943,6.082470207063833e-11
2710944,4.353784747438358e-11
2710945,6.070454629004933e-11
2710946,1.1911505805197137e-10
2710947,3.075116977789383e-11
2710948,7.162563366390718e-12
2710949,5.65877454069031e-12
2710951,1.0363156811822192e-11
2710952,3.4930400121777516e-12
2710953,4.9093164819964805e-12
2710954,7.478076436129575e-12
2710955,3.0496327978914066e-11
2710956,6.133536138160427e-11
2710957,1.2008335552331638e-10
2710958,1.1541760392996838e-10
2710959,1.765017801231418e-11
2710960,5.222447107019984e-12
2710961,2.377796437534375e-12
2710962,3.0176731247341763e-13
2710963,7.47889674576393e-14
2710964,2.247394462769446e-12
2710965,1.0011258748489443e-12
2710966,5.108533670131868e-13
2710967,4.897247330341765e-12
2710968,2.2046974259951966e-12
2710969,1.63677427158515e-12
2710970,4.903256823685492e-12
2710971,1.5841110277491634e-12
2710972,1.035578424399319e-11
2710973,1.4956842451361617e-11
2710974,2.1414304475706953e-11
2710975,8.530338357779496e-11
2710976,1.1911505806823974e-10
2710977,4.487753096429693e-11
2710978,1.1883500380022354e-10
2710979,1.11325492508824e-09
2710980,1.2359543063892623e-10
2710981,1.6570860758881747e-10
2710982,1.188870796280673e-10
2710983,8.600769221428961e-11
2710984,3.4643430575326675e-11
2710985,7.386364392387607e-12
2710986,1.564928025653857e-12
2710987,2.9526213263746554e-13
2710988,4.9295273162144996e-14
2710989,2.811314466796141e-13
2710990,1.1420105681012793e-13
2710991,4.545142295750345e-14
2710992,4.3078221121701654e-13
2710993,2.247399206364066e-12
2710994,6.957365450434807e-13
2710995,3.328759831091503e-12
2710996,3.3716588542597697e-12
2710997,4.785929255787637e-12
2710998,2.4373676715110334e-12
2710999,1.0207467760699596e-12
2711000,6.960045245133532e-13
2711001,6.59914837609777e-13
2711002,1.89790986633965e-13
2711003,2.8341744384537897e-13
2711005,2.831818991375917e-13
2711006,2.7669806104325857e-13
2711007,4.720624086961344e-13
2711008,1.002764638543399e-12
2711009,2.2541229632794394e-12
2711010,5.108533698657426e-13
2711011,1.0355416142134715e-11
2711012,1.0479889001992949e-11
2711013,3.041047373246055e-11
2711015,2.1414304472090148e-11
2711016,1.0383577709751947e-11
2711017,4.3082132766704764e-11
2711018,2.1369567615148584e-11
2711019,6.070450632526267e-11
2711020,2.2908685073300919e-10
2711021,8.856358147965088e-11
2711022,6.068515706585783e-11
2711023,1.1888707207360603e-10
2711024,3.464334559597635e-11
2711025,4.414846057972403e-11
2711026,1.4927255007929634e-11
2711027,1.0479889197340777e-11
2711028,1.0479905656620444e-11
2711029,4.7859292700544806e-12
2711030,1.0640866128682542e-11
2711031,4.308833901898299e-11
2711032,1.5092532253097115e-11
2711033,2.1369582964445717e-11
2711034,3.042325248661022e-11
2711035,1.0830281454451423e-11
2711036,7.235034311485551e-12
2711037,2.6185556729396636e-12
2711038,9.256224392714881e-14
2711039,1.2015480500106473e-13
2711040,1.9056399110601934e-13
2711041,6.600248121158445e-13
2711042,5.444699610968432e-14
2711043,1.761549524762623e-14
2711044,2.8106448718682708e-14
2711045,4.471493119343064e-14
2711046,2.7894379470177736e-13
2711047,1.3705826499304066e-13
2711048,1.7900924032723414e-13
2711049,1.8979096095805357e-13
2711050,1.3732849945113835e-13
2711051,6.615165496987391e-13
2711052,7.142721596533983e-12
2711053,1.5261121923400312e-12
2711054,1.0011268689191992e-12
2711055,2.952736092984719e-13
2711056,1.0005061543244277e-12
2711057,1.1418583884940513e-13
2711058,1.817842614018065e-13
2711059,7.284078636673408e-14
2711060,5.4447207268117516e-14
2711061,3.627299302641497e-14
2711062,1.7942528841559304e-13
2711063,1.7960074870336113e-13
2711064,1.1418583919478669e-13
2711065,1.001125874742508e-12
2711066,1.0036700993442311e-12
2711067,4.3217726896483287e-13
2711068,4.89335806600924e-12
2711069,2.361398342651926e-12
2711070,1.1773699175776668e-12
2711071,7.206018346649488e-13
2711072,6.594552178254418e-13
2711073,3.3305392053691894e-12
2711074,4.552488903301885e-13
2711075,4.323915606653875e-13
2711076,1.2086896032472105e-13
2711077,1.8194628763061368e-13
2711078,1.0006108838117844e-12
2711079,4.552488903347856e-13
2711080,2.95656285593121e-13
2711081,3.39142500826007e-14
2711082,8.283169038983445e-15
2711083,1.022640889606676e-14
2711084,4.468606368885502e-14
2711085,2.7910134764177786e-13
2711086,1.0011258745481464e-12
2711087,3.328597811065237e-12
2711088,1.0541888684357801e-12
2711089,1.5068693321230175e-12
2711090,3.4930400121777516e-12
2711091,2.3638300577554132e-12
2711092,1.0554516968790284e-12
2711093,1.0041705150389356e-12
2711094,6.597353588557109e-13
2711095,4.491593150206291e-14
2711096,7.447918343637964e-14
2711097,1.1379767613023482e-13
2711098,4.3712883031827556e-13
2711099,1.0036715855308596e-12
2711100,6.688208385377962e-13
2711101,7.284078636674785e-14
2711102,6.593196685533087e-13
2711103,5.10853367012803e-13
2711104,3.3292879639751864e-12
2711105,3.3383557911700408e-12
2711106,1.0360943296107232e-11
2711107,3.4930400060477968e-12
2711108,1.5858114118472167e-12
2711109,1.510943521934916e-12
2711110,3.3716613769509295e-12
2711111,2.136041569922791e-11
2711112,1.4956842451361617e-11
2711113,4.306434620153801e-11
2711114,8.600769221401186e-11
2711115,9.630999957479171e-11
2711116,3.255744834268417e-11
2711117,2.1370958996969444e-11
2711118,2.1369567804833422e-11
2711119,8.53033835656246e-11
2711120,2.959543217013431e-11
2711121,1.1139819727517165e-11
2711122,1.499918298557908e-11
2711123,2.1414484790535413e-11
2711124,3.041045985987502e-11
2711125,6.067541157249207e-11
2711126,4.487753095189653e-11
2711127,4.309052423517474e-11
2711128,2.0802932241743196e-11
2711129,8.52062022211893e-12
2711130,1.5142125182490122e-11
2711131,8.509722977880288e-11
2711132,4.487753095195375e-11
2711133,4.491279772865313e-11
2711134,7.485362792341325e-12
2711135,7.1655593096805254e-12
2711136,2.3614014765326316e-12
2711137,7.148148749132532e-12
2711138,1.4956842463145067e-11
2711139,1.038357770975411e-11
2711140,1.7614047134632945e-12
2711141,1.850930585412499e-12
2711142,4.922435955308333e-12
2711143,1.526137252292523e-12
2711144,2.1443377239260691e-13
2711145,9.256217480425145e-14
2711146,1.146651423608329e-13
2711147,6.593215512268482e-13
2711148,6.597349907525917e-13
2711149,2.7849517145343486e-14
2711150,1.76154944583558e-14
2711151,2.7623388904519888e-14
2711152,2.8085270548502633e-14
2711153,1.7183937251279474e-14
2711154,6.128460612945493e-15
2711155,3.63615857702681e-15
2711156,3.7060109777957896e-15
2711157,1.0224758614397454e-14
2711158,3.706010977871151e-15
2711159,2.1435011502222174e-15
2711160,1.3979260063314617e-16
2711161,4.162864079610329e-16
2711162,1.2462312913127857e-15
2711163,2.4992549416913084e-16
2711164,4.064206931309218e-16
2711165,7.095163946336384e-17
2711166,2.0886170930517485e-17
2711167,7.739579358295767e-17
2711168,6.5942434025888395e-18
2711169,1.1191643499486961e-17
2711170,4.0645719288605454e-16
2711171,9.350499284447029e-17
2711172,2.4831135055830367e-17
2711173,7.144510997290179e-16
2711174,2.1339171968382537e-15
2711175,4.1561128936351214e-16
2711176,7.171276825590501e-16
2711177,7.293286711531708e-16
2711178,6.128460596158791e-15
2711179,2.759422029960966e-14
2711180,4.485373841079156e-14
2711181,1.025960117236421e-14
2711182,2.808526907322469e-14
2711183,4.485384006772622e-14
2711184,2.7594744936466695e-14
2711185,1.789861956485706e-13
2711186,1.8178426130400326e-13
2711187,6.688223640277574e-13
2711188,2.2487084722329326e-12
2711189,7.146580998762662e-12
2711190,3.040814231331068e-11
2711191,1.708578610497781e-11
2711192,1.601992681300339e-11
2711193,4.313640775864089e-11
2711194,1.652799953437134e-10
2711195,3.1614219177656883e-10
2711196,5.967661757623088e-10
2711197,8.26867496717323e-11
2711198,2.295125227321843e-10
2711199,5.98098213280893e-10
2711200,3.067498640436269e-10
2711201,1.691634484352271e-10
2711202,4.361020224252369e-10
2711203,1.1541742475495063e-10
2711204,3.233812983588717e-10
2711205,3.1618667802347774e-10
2711206,6.026468301061489e-10
2711207,1.1239961650796364e-09
2711208,9.137835462246962e-10
2711209,1.5176393367658143e-09
2711210,1.528826271523057e-09
2711211,6.804659012446771e-09
2711212,1.0138163767101254e-08
2711213,1.2474071304963442e-08
2711214,2.9057163384666357e-08
2711215,9.443352506970506e-09
2711216,5.109501673418963e-09
2711217,3.6382182329401403e-09
2711218,3.17562523161154e-09
2711219,1.1944336699985148e-09
2711220,8.304367921866556e-10
2711221,2.3145492799187015e-10
2711222,1.2360176765189503e-10
2711223,8.863009837633085e-11
2711224,3.174277775981693e-11
2711225,3.042986648429765e-11
2711226,2.13695680350651e-11
2711227,1.652683539892036e-10
2711228,3.282860742505769e-10
2711229,9.640614198254946e-11
2711230,6.218183355207839e-11
2711231,6.071315143911425e-11
2711232,4.894203835942517e-11
2711233,6.082471117829803e-11
2711234,5.898462769121832e-11
2711235,6.082471117944528e-11
2711236,2.439613034934634e-11
2711237,3.604004880170183e-11
2711238,1.6304010614010122e-11
2711239,5.007435816770992e-12
2711240,1.0487297616817716e-11
2711241,7.47858443788261e-12
2711242,3.26552387816987e-12
2711243,1.832844607581702e-12
2711244,4.922454430155089e-12
2711245,1.491847043160633e-11
2711246,3.042325248949661e-11
2711247,1.558593372673829e-11
2711248,3.4964937118899736e-12
2711249,2.1374287852476512e-11
2711250,1.0383577848206477e-11
2711251,4.306112408781239e-11
2711252,6.082470207063833e-11
2711253,1.6698315810282525e-10
2711254,5.970263434265345e-10
2711255,5.970260056015088e-10
2711256,4.3506097306206523e-10
2711257,9.630978632504722e-11
2711258,4.404477535488306e-11
2711259,3.0846387557233597e-11
2711260,1.4958765336399214e-11
2711261,6.070452653214437e-11
2711262,2.229591476665312e-11
2711263,2.1421953919311067e-11
2711264,5.6587762232943666e-12
2711265,4.907450762201181e-12
2711266,1.0383578889395543e-11
2711267,9.852557147033886e-13
2711268,1.5531417353634821e-12
2711269,7.143955065397172e-12
2711270,1.761404713844755e-12
2711271,1.0330771922905152e-12
2711272,1.015035190352159e-12
2711273,2.277240741581101e-12
2711274,1.0541924755140855e-12
2711275,6.693421824123873e-13
2711276,1.0145439613812161e-12
2711277,1.0036716864830245e-12
2711278,6.593829861002777e-13
2711279,9.852557136744124e-13
2711280,1.0037122639827688e-12
2711281,4.3712894216732164e-13
2711282,2.177837279867616e-15
2711283,7.458065188742539e-16
2711284,1.471331773183262e-16
2711285,3.2435211322899653e-18
2711286,2.0864363222110378e-17
2711287,2.0866421704095304e-17
2711288,7.231139887539987e-17
2711289,4.067932446061604e-16
2711290,4.0645718070598527e-16
2711291,2.809633768756372e-17
2711292,7.097752771493313e-17
2711293,4.084487339174999e-16
2711294,7.142999863384169e-16
2711295,6.1284492002708315e-15
2711296,6.5851623101883495e-15
2711297,1.687534388351591e-14
2711298,2.3050858598122378e-15
2711299,1.3463394128190935e-15
2711300,7.146527595162873e-16
2711301,4.084485379597535e-16
2711302,2.177825412066677e-15
2711303,5.262057206051668e-16
2711304,4.137457408073592e-16
2711305,4.084607864076268e-16
2711306,1.3979263058730238e-16
2711307,1.2860210473159565e-16
2711308,4.06397130779398e-16
2711309,6.539184418424856e-18
2711310,2.1867380377936843e-19
2711311,1.6159683492965258e-18
2711312,7.13606231470864e-16
2711313,2.1778254087964883e-15
2711315,2.1435011502222174e-15
2711316,4.467998928814931e-14
2711317,2.7987377137958223e-13
2711319,1.5057360520021076e-12
2711320,2.1443252106290293e-13
2711321,1.973437670438968e-13
2711322,6.597982703320723e-13
2711323,3.328940708686521e-12
2711324,1.5261121923400312e-12
2711325,2.1443361289433507e-13
2711326,4.5278403757991043e-14
2711327,5.4449508779588216e-14
2711328,4.978061547788573e-14
2711329,1.1407223275500351e-13
2711330,4.468608096925308e-14
2711331,1.718386882497802e-14
2711332,6.124085635487404e-15
2711333,3.636158576982669e-15
2711334,4.2728121542735365e-16
2711335,7.522637476381872e-16
2711336,2.1447684648313504e-15
2711337,3.649324975490772e-15
2711338,6.149978814436566e-15
2711339,6.149978785490322e-15
2711340,1.0224740752302375e-14
2711341,1.1376929638662202e-13
2711342,6.593075890747498e-13
2711343,7.625427648953439e-14
2711344,4.488106478165145e-14
2711345,3.38294090903518e-14
2711346,2.7976244465479354e-14
2711347,7.191265378273266e-14
2711348,7.17543346277488e-14
2711349,8.179322649871886e-15
2711350,1.140722323252671e-13
2711351,7.625442560765727e-14
2711352,2.8115611334632703e-14
2711353,2.305222832423161e-15
2711354,1.24195938832646e-15
2711355,1.0217659434566171e-14
2711356,2.7594744917637895e-14
2711357,1.2683669328802373e-14
2711358,6.931348851686354e-15
2711359,1.7338420424554882e-14
2711360,6.593177226138156e-13
2711361,6.597349907525894e-13
2711362,4.893367922960575e-12
2711363,1.0356310083693638e-11
2711364,7.146580998744724e-12
2711365,5.128947234996115e-12
2711366,1.0839872910575621e-11
2711367,1.0486596728493308e-11
2711368,7.230663458050104e-12
2711369,4.907358600102262e-12
2711370,7.162555039944056e-12
2711371,4.9550851327849486e-12
2711372,2.1369582964300786e-11
2711373,8.50974191147768e-11
2711374,1.1888707207344752e-10
2711375,3.171559886445624e-11
2711376,6.084496859376869e-11
2711377,4.4877538992925634e-11
2711378,3.4680845553974534e-11
2711379,2.2913108168146136e-10
2711380,3.0674987138789196e-10
2711381,1.2662435960152102e-10
2711382,1.190288800382241e-10
2711383,3.1614222838792085e-10
2711384,1.113339548513288e-09
2711385,4.515307295554203e-10
2711386,4.3529860753928533e-10
2711387,8.600769228612462e-11
2711388,6.133543484235609e-11
2711389,8.231719954112519e-12
2711390,1.578415872345694e-12
2711391,2.28617770258524e-12
2711392,2.2777318062517407e-12
2711393,3.3383819369055476e-12
2711394,3.3289407518851844e-12
2711395,6.68820837366625e-13
2711396,1.7806624410234607e-13
2711397,1.258672419849666e-13
2711398,2.809628919804647e-13
2711399,2.2487227052149643e-12
2711400,4.9550851418253356e-12
2711401,7.162563366396249e-12
2711402,1.7614047168822539e-12
2711403,2.889025983093056e-13
2711404,7.194175157578555e-14
2711405,2.789438884094961e-13
2711406,7.625427648990696e-14
2711407,1.8194628755668686e-13
2711408,6.5854949881601274e-15
2711409,2.2135237057088683e-15
2711410,7.249896719804367e-16
2711411,2.4948279846881285e-16
2711412,7.153364376195463e-16
2711413,2.14349819393268e-15
2711414,7.746924580689484e-16
2711415,1.0228477849903332e-14
2711416,7.1694725943129e-14
2711417,1.000497058920381e-12
2711418,7.191152805005135e-14
2711419,1.789674194440432e-13
2711420,4.471441655407246e-14
2711421,4.5451230505042456e-14
2711422,2.808537273441332e-14
2711423,4.5451386469340294e-14
2711424,1.1378365826749534e-13
2711425,1.7896741942198322e-13
2711426,1.7960060305142213e-13
2711427,4.545123053804768e-14
2711428,1.0962960240949623e-14
2711429,4.293154829070204e-16
2711430,1.472410886418252e-16
2711431,1.4186738510282326e-17
2711432,5.975331945222884e-18
2711433,7.056405634891186e-17
2711434,2.2906636891392994e-16
2711435,7.231139887539938e-17
2711436,7.143016968505164e-16
2711437,1.5825322228097146e-15
2711438,1.6874428201786567e-14
2711439,3.70601097779563e-15
2711440,3.706029625554735e-15
2711441,6.128460612945177e-15
2711442,3.706010977894048e-15
2711443,6.585207560669086e-15
2711444,2.772231621470406e-14
2711445,1.040050166195964e-14
2711446,4.57449186720847e-16
2711447,6.021436379423688e-16
2711448,2.1337395095387463e-15
2711449,3.636158577540507e-15
2711450,1.687422736577e-14
2711451,6.242632180323882e-15
2711452,2.1435011502222174e-15
2711453,7.746924325804552e-16
2711454,7.177457252921424e-16
2711455,6.124079623805823e-15
2711456,1.694383597184604e-14
2711457,2.7597993722474e-14
2711458,2.7616028187523154e-14
2711459,7.164261595251891e-14
2711460,1.8178426130400326e-13
2711461,4.307822006982463e-13
2711462,1.0006061866163614e-12
2711464,6.688208373652259e-13
2711465,4.896147115205685e-12
2711466,1.4924942032766002e-11
2711467,5.658774529078214e-12
2711468,1.053386689953143e-12
2711469,1.0476369137573309e-12
2711470,6.596439613501334e-13
2711471,1.5261122757931317e-12
2711472,6.614601003925131e-13
2711473,6.614590662884959e-13
2711474,1.1755785631519255e-12
2711475,5.398159463625663e-13
2711476,7.581379023070025e-14
2711477,2.7895989677730716e-13
2711478,2.1443252250816482e-13
2711479,1.0007199173740559e-12
2711480,2.2541217048851133e-12
2711481,7.146580999759423e-12
2711482,2.1369567615148584e-11
2711483,1.188403344732653e-10
2711484,1.1911505805175757e-10
2711485,1.6565650836189263e-10
2711486,1.2359543066913615e-10
2711487,8.862983041278735e-11
2711488,1.653764702007322e-10
2711489,5.970260095315252e-10
2711490,8.165732135102328e-10
2711491,6.689482951394434e-10
2711492,3.1853793277302307e-10
2711493,2.2951538093793017e-10
2711494,1.191150592787098e-10
2711495,8.268674970334769e-11
2711496,9.912226393318468e-11
2711497,4.3669064145286945e-11
2711498,4.3085456054901707e-11
2711499,1.04798894280724e-11
2711500,1.4917232491546166e-11
2711501,5.65877452907817e-12
