Height,Error Probability
2707639,4.4853738505055694e-14
2707640,2.948693288786594e-14
2707641,1.6879164488776875e-14
2707642,4.4853738411133435e-14
2707643,7.191152808294666e-14
2707644,1.1378356470886946e-13
2707645,6.614590654607473e-13
2707646,4.552488906063299e-13
2707647,2.2474743110333724e-12
2707648,1.01452731666115e-12
2707649,2.2541247156547667e-12
2707650,2.24759940442727e-12
2707651,3.371658854259749e-12
2707652,7.782239369537883e-13
2707653,1.458025413228815e-13
2707654,3.184489359401822e-14
2707655,1.7976621125826125e-13
2707656,1.8979555780307754e-13
2707657,2.8001825602503177e-13
2707658,1.5057361605287448e-12
2707659,4.3712883005024466e-13
2707660,4.307822006982464e-13
2707661,6.957365450434873e-13
2707662,6.617746030587596e-13
2707663,6.597350665674003e-13
2707664,2.2772052911073923e-12
2707665,4.552504441089333e-13
2707666,1.0013811953673503e-12
2707667,1.1418583904907395e-13
2707668,1.1561675004409703e-13
2707669,6.593076719472513e-13
2707670,4.371288300485247e-13
2707671,1.5055990064164873e-12
2707672,2.361398342651926e-12
2707673,6.693421747279035e-13
2707674,3.3305607805870003e-12
2707675,1.479659445844887e-12
2707676,3.0658918174526615e-13
2707677,1.020746776062231e-12
2707678,4.3106829541447917e-13
2707679,2.948693765903288e-14
2707680,7.166042276336522e-14
2707681,4.764922296679315e-14
2707682,1.0228477849516468e-14
2707683,7.169472594312468e-14
2707684,1.7909024114357947e-13
2707685,2.0816127062321116e-14
2707686,2.6673515532788945e-16
2707687,6.191580208299712e-18
2707688,6.5795603634669906e-18
2707689,1.278401559012233e-16
2707690,1.2781187563440357e-16
2707691,5.1515128307940756e-17
2707692,7.197269267921942e-17
2707693,2.292997329240233e-16
2707694,2.2690427458953375e-17
2707695,1.2851810138035782e-16
2707696,4.1561165750097125e-16
2707697,1.6874181869703367e-14
2707698,4.545123050504149e-14
2707699,7.169482430789686e-14
2707700,1.7960060305241562e-13
2707701,4.3217726896483287e-13
2707702,8.679392867318506e-14
2707703,1.1388620738336607e-13
2707704,4.570950878496462e-15
2707705,1.3051430705093495e-15
2707706,1.0219182189692318e-14
2707707,2.42353477320035e-16
2707708,1.2419589836782051e-15
2707709,1.6874227373761168e-14
2707710,4.485373841079156e-14
2707711,4.545123053804768e-14
2707712,1.0004972970078604e-12
2707713,5.444685542224378e-14
2707714,4.651165504993245e-14
2707715,4.4692021244808466e-14
2707716,1.7896387942358293e-13
2707717,3.3285978110652315e-12
2707718,6.9573654504348e-13
2707719,1.3732849945113835e-13
2707720,1.791477661594527e-13
2707721,1.8178426802376253e-13
2707722,1.8178476506533157e-13
2707723,2.8317709065382126e-13
2707724,6.597356802878382e-13
2707725,2.9527360929929427e-13
2707726,3.330373245461459e-13
2707727,1.973707087192068e-13
2707728,1.2963860876452787e-14
2707729,2.8038503879086667e-14
2707730,2.3060813109947504e-15
2707731,7.764737277160119e-17
2707732,7.146537297587623e-16
2707733,2.2929545005217637e-16
2707734,2.1335803640698645e-15
2707735,1.6887960159894226e-14
2707736,1.0962891025742453e-14
2707737,1.7896621162335612e-13
2707738,1.8178426130400326e-13
2707740,1.817847650593126e-13
2707741,4.76494585881458e-14
2707742,2.8115611187738857e-14
2707743,7.652796935933255e-15
2707744,4.4682909564608606e-14
2707745,4.5451230505227195e-14
2707746,1.789863355055055e-13
2707747,3.3286515238402956e-12
2707748,2.361398342651926e-12
2707749,4.308339461027443e-13
2707750,1.506497357336255e-12
2707751,3.3305392014808044e-12
2707752,1.5261121923399803e-12
2707753,1.0145294979640614e-12
2707754,1.054192029994681e-12
2707755,6.693421767872233e-13
2707756,4.321826339918164e-13
2707757,2.1443253489027735e-13
2707758,1.7615494460503996e-14
2707759,1.0216996741826275e-14
2707760,6.585162310400366e-15
2707761,1.0216876460855668e-14
2707762,4.4680126142622134e-14
2707763,3.3829383209109125e-14
2707764,2.7897857760291714e-13
2707765,6.614590654635024e-13
2707766,1.3705826513256536e-13
2707767,1.761549445835594e-14
2707768,6.594284114494029e-15
2707769,1.0422619181988388e-14
2707770,7.293674523727489e-16
2707771,1.2792374833014326e-16
2707772,1.2461985619117321e-15
2707773,2.143493775142908e-15
2707774,2.1434937751393445e-15
2707775,2.3441654481721235e-16
2707776,4.156141784275936e-16
2707777,1.3609262349616448e-16
2707778,8.304588335602429e-17
2707779,2.133585541018174e-15
2707780,4.422749219813097e-16
2707781,7.304536958922435e-16
2707782,1.2792585206715434e-16
2707783,2.3025640972361437e-16
2707784,2.3008765982200646e-17
2707785,3.1306830782231635e-18
2707786,3.110812600275807e-18
2707787,8.549923843593547e-19
2707788,3.8564695269894994e-17
2707789,1.240263893652402e-15
2707790,4.1561128936334924e-16
2707791,1.2404669241189047e-15
2707792,1.022474074762423e-14
2707793,1.0962891025742453e-14
2707794,1.810122738578226e-14
2707795,6.599374553951391e-15
2707796,7.146573417832354e-16
2707797,3.633008875780339e-15
2707798,3.649319515932342e-15
2707799,6.585162320696287e-15
2707800,1.6874428201786574e-14
2707801,4.307322723504615e-13
2707802,4.2616368298127123e-13
2707803,1.973437670438968e-13
2707804,2.8096289197827293e-13
2707805,1.0005154200803601e-12
2707806,1.2086890562308244e-13
2707807,1.1572474367944095e-13
2707808,7.284228658826975e-14
2707809,2.798742980902044e-13
2707810,1.0011258759646918e-12
2707811,1.5841092010060002e-12
2707812,1.0355416142131744e-11
2707813,2.1604530623583895e-11
2707814,4.306436588358211e-11
2707815,8.509741911471338e-11
2707816,2.136956761514853e-11
2707817,3.3305392014808044e-12
2707818,2.952736092957114e-13
2707819,1.810122738578226e-14
2707820,3.637751932084259e-15
2707821,2.770469668625846e-14
2707822,4.570950845928033e-15
2707823,4.130330642266922e-15
2707824,1.6261161649289946e-15
2707825,1.2651967047998265e-15
2707826,4.468019428764638e-14
2707827,1.796006030515273e-13
2707828,4.3217726896483287e-13
2707829,2.144325212600384e-13
2707830,4.3113598213785123e-13
2707831,8.679392899023354e-14
2707832,2.238471644082405e-14
2707833,4.5725033874476644e-14
2707834,4.546831136762884e-14
2707835,1.6944109014807036e-14
2707836,1.6874557967675615e-14
2707837,1.718386882488581e-14
2707838,1.025962970472378e-14
2707839,2.703129530811676e-15
2707840,1.4230087525590632e-15
2707841,3.0859227766362384e-16
2707842,1.363648074658036e-16
2707843,3.0862514819475697e-19
2707844,2.189181239691604e-19
2707845,2.1330337423908265e-19
2707846,1.1171190144403746e-17
2707847,7.136062758570896e-16
2707848,1.0216179359838201e-14
2707849,1.137692963866218e-13
2707850,6.593090967850357e-13
2707851,4.2616368298127123e-13
2707853,6.665867951259602e-13
2707854,4.552607703355818e-13
2707855,6.693423198104705e-13
2707856,6.61466848560513e-13
2707857,1.8979097063718237e-13
2707858,2.1483283748572286e-13
2707859,4.97891108431876e-14
2707860,1.733866519876031e-14
2707861,1.6948368066442037e-14
2707863,4.471445388129571e-14
2707864,1.141858389150764e-13
2707865,4.764922301392688e-14
2707866,1.0421917669539454e-14
2707867,7.165101588340662e-14
2707868,1.789674194224186e-13
2707869,4.545123050504149e-14
2707870,2.761607089084354e-14
2707871,1.6943835972006818e-14
2707872,7.28405542466561e-14
2707873,7.191168063897186e-14
2707874,1.1418583904877716e-13
2707875,3.328596779182427e-12
2707876,7.162555019178063e-12
2707877,2.136956761777212e-11
2707878,1.5092531985285708e-11
2707879,2.1604562342899505e-11
2707880,4.3537907138658457e-11
2707881,2.1604562369152075e-11
2707882,3.3383600453426686e-12
2707883,2.361398347098678e-12
2707884,6.693421747280026e-13
2707885,4.3713687992846513e-13
2707886,1.2086945244779268e-13
2707887,2.800181588697281e-13
2707888,1.0011259830180716e-12
2707889,5.108533670198025e-13
2707890,2.798922241818079e-13
2707891,1.0011259830093008e-12
2707892,1.510222897559934e-12
2707893,1.817842614018065e-13
2707894,7.625462476938783e-14
2707895,7.195351504482764e-14
2707896,4.307819303907467e-13
2707897,6.957365450435438e-13
2707898,4.3113598213785093e-13
2707899,4.3078189529994905e-13
2707900,2.247599403288418e-12
2707901,1.5064973573324325e-12
2707902,9.85255713674401e-13
2707903,2.3163138071238156e-12
2707904,1.1569084045372168e-13
2707905,2.8318225895382886e-13
2707906,2.9527484800976855e-13
2707907,1.9004969268706166e-13
2707908,4.3240874716597164e-13
2707909,6.957374637015287e-13
2707910,5.456704402421619e-14
2707911,1.7962216219219199e-13
2707912,2.2473621760968333e-12
2707913,2.2772052910942264e-12
2707915,7.143315906036165e-12
2707916,2.1414304472090148e-11
2707917,3.042325249014195e-11
2707918,5.128947234996118e-12
2707919,2.363830057755083e-12
2707920,6.693795798198936e-13
2707921,1.0006118877156383e-12
2707922,1.5841092011866273e-12
2707923,1.5272072339443501e-12
2707924,4.893374571158421e-12
2707925,7.162555019178063e-12
2707926,2.1414304475706953e-11
2707927,3.49304000747376e-12
2707928,3.3303732454614733e-13
2707929,1.0014047398707062e-12
2707930,1.505736064955038e-12
2707931,1.054188868435846e-12
2707932,4.894347156086548e-12
2707933,5.128947235022207e-12
2707934,2.622130670137877e-12
2707935,6.06747576713726e-11
2707936,2.4396124378875368e-11
2707937,2.290163747218873e-11
2707938,1.5351232849450365e-12
2707939,1.8987819966382102e-13
2707940,1.3733479542303362e-13
2707941,2.247872360569398e-12
2707942,3.4930400307292995e-12
2707943,1.8194628756297478e-13
2707944,1.8178805143642007e-13
2707945,2.831771403267793e-13
2707946,5.108556196412638e-13
2707947,1.52123065176443e-12
2707948,1.0005150911515588e-12
2707949,6.614590654607799e-13
2707950,1.0006061867522422e-12
2707951,6.597349907518605e-13
2707952,1.3705826499303849e-13
2707953,7.447918343632851e-14
2707954,1.1387842417696104e-13
2707955,2.831763656054815e-13
2707956,5.444720690486177e-14
2707957,2.7897857796567365e-13
2707958,1.5055984180113221e-12
2707959,1.0145273166611424e-12
2707960,1.5064987836002762e-12
2707961,7.284055419965573e-14
2707962,2.9487090669113766e-14
2707963,2.953669397592642e-14
2707964,4.550167506317601e-14
2707965,1.2684619741897266e-14
2707966,2.1685260360040177e-15
2707967,2.4994618058447567e-16
2707968,1.0216151263238296e-14
2707969,2.7594744917637636e-14
2707970,2.3050858598121124e-15
2707971,7.491296364478665e-16
2707972,2.608853807634063e-16
2707973,1.687556137553727e-14
2707974,3.706010979057984e-15
2707975,3.91589996891702e-15
2707976,1.2941661232157311e-15
2707977,8.229043599557752e-17
2707978,2.2935155973268687e-16
2707979,3.6361588450328155e-15
2707980,6.12844920040559e-15
2707981,2.1339171467263534e-15
2707982,2.7616028187523154e-14
2707983,2.7704695680821158e-14
2707984,3.649319519038735e-15
2707985,1.5825322274492939e-15
2707986,3.650019648693241e-15
2707987,3.706013209390746e-15
2707988,6.242661209431238e-15
2707989,6.149997158514468e-15
2707990,2.143493781421022e-15
2707991,2.789099861733146e-13
2707992,2.7987377137958223e-13
2707993,4.552488906063299e-13
2707994,4.558105705363814e-13
2707995,6.617995592834213e-13
2707996,1.0005124527929325e-12
2707997,7.143312108258162e-12
2707998,2.2772052910942264e-12
2707999,2.7910167133240395e-13
2708000,3.328651523844065e-12
2708001,1.0145273166611424e-12
2708002,3.3716650100249838e-12
2708003,7.78223939823524e-13
2708004,2.2492445550472473e-12
2708005,2.361398347098678e-12
2708006,3.373899735395129e-12
2708007,1.4918465027742246e-11
2708008,1.492494203277361e-11
2708009,6.507150977605482e-13
2708010,7.447918343632851e-14
2708011,4.307385229872311e-13
2708012,6.50715097760619e-13
2708013,6.81457008036362e-13
2708014,2.2473958000255904e-12
2708015,1.5261121923400491e-12
2708016,2.2772096696085777e-12
2708017,2.277209673563339e-12
2708018,3.4930488132907973e-12
2708019,3.3397362505641835e-12
2708020,3.0410460987291846e-11
2708021,1.0104096404136437e-11
2708022,7.344546399199224e-12
2708023,5.6633522823722094e-12
2708024,1.6368726475848422e-12
2708025,3.390217217809562e-12
2708026,1.0356851432204573e-11
2708027,5.658774575817466e-12
2708028,7.148148721312237e-12
2708029,8.50962537505939e-11
2708030,3.464334559597607e-11
2708031,6.071609773322486e-11
2708032,1.0104096425859502e-11
2708033,3.066684703499765e-11
2708035,6.133598913572726e-11
2708036,7.47809284063948e-12
2708037,3.496493730638109e-12
2708038,1.0554516969220457e-12
2708039,4.897353984590295e-12
2708040,2.1358437721439844e-11
2708041,8.509642000661514e-11
2708042,1.1911505805175757e-10
2708043,1.1541731139911249e-10
2708044,1.7593329242949112e-10
2708045,4.3571240878148647e-10
2708046,1.1156977653359365e-09
2708048,6.19126356837468e-10
2708049,8.605179179243632e-11
2708050,3.4644016761749684e-11
2708051,6.117229833788296e-11
2708052,3.260254152653572e-12
2708053,1.5531421348703193e-12
2708054,4.323285164174552e-13
2708055,2.9527406153083e-13
2708056,1.0013811965566394e-12
2708057,1.1755785656410888e-12
2708058,6.814570080366126e-13
2708059,1.8189483411624356e-13
2708060,2.7910392107705367e-13
2708061,2.831763569990234e-13
2708062,1.1418606601967155e-13
2708063,4.321772694113022e-13
2708064,1.000606186752269e-12
2708065,1.1755785624013406e-12
2708066,2.275746572746036e-13
2708067,2.2478198575129555e-12
2708068,7.162555021107058e-12
2708069,3.0423252490142415e-11
2708070,2.4396124378875607e-11
2708071,4.3169031719526566e-11
2708072,1.6565652258674707e-10
2708073,4.353784747768082e-11
2708074,3.464343057532853e-11
2708075,2.747125244944103e-12
2708076,7.373840993063776e-13
2708077,3.5167066554101833e-14
2708078,1.1575783380447314e-13
2708079,6.59313092710034e-13
2708080,1.5102228975810182e-12
2708081,4.552488906063392e-13
2708082,1.0004968857638384e-12
2708083,1.0011258745481417e-12
2708084,4.8934351519421605e-12
2708085,7.2305526699510394e-12
2708086,7.478091791965882e-12
2708087,3.868451045435954e-12
2708088,4.356623280716642e-13
2708089,2.7894560777395646e-13
2708090,1.5102228976472674e-12
2708091,1.0145273170467228e-12
2708092,6.593834321740029e-13
2708093,1.3705826499303743e-13
2708094,6.665867951259602e-13
2708095,1.3706400175070685e-13
2708096,1.0037124079837822e-12
2708097,6.957367751075037e-13
2708098,1.3732849956564803e-13
2708099,9.258084157244265e-14
2708100,4.290391510208277e-15
2708101,2.2254430506015466e-15
2708102,2.2158569720950097e-15
2708103,2.1366693751194826e-15
2708104,2.305091747633602e-15
2708105,4.468062636594738e-14
2708106,1.0224740747632398e-14
2708107,7.164132956272093e-14
2708108,2.0816127062320144e-14
2708109,1.1419569065899117e-13
2708110,1.2086896032472105e-13
2708111,2.7918019463384777e-13
2708112,6.593193899118523e-13
2708113,1.5064973573324325e-12
2708114,1.81784261304006e-13
2708115,1.2086941711211452e-13
2708116,1.2104243927376134e-13
2708117,7.291746488411589e-14
2708118,2.789103372526665e-13
2708119,2.7891535071614775e-13
2708120,2.7849517145342088e-14
2708121,1.0680872987474104e-14
2708122,1.7897618346710314e-13
2708123,1.7909024114447855e-13
2708124,7.175432783888007e-14
2708125,1.7115799288519827e-14
2708126,1.0401281720303434e-14
2708127,6.9313566706563485e-15
2708128,6.14319979942869e-15
2708129,7.746959519655684e-16
2708130,1.0216304771869443e-14
2708131,2.7704695680821543e-14
2708132,1.2683669351560346e-14
2708133,2.7625390685696517e-14
2708134,7.625427677890759e-14
2708135,7.636970559936771e-14
2708136,1.0005107344829724e-12
2708137,1.510222897553097e-12
2708138,6.614590656559073e-13
2708139,3.3244884876123327e-13
2708140,1.9734376704389755e-13
2708141,2.851334084014131e-13
2708142,1.791128840299604e-13
2708143,4.545123528965024e-14
2708144,1.7896443243827505e-13
2708145,2.831763559836266e-13
2708146,1.8979170674287759e-13
2708147,4.323915617097015e-13
2708148,1.5057361570307781e-12
2708149,1.4917227710127202e-11
2708150,2.1360405365777114e-11
2708151,1.1888707207344752e-10
2708152,4.89420355943185e-11
2708153,1.1911468583173225e-10
2708154,4.353785329640754e-11
2708155,1.6526839912039986e-10
2708156,8.85635814796505e-11
2708157,1.2014350009221664e-10
2708158,1.6534480659903762e-10
2708159,4.3506097310143934e-10
2708160,2.3132641433608294e-10
2708161,4.487761443021043e-11
2708162,3.0768103214222774e-11
2708163,1.4956966108066545e-11
2708164,3.2601557716279042e-12
2708165,5.341719640412553e-13
2708166,2.0225586304781003e-13
2708167,2.8707945652320075e-13
2708168,1.7902791425757294e-13
2708169,4.545123635278812e-14
2708170,1.8178476514459975e-13
2708171,1.2086941763610282e-13
2708172,2.7897857796625915e-13
2708173,2.247599403293351e-12
2708174,1.0360943294710137e-11
2708175,5.128947234996115e-12
2708176,3.373899735394791e-12
2708177,3.493108281061615e-12
2708178,2.2787769760781697e-12
2708179,3.8633934889854505e-12
2708180,2.1414449635681867e-11
2708181,1.4541163357312117e-11
2708182,2.1920803476116603e-11
2708183,5.1320823669513495e-12
2708184,1.0357393415009549e-11
2708185,2.160453066035198e-11
2708186,6.082475960629559e-11
2708187,6.318910589234069e-11
2708188,3.0496327975604425e-11
2708189,4.353785329640754e-11
2708190,1.1888714656893845e-10
2708191,1.6526835398854304e-10
2708192,1.6565650833972313e-10
2708193,3.1616382712964675e-10
2708194,3.1628316879075523e-10
2708195,1.5144829004917442e-09
2708196,3.763883534783647e-09
2708197,2.128511091961779e-09
2708198,9.1307542776526e-09
2708199,3.865437611191857e-08
2708200,2.1113961092866572e-08
2708201,3.970221708623143e-09
2708202,1.2277794914271562e-08
2708203,4.1819036736487584e-09
2708204,1.7472236975267408e-09
2708205,4.405103922552369e-10
2708206,6.083169276177642e-11
2708207,6.31891606404363e-11
2708208,2.2958481950391398e-10
2708209,2.080293821522725e-11
2708210,1.9203422530188535e-11
2708211,4.860388822997692e-12
2708212,6.003701244669177e-12
2708213,2.1453196223588216e-11
2708214,4.3170185514106207e-11
2708215,3.464336608575516e-11
2708216,1.2413584718955393e-11
2708217,7.842656788463938e-12
2708218,1.4934556094881914e-11
2708219,2.2295936478645654e-11
2708220,5.13382591397002e-12
2708221,3.3293320149042286e-12
2708222,2.2541217056111497e-12
2708223,2.2541217054119183e-12
2708224,1.4924942034657583e-11
2708225,1.1896224311980796e-11
2708226,8.599947993844617e-12
2708227,1.5142125182490122e-11
2708228,2.2301637131981424e-11
2708229,1.1910652364772537e-11
2708230,5.035685242756466e-12
2708231,2.1358725894862506e-11
2708232,3.2601556273044743e-12
2708233,3.3613186515317483e-12
2708234,1.0383666716517305e-11
2708235,2.1358477160214714e-11
2708236,3.0407704027755226e-11
2708237,4.487753095189653e-11
2708238,1.456163148809268e-11
2708239,2.1362619689446272e-11
2708240,1.189622431879918e-11
2708241,1.4956983879138308e-11
2708242,5.6587762232943666e-12
2708243,1.0904489564581295e-12
2708244,2.3823372936399603e-12
2708245,1.0576977795568259e-12
2708246,1.0043940824835336e-12
2708247,4.371330386082608e-13
2708248,1.5102252075700764e-12
2708249,5.108533730206767e-13
2708250,6.59908939758695e-13
2708251,2.247399207135363e-12
2708252,4.896143050592831e-12
2708253,1.495684245135814e-11
2708254,4.785911770405662e-12
2708255,2.7204274710033356e-12
2708256,3.1388431259726823e-13
2708257,1.23769412830874e-13
2708258,8.790821811899661e-14
2708259,1.766760048321412e-14
2708260,1.7916106989307566e-13
2708261,1.796010132507583e-13
2708262,2.7894379811839457e-13
2708263,4.3217726882850983e-13
2708264,8.679392867318603e-14
2708265,2.7918019458144343e-13
2708266,1.5055728649127159e-12
2708267,5.108533670128023e-13
2708268,1.5212306477630033e-12
2708270,7.143339973441798e-12
2708271,3.371658854277828e-12
2708272,3.3383600414044063e-12
2708273,1.0383577716132676e-11
2708274,1.49184103399029e-11
2708275,1.0104096404135698e-11
2708276,2.1920803471182157e-11
2708277,3.049294739147366e-11
2708278,3.042326127687444e-11
2708279,1.1896224313168704e-11
2708280,1.0449597415905994e-11
2708281,1.036100333187679e-11
2708282,2.1414304477026183e-11
2708283,6.133535346597093e-11
2708284,8.231719934685054e-12
2708285,7.209250103918242e-12
2708286,7.230645445120676e-12
2708287,3.040815223556312e-11
2708288,3.048570332914887e-11
2708289,3.171559887363094e-11
2708290,1.1885033673671626e-10
2708291,1.0104096404201416e-11
2708292,2.1920803471182157e-11
2708293,1.189031907381833e-10
2708294,1.200832067629544e-10
2708295,3.162833546329267e-10
2708296,1.2008320508390284e-10
2708297,1.1888714656299353e-10
2708298,1.6565650834000983e-10
2708299,1.3423499713268367e-10
2708300,2.2901637472188748e-11
2708301,4.313640775864089e-11
2708302,1.4956849047506672e-11
2708303,1.1896224349133362e-11
2708304,2.1414447685077273e-11
2708305,5.128948451637868e-12
2708306,8.241854476770844e-12
2708307,3.4280895625443846e-12
2708308,1.0362611008497226e-11
2708309,1.0383578013875677e-11
2708310,4.907351776378417e-12
2708311,4.896143051327516e-12
2708312,2.3613983426519546e-12
2708313,9.871072870887235e-13
2708314,3.331381505708566e-12
2708315,3.338355844075719e-12
2708316,6.688208376525126e-13
2708317,6.688223640277694e-13
2708318,1.5102250209761879e-12
2708319,4.55248891508797e-13
2708320,2.3102495051279388e-15
2708321,6.123284286756622e-15
2708322,1.5825322227351171e-15
2708323,8.408912439671697e-16
2708324,8.596082435386567e-16
2708325,4.611952775523003e-16
2708326,4.0700963384257973e-16
2708327,3.636161945043341e-15
2708328,1.2667746000199758e-15
2708330,1.3431633549228128e-15
2708331,2.1337399715240397e-15
2708332,3.706010977796616e-15
2708333,2.7594760722813794e-14
2708334,1.0962891025741959e-14
2708335,6.250473915963071e-15
2708336,7.165101588340662e-14
2708337,4.491593145323532e-14
2708338,6.2169226091480724e-15
2708339,4.4230863090621894e-16
2708340,7.177461316086403e-16
2708341,3.6334893315008236e-15
2708342,1.6887960159906592e-14
2708343,3.649319515932272e-15
2708344,6.242632187378018e-15
2708345,7.293333382190307e-16
2708346,1.2847566152025752e-16
2708347,7.05636218584305e-17
2708348,2.1410347953060522e-17
2708349,1.2355673682992742e-17
2708350,2.089771961792324e-17
2708351,2.7594131935742776e-14
2708352,1.1378356468653695e-13
2708354,7.191152805005135e-14
2708355,7.625427655821419e-14
2708356,7.636970559934099e-14
2708357,7.291746488329284e-14
2708358,1.789874145354908e-13
2708359,8.679392859954764e-14
2708360,4.3220196010787827e-13
2708361,2.9527372238912975e-13
2708362,1.0007199174758797e-12
2708363,4.552488903337574e-13
2708364,6.693421747279035e-13
2708365,6.614668473668082e-13
2708366,1.5102229246150588e-12
2708367,5.108533674169588e-13
2708368,1.2586724093416933e-13
2708369,6.593487341157005e-13
2708370,2.2473992063449994e-12
2708371,1.0145273166611424e-12
2708372,6.688223640277574e-13
2708373,6.957387688786505e-13
2708374,2.247474312469213e-12
2708375,6.957365450435438e-13
2708376,7.142941463347205e-12
2708377,6.067541157248749e-11
2708378,4.3502678782267525e-10
2708379,8.165732135099137e-10
2708380,1.123994964706139e-09
2708381,2.2951405424867054e-10
2708382,1.1541731153637356e-10
2708383,1.266243595987684e-10
2708384,1.6553810354370398e-10
2708385,3.2828627448232164e-10
2708386,2.380651676291022e-10
2708387,1.2014733241180337e-10
2708388,8.530410807125668e-11
2708389,6.133535546169304e-11
2708390,1.7085831500802453e-11
2708391,1.531870316428291e-11
2708392,3.076221125049199e-11
2708393,2.1414484790535442e-11
2708394,2.2295915861296398e-11
2708395,3.0496327978286714e-11
2708396,2.361398973828412e-12
2708397,1.0387492320576564e-11
2708398,2.13695692036678e-11
2708399,3.048570332923247e-11
2708400,4.316894209547801e-11
2708401,8.513756530680131e-11
2708402,4.3168942088795035e-11
2708403,8.85635815021494e-11
2708404,8.53312311936227e-11
2708405,2.2908686457101442e-10
2708406,1.8636310639598052e-10
2708407,2.670458874392324e-10
2708408,3.408541717830552e-10
2708409,2.33196973840211e-10
2708410,8.863769967954074e-11
2708411,5.96762042657455e-10
2708412,3.1933461649800936e-10
2708413,8.856373591049712e-11
2708414,8.533123128130444e-11
2708415,5.898462769134372e-11
2708416,7.697765591732237e-12
2708417,1.4945017973252918e-11
2708418,4.3082144819077724e-11
2708419,1.191150580556487e-10
2708420,2.2908685075491678e-10
2708421,2.3132641433608367e-10
2708422,6.88103356603996e-11
2708423,1.6565575773527785e-10
2708424,3.171560477689193e-11
2708425,1.510131832264058e-11
2708426,6.067461144539229e-11
2708427,4.188397672816604e-11
2708428,9.07737445556182e-11
2708429,4.373416382599064e-11
2708430,4.3545352150312075e-11
2708431,1.200841271285e-10
2708432,4.35061166694411e-10
2708433,2.2224742998805917e-10
2708434,8.716903095673009e-11
2708435,1.2365237692332643e-10
2708436,1.2368904991347264e-10
2708437,4.194091976246802e-11
2708438,2.240669553986667e-12
2708439,1.047647411359567e-12
2708440,2.25038327957697e-12
2708441,2.277207541335006e-12
2708442,1.5064987901032246e-12
2708443,4.893850045649095e-12
2708444,2.141430447209015e-11
2708445,1.558593373171932e-11
2708446,4.3060910795563055e-11
2708447,1.2008320508361436e-10
2708448,2.2295959390918336e-11
2708449,1.7105453598202164e-11
2708450,1.0641464449195829e-11
2708451,7.2335287888422135e-12
2708452,3.330562689126764e-12
2708453,5.128947263949632e-12
2708454,1.4917668358168178e-11
2708455,3.0423252486562383e-11
2708456,3.042325248656239e-11
2708457,3.171559886445624e-11
2708458,6.987561646833162e-12
2708459,7.209550570524982e-12
2708460,4.9551645188028956e-12
2708461,9.852609147283417e-13
2708462,1.4419275907539188e-13
2708463,4.7381630310560805e-14
2708464,2.7906191825459426e-13
2708465,3.324488911473229e-13
2708466,3.0658918190947655e-13
2708467,2.8096289197868006e-13
2708468,3.328600412237261e-12
2708469,1.0360943294710137e-11
